rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,frage,136,25.4549348551522,0.0575717308843215
2,anlage,15,15.222058343887312,0.03442791158046674
3,text,12,11.897077883791177,0.026907763470343533
4,strategie,16,11.019779064103606,0.02492356622766378
5,geschehen,13,10.885958813573374,0.024620903365069984
6,designermöbel,9,9.177855843782277,0.020757666430498957
7,gmbh,10,9.174853355944338,0.020750875667812942
8,wirklichkeit,19,9.10583709170543,0.020594780756786314
9,ethik,63,9.033049202569698,0.02043015551658021
10,sehen,10,8.29183717503109,0.01875374740080623
11,markt,15,8.263040377935798,0.01868861734008777
12,religiös,18,8.181663242254519,0.01850456569814726
13,form,26,8.160516337620102,0.01845673749078484
14,allgemein,26,7.945635554504441,0.01797073905126249
15,auseinandersetzung,53,7.667336470619129,0.017341306681705453
16,analyse,18,7.081013474100486,0.016015212941574434
17,bestehen,11,6.153519672763683,0.01391748910801173
18,zeitung,6,6.152841373352644,0.013915954990113824
19,eingeschlagen,6,6.152773181022032,0.013915800758703342
20,kürzen,6,6.152761607663394,0.013915774583099567
