rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gestaltung,110,34.684770572962634,0.03678256793439704
2,reflektieren,74,33.55438484693664,0.03558381444481695
3,beruflich,28,27.988118020229724,0.029680889780413163
4,frage,136,22.0084016576738,0.02333950940796829
5,leben,148,20.83351408872683,0.022093562523898148
6,entwickeln,72,17.836261332728924,0.01891503052576549
7,risiko,22,17.184399212355345,0.01822374261091355
8,vorstellung,27,16.715382296471113,0.01772635870766406
9,erhalten,25,15.850214123714155,0.016808863606401443
10,mensch,165,14.99301314063312,0.015899817564788348
11,hoffnung,32,14.853663684729112,0.015752040002943786
12,relevant,16,14.500063905134956,0.015377053872153332
13,analysieren,34,14.175218534245383,0.01503256126846766
14,befürchtung,18,14.052160841262689,0.014902060824693222
15,anforderung,20,13.417113802254779,0.014228604997597321
16,privat,16,12.729773685302257,0.01349969331306825
17,chance,51,12.322024395328578,0.013067282612034227
18,finden,20,12.26529337106264,0.013007120393297327
19,handlungsspielraum,18,11.846460363957762,0.012562955611967852
20,spannungsfeld,17,11.13493643344375,0.011808397433299023
