rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,handeln,100,37.16828147692502,0.03721265495266688
2,blick,34,25.072307796522324,0.025102240454089295
3,sozial,110,24.261003325021765,0.024289967404062775
4,gegenwart,277,22.103772642466545,0.02213016130452409
5,grundlage,42,21.8508251760541,0.021876911855942472
6,denken,46,19.685328896227038,0.019708830291221308
7,ökonomisch,49,19.012010484183627,0.019034708035765284
8,entwickeln,72,18.859466057350378,0.018881981493263655
9,grenze,33,15.867813098547598,0.015886756939683812
10,persönlich,29,15.172442945986488,0.015190556617166753
11,frage,136,14.11147717370636,0.0141283242073912
12,beziehen,19,14.052052401876045,0.01406882849110054
13,verschieden,57,13.144646359757147,0.01316033913927783
14,sprache,14,13.00883979299445,0.013024370439396346
15,prinzip,15,12.030395834073666,0.012044758361919882
16,eignen,16,11.890051897045977,0.01190424687481891
17,entscheidung,23,11.521727106383787,0.011535482358387486
18,dimension,22,11.293012995960845,0.01130649519686755
19,positiv,12,11.248233166863724,0.011261661907223391
20,didaktisch,18,10.57180793985694,0.010584429127722679
