rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wert,1230,255.60620809771453,0.07290457857401475
2,ethisch,253,97.47549985026885,0.027802181687068456
3,handeln,338,91.94839424259,0.02622572817265359
4,moralisch,357,84.02174194010897,0.023964870543584562
5,argument,82,79.53887281412895,0.02268625651122469
6,begründen,101,61.7742723375264,0.017619397138281194
7,bezug,89,59.31815040713758,0.01691885650746467
8,relevant,64,56.64306538330845,0.016155862729796466
9,aussage,68,44.73498347752897,0.012759412778808496
10,unterschiedlich,106,43.235119352869425,0.01233161815386423
11,beziehen,58,41.020065230747406,0.011699835426465818
12,überprüfen,54,40.627286445150794,0.011587806176277233
13,setzen,46,40.46546796097497,0.011541651943631154
14,wertvorstellung,147,36.0319457120453,0.01027711273872588
15,folge,71,35.14252474120618,0.010023430085489506
16,problemstellung,41,34.643302504717376,0.009881040794412195
17,handlung,82,32.30672608355153,0.009214597203081445
18,sozial,178,32.097698272569616,0.009154977819877499
19,urteil,60,27.94924102541535,0.007971745497051912
20,gelten,52,27.206781917280377,0.007759979637412359
