,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
26789,"nach moralischen Grundsätzen verstehen, verschiedene ethische Modelle unterscheiden und in einer Übersicht digital zusammenfassen Untersuchen und Zergliedern das Gewissen als eine Instanz verantwortlichen Handelns erkennen und in seiner Bedeutung für moralische Entscheidungen reflektieren Denken in Gegensätzen ethische Grundpositionen in gesellschaftlichen Konflikten ermitteln und Verantwortung als ethische Perspektive bei der Konfliktbearbeitung berücksichtigen Kreatives Denken Folgen individueller Konsumentscheidungen in einer globalisierten Welt abschätzen",Moral,moralische,Sachsen-Anhalt,,,2019,"Ethik, Philo",26789,0
26790,"auf das persönliche und gesellschaftliche Leben auswirken könnte Grundlegende Wissensbestände Positionen der Medizinethik: z. B. zu Schwangerschaftsabbruch, Organtransplantation, Patientenverfügung künstlicher Mensch, z. B. Klonen, Schönheitsoperationen, künstliche Befruchtung rechtliche Grundlagen und moralische Aspekte der Sterbehilfe/Lebenserhaltung digitaler Patient z. B. Healthtracker, digitale Gesundheitsassistenten, institutionelle Datenverarbeitung Bezüge zu fächerübergreifenden Themen Der Wandel von Berufsbildern im Zeitalter der digitalen Revolution",Moral,moralische,Sachsen-Anhalt,,,2019,"Ethik, Philo",26790,1
26791,gesellschaftlichen Zusammenhängen die zunehmende Eigenverantwortung in gesellschaftlichen Zusammenhängen reflektieren Differenzierendes Wahrnehmen im Prozess des Erwachsenwerdens die zunehmende Verantwortung für andere und die erhöhte Eigenverantwortlichkeit im Handeln wahrnehmen sowie sich mit moralischen Bewertungsmaßstäben auseinandersetzen Verstehen und Deuten den Zusammenhang von verantwortlichem Handeln und einem guten Leben in einer Gemeinschaft erfassen und begründen Untersuchen und Zergliedern den Unterschied und den Zusammenhang von moralischer,Moral,moralischen,Sachsen-Anhalt,,,2019,"Ethik, Philo",26791,0
26792,"und den lebendigen Austausch mit anderen ermöglicht. Kompetenzorientierung im Fach Ethik Kompetenzstrukturmodell Im Kompetenzstrukturmodell für das Fach Ethik sind die zentralen Kompetenz- und Gegenstandsbereiche mit den ethischen Leitbegriffen Werte, Normen, Moral und Sinn verbunden, wodurch der spezifische Charakter des Faches sichtbar wird. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen",Moral,Moral,Bayern,Gym,12,,"Ethik, Philo",26792,6
26793,"Zivilisation seit mehr als Jahren in immer neuer Form prägen, neuartige ethische Herausforderungen entstanden sind. Perspektiven Im Mittelpunkt des Ethikunterrichts am Gymnasium stehen die Begriffe Werte und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension des Lebens öffnet.",Moral,Moral,Bayern,Gym,12,,"Ethik, Philo",26793,8
26794,"und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension des Lebens öffnet. An diesen grundsätzlichen Fragen orientiert sich die Behandlung der unterschiedlichen Gegenstandsbereiche, und an ihnen sind die Kompetenzen ausgerichtet, die die Schülerinnen und Schüler im Ethikunterricht am",Moral,moralische,Bayern,Gym,12,,"Ethik, Philo",26794,8
26795,"und Bedürfnissen thematisiert. Medienbildung/Digitale Bildung Der Ethikunterricht leistet einen Beitrag zur Medienbildung, indem er der Frage nach einer sinnvollen und ethisch verantwortlichen Mediennutzung nachgeht. Die Schülerinnen und Schüler berücksichtigen Umgangsregeln, ethisch-moralische Prinzipien sowie Persönlichkeitsrechte bei digitaler Interaktion und Kooperation. Sie beurteilen Potenziale und Risiken der Digitalisierung und des Mediengebrauchs für das Individuum und die Gesellschaft. Berufliche Orientierung Die Schülerinnen und Schülern",Moral,moralische,Bayern,Gym,12,,"Ethik, Philo",26795,1
26796,"Kooperation. Sie beurteilen Potenziale und Risiken der Digitalisierung und des Mediengebrauchs für das Individuum und die Gesellschaft. Berufliche Orientierung Die Schülerinnen und Schülern bekommen die Gelegenheit, ihre persönlichen Stärken und moralische Fragen der Arbeitswelt zu reflektieren, was sie in ihrer beruflichen Orientierung unterstützt. Ökonomische Verbraucherbildung Der Ethikunterricht fördert mündiges Konsumverhalten, indem er den Schülerinnen und Schülern bewusst macht, dass sie als",Moral,moralische,Bayern,Gym,12,,"Ethik, Philo",26796,1
26797,"der respektvolle Umgang mit Menschen mit Behinderung eine wichtige Rolle. Der Ethikunterricht fördert aufmerksames Zuhören und ein offenes, konstruktives Gespräch. Die Schülerinnen und Schüler werden dazu angehalten, in ethischen und moralischen Fragen schlüssig und nachvollziehbar zu argumentieren, ihre Argumente zu belegen und die Argumentation anderer einer rationalen Überprüfung zu unterziehen. Den Schülerinnen und Schülern soll Gewaltlosigkeit als unverzichtbares Prinzip für die",Moral,moralischen,Bayern,Gym,12,,"Ethik, Philo",26797,2
26798,"Ethik und sein Beitrag zur Bildung Der Ethikunterricht dient der Erziehung der Schüler zu werteinsichtigem Urteilen und Handeln Art. Abs. BayEUG. Er unterstützt die jungen Menschen in ihrer Suche nach moralischer Orientierung in der Welt von heute, indem er ihnen Entwürfe und Theorien vorstellt, die aus einer langen Entwicklung philosophischen Denkens und wissenschaftlichen Forschens hervorgegangen sind. Die Jugendlichen vergleichen diese Modelle",Moral,moralischer,Bayern,Gym,12,,"Ethik, Philo",26798,9
26799,"Im Kompetenzstrukturmodell für das Fach Ethik sind die zentralen Kompetenz- und Gegenstandsbereiche mit den ethischen Leitbegriffen Werte, Normen, Moral und Sinn verbunden, wodurch der spezifische Charakter des Faches sichtbar wird. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen",Moral,moralisches,Bayern,Gym,12,,"Ethik, Philo",26799,6
26800,"werfen diese Frage auf und können in diesem Kontext behandelt werden. So könnte die antike Frage nach dem gelingenden Leben zum Anlass genommen werden, um die teleologische Sicht auf das moralische Handeln zum Ausgangspunkt der moralphilosophischen Betrachtung zu machen. Beurteilungsmaßstab für Moralität ist demnach ein empirisch begründeter Zweck unseres Handelns. Anders argumentiert die deontologische Position, für die insbesondere Kants Sittengesetz steht,",Moral,moralische,Bremen,Gym,Sek2,2009,"Ethik, Philo",26800,0
26801,Technik Kultur Bedingungen menschlichen Handelns und Gestaltungsspielräume Ethik des Natur- und Umweltschutzes Natur Religion und Gesellschaft Welt und Transzendenz Religionen der Welt Sollen Stunden Gewissen als Ort des moralischen Urteilens Moralisches Handeln - Werte und Normen Der praktische Syllogismus Selbstverwirklichung und Glück Vorstellungen des guten Lebens Sein: Ich Mensch sein Ethik Motive menschlichen Handelns Wir handeln beständig. Insbesondere von Jugendlichen heißt,Moral,moralisches,Saarland,Gym,9,2018,"Ethik, Philo",26801,0
26802,bei der eigenen Lebensgestaltung berücksichtigen Differenzierendes Wahrnehmen Konflikte zwischen individuellem Glücksstreben und moralischen Erfordernissen wahrnehmen die Bestimmungen des Guten in populären Glücksvorstellungen beschreiben Verstehen und Deuten Texte/Filme zum Verhältnis von Moral und Glück interpretieren und den eigenen Standpunkt überprüfen Untersuchen und Zergliedern innere und äußere Faktoren von Glück im Hinblick auf die eigene Lebensgestaltung analysieren Denken in Gegensätzen moralisches oder unmoralisches,Moral,Moral,Sachsen-Anhalt,,,2019,"Ethik, Philo",26802,3
26803,"Themenbereichs lautet: Wie müssen wir uns auf die Welt und auf uns als erkennende Subjekte beziehen, damit wir uns selber als vernünftige Personen verstehen können Q Themenbereich Ethik - Das moralische Subjekt im Verhältnis zu sich selbst und zu seinen Mitmenschen Der Themenbereich fokussiert die Frage nach dem moralisch richtigen Handeln. Die Schülerinnen und Schüler kommen in Situationen, die ihnen Entscheidungen",Moral,moralische,Bremen,Gym,Sek2,2009,"Ethik, Philo",26803,0
26804,"rauchen, spicken, korrekte Kleidung tragen, freundlich grüßen, zur eigenen Familie oder zur Clique stehen mögliches Ordnungs- und Abgrenzungskriterium: Relevanz für ein friedliches, respektvolles Miteinander Beurteilen von problematischen Verwendungen des Begriffs Moral, z. B. in der Aussage Die Spieler haben eine große Moral gezeigt Diskussionsbeispiele: Lüge, Wechselgeldfehler Handeln Veranstalten von Wertetagen, -wochen: tägliches Fokussieren eines Wertes wie z. B. Hilfsbereitschaft Hinweis s.",Moral,Moral,Saarland,Gym,"7,8",2018,"Ethik, Philo",26804,0
26805,"die dahinterliegenden Werte und umgekehrt. Zuordnungsspiele; Erläutern der Zuordnung von Werten zu Normen Moralische Werte und Normen Die Schülerinnen und Schüler erläutern die Unterschiede zwischen moralischen und anderen Normen, definieren Moral über ihre Funktion, zu einem friedlichen Miteinander beizutragen, diskutieren Dilemmata als Situationen widerstreitender moralischer Normen und Werte, erörtern Lösungsmöglichkeiten, diskutieren, ob man sich an moralische Normen immer halten muss. Ordnen",Moral,Moral,Saarland,Gym,"7,8",2018,"Ethik, Philo",26805,0
26806,"des Naiven Realismus Subjekt und Objekt Verhältnis von erkennendem Subjekt und Objekten der Erkenntnis Quellen der Erkenntnis und Grenzen des Erkenntnisvermögens Was soll ich tun Moralphilosophische Begründungen Verallgemeinerbare Grundlagen von Moral z.B.: Frage nach dem Glück, Frage nach der Nützlichkeit, Frage nach dem richtigen Handeln Freiheit und Verantwortung Kriterien für verantwortliches Handeln: der freie Wille, eigenes Handeln und die Gemeinschaft Was",Moral,Moral,Bremen,Gym,5-9,2017,"Ethik, Philo",26806,0
26807,"Sprache Sprache und Verständigung, Sprache als Konvention Perspektivität als Bedingung der Erfahrung Was heißt normal Meine Wirklichkeit in den Augen des Anderen; Beständigkeit/ Veränderung Was soll ich tun Gerechtigkeit und Moral Gewissen und Verantwortung Unterschiedliche Regelsysteme Vorschriften, Gebote, Normen, Gesetze Was darf ich hoffen Utopien Lebensentwürfe und gesellschaftliche Glücksvorstellungen Was ist der Mensch Dimensionen des Mensch-Seins I Der Mensch als Homo",Moral,Moral,Bremen,Gym,5-9,2017,"Ethik, Philo",26807,0
