Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,280,0.22082018927444794,-1_fragen_handeln_regeln_gewissen,"['fragen', 'handeln', 'regeln', 'gewissen', 'diskutieren', 'ethik moral', 'knnen', 'mensch', 'handelns', 'verantwortung', 'ethischmoralische', 'fragen moral', 'medien', 'grundlagen', 'ethische', 'moralisch', 'moralischen', 'moral ethik', 'beschreiben', 'sollen']","['Ich und seine sozialen Rollen Entwicklung und Gestaltung von Identität Schuljahrgang Fragen nach der Zukunft Glück und Lebensgestaltung Konstruktiver Umgang mit Krisen Verantwortung für Natur und Umwelt Schuljahrgang Fragen nach Moral und Ethik Regeln für das Zusammenleben Liebe und Sexualität Ethische Grundlagen für Konfliktlösungen Schuljahrgang Fragen nach der Wirklichkeit Leben in Vielfalt Menschenrechte und Menschenwürde Wahrheit und Wirklichkeit Schuljahrgang Fragen nach', 'Ich und seine sozialen Rollen Entwicklung und Gestaltung von Identität Schuljahrgang Fragen nach der Zukunft Glück und Lebensgestaltung Konstruktiver Umgang mit Krisen Verantwortung für Natur und Umwelt Schuljahrgang Fragen nach Moral und Ethik Regeln für das Zusammenleben Liebe und Sexualität Ethische Grundlagen für Konfliktlösungen Schuljahrgang Fragen nach der Wirklichkeit Leben in Vielfalt Menschenrechte und Menschenwürde Wahrheit und Wirklichkeit Schuljahrgang Fragen nach', 'Beziehungen Das Ich und seine sozialen Rollen Entwicklung und Gestaltung von Identität Fragen nach der Zukunft Glück und Lebensgestaltung Konstruktiver Umgang mit Krisen Verantwortung für Natur und Umwelt Fragen nach Moral und Ethik Regeln für das Zusammenleben Liebe und Sexualität Ethische Grundlagen für Konfliktlösungen Fragen nach der Wirklichkeit Leben in Vielfalt Menschenrechte und Menschenwürde Wahrheit und Wirklichkeit Fragen nach Orientierungsmöglichkeiten Aspekte']"
0,696,0.5488958990536278,0_werte_knnen_moralischen_gerechtigkeit,"['werte', 'knnen', 'moralischen', 'gerechtigkeit', 'handeln', 'moralischer', 'werte normen', 'recht', 'moralisch', 'ethische', 'freiheit', 'analysieren', 'argumentieren', 'verantwortung', 'gesellschaft', 'eigene', 'erlutern', 'ethisch', 'reflektieren', 'beurteilen']","['der Lebensführung Wahrnehmen und sich hineinversetzen , , Analysieren und interpretieren , , Argumentieren und reflektieren , Werte und Normen in der medial vermittelten Welt Mensch als Kulturwesen Glück und Moral BIO Ökologie GEO Analyse ausgewählter Meeresräume Mensch als Kulturwesen Die Schülerinnen und Schüler können die Bedeutung von Natur und Technik für das Selbstverständnis des Menschen als Kulturwesen erläutern und dieses', 'zum Beispiel Freiheit, Gerechtigkeit, Toleranz Werte von Normen unterscheiden und deren Bedeutung für die Einzelne oder den Einzelnen und das Zusammenleben an selbst gewählten Fällen erläutern zum Beispiel rechtliche und moralische Normen, Konventionen Grundbegriffe der Ethik erklären und voneinander abgrenzen zum Beispiel ethisch, moralisch, Begriff des Guten, Wert, Norm, Gewissen, Vernunft und diese anhand von Beispielen in ihren Verwendungsmöglichkeiten erschließen und', 'Argumentieren und reflektieren , Beurteilen und sich entscheiden , , Liebe und Sexualität Umgang mit Endlichkeit Konfliktregelung und Friedensstiftung Werte und Normen in der medial vermittelten Welt Mensch und Umwelt Ethisch-moralische Werte und Glaubensgrundsätze Wahrnehmen und sich hineinversetzen , Argumentieren und reflektieren , Beurteilen und sich entscheiden , , Liebe und Sexualität Umgang mit Endlichkeit Konfliktregelung und Friedensstiftung Werte und Normen']"
1,65,0.051261829652996846,1_schlern_orientierung_risiken_kooperation,"['schlern', 'orientierung', 'risiken', 'kooperation', 'fragen', 'individuum', 'bercksichtigen', 'aspekte', 'ethischmoralische', 'beurteilen', 'macht', 'gesellschaft', 'technik', 'nachhaltigen', 'persnlichen', 'bildung', 'strken', 'kompetenzerwartungen', 'leistet', 'bewerten']","['Kooperation. Sie beurteilen Potenziale und Risiken der Digitalisierung und des Mediengebrauchs für das Individuum und die Gesellschaft. Berufliche Orientierung Die Schülerinnen und Schülern bekommen die Gelegenheit, ihre persönlichen Stärken und moralische Fragen der Arbeitswelt zu reflektieren, was sie in ihrer beruflichen Orientierung unterstützt. Ökonomische Verbraucherbildung Der Ethikunterricht fördert mündiges Konsumverhalten, indem er den Schülerinnen und Schülern bewusst macht, dass sie als', 'Kooperation. Sie beurteilen Potenziale und Risiken der Digitalisierung und des Mediengebrauchs für das Individuum und die Gesellschaft. Berufliche Orientierung Die Schülerinnen und Schülern bekommen die Gelegenheit, ihre persönlichen Stärken und moralische Fragen der Arbeitswelt zu reflektieren, was sie in ihrer beruflichen Orientierung unterstützt. Ökonomische Verbraucherbildung Der Ethikunterricht fördert mündiges Konsumverhalten, indem er den Schülerinnen und Schülern bewusst macht, dass sie als', 'Kooperation. Sie beurteilen Potenziale und Risiken der Digitalisierung und des Mediengebrauchs für das Individuum und die Gesellschaft. Berufliche Orientierung Die Schülerinnen und Schülern bekommen die Gelegenheit, ihre persönlichen Stärken und moralische Fragen der Arbeitswelt zu reflektieren, was sie in ihrer beruflichen Orientierung unterstützt. Ökonomische Verbraucherbildung Der Ethikunterricht fördert mündiges Konsumverhalten, indem er den Schülerinnen und Schülern bewusst macht, dass sie als']"
2,63,0.04968454258675079,2_fragen_erfahren_menschen_fragen moral,"['fragen', 'erfahren', 'menschen', 'fragen moral', 'schlern', 'vorstellungen', 'moral ethik', 'entwickeln', 'umgang', 'beitrag', 'beschftigung', 'immer schon', 'schon', 'gem', 'bieten', 'zukunft', 'alter', 'orientierung', 'verschiedener', 'berprfung']","['ihre Empathie gegenüber älteren Menschen. Eine intensive Beschäftigung mit diesen Aspekten leistet somit einen wichtigen Beitrag, damit die Schülerinnen und Schüler der Zukunft realistisch, verantwortungsbewusst und selbstbejahend entgegentreten. Fragen nach Moral und Ethik Moralische Normen bieten für die Schülerinnen und Schüler Orientierung und Verlässlichkeit im Alltag. Eben dort erfahren die Schülerinnen und Schüler aber auch, dass im menschlichen Miteinander Interessen kollidieren', 'ihre Empathie gegenüber älteren Menschen. Eine intensive Beschäftigung mit diesen Aspekten leistet somit einen wichtigen Beitrag, damit die Schülerinnen und Schüler der Zukunft realistisch, verantwortungsbewusst und selbstbejahend entgegentreten. Fragen nach Moral und Ethik Moralische Normen bieten für die Schülerinnen und Schüler Orientierung und Verlässlichkeit im Alltag. Eben dort erfahren die Schülerinnen und Schüler aber auch, dass im menschlichen Miteinander Interessen kollidieren', 'ihre Empathie gegenüber älteren Menschen. Eine intensive Beschäftigung mit diesen Aspekten leistet somit einen wichtigen Beitrag, damit die Schülerinnen und Schüler der Zukunft realistisch, verantwortungsbewusst und selbstbejahend entgegentreten. Fragen nach Moral und Ethik Moralische Normen bieten für die Schülerinnen und Schüler Orientierung und Verlässlichkeit im Alltag. Eben dort erfahren die Schülerinnen und Schüler aber auch, dass im menschlichen Miteinander Interessen kollidieren']"
3,33,0.026025236593059938,3_glck_glck moral_finden_moral analysieren,"['glck', 'glck moral', 'finden', 'moral analysieren', 'antike', 'individuelle', 'tieren', 'denken', 'analysieren', 'verhltnis', 'zeigen', 'situationen', 'diskussion', 'lebensgestaltung', 'sozial', 'wahrnehmen', 'glckliches leben', 'stehen', 'erkennen verantwortungsrelationen', 'verantwortungsrelationen ethisch']","['die Wahrnehmung z. B. psychische, soziale, ideologische differenziert und reflektieren sie Glück, betrachten die Realität multiperspektivisch individuell, sozial, gesellschaftlich, global, ideell Glück, erkennen Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken und Handeln im Spannungsfeld von Autonomie und Heteronomie Glück,', 'individuell, sozial, gesellschaftlich, global, ideell Glück, erkennen Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken und Handeln im Spannungsfeld von Autonomie und Heteronomie Glück, rekonstruieren und prüfen einen Argumentationsgang Das gute Leben in der Antike, formen Argumente und Gegenargumente selbst', 'individuell, sozial, gesellschaftlich, global, ideell Glück, erkennen Verantwortungsrelationen in ethisch relevanten Situationen Glück und Moral, analysieren Handlungen hinsichtlich ihrer Einflussfaktoren auf mehreren Ebenen Motive, Folgen, Situationen, Gesellschaft, Ideen Glück und Moral, analysieren eigenes und fremdes Denken und Handeln im Spannungsfeld von Autonomie und Heteronomie Glück, rekonstruieren und prüfen einen Argumentationsgang Das gute Leben in der Antike, analysieren und beurteilen die historische']"
4,27,0.021293375394321766,4_bercksichtigung_verantwortung_instanz_wesen,"['bercksichtigung', 'verantwortung', 'instanz', 'wesen', 'hinblick', 'handlung', 'gegenber', 'verantwortlichen', 'gesichtspunkte', 'kern', 'geschieht', 'grundlage', 'identitt', 'mittelpunkt', 'mensch', 'ethischmoralischer', 'persnlicher', 'ethischer', 'gut bse', 'menschen']","['mit diesen Aspekten geschieht auf der Grundlage persönlicher Erfahrungen und ätze. sittliches Bewusstsein von Gut und Böse, Recht und Unrecht der Kern ethischer Identität. Die sst den Menschen zum freien, moralisch verantwortlichen Wesen werden. Verantwortung hat s, gegenüber jemandem und im Hinblick auf eine Instanz. Verantwortung schließt daher Asr Handlung und der Berücksichtigung der Handlungsfolgen ein: Ein Mensch handelt verantnter der', 'mit diesen Aspekten geschieht auf der Grundlage persönlicher Erfahrungen und ätze. sittliches Bewusstsein von Gut und Böse, Recht und Unrecht der Kern ethischer Identität. Die sst den Menschen zum freien, moralisch verantwortlichen Wesen werden. Verantwortung hat as, gegenüber jemandem und im Hinblick auf eine Instanz. Verantwortung schließt daher Asr Handlung und der Berücksichtigung der Handlungsfolgen ein: Ein Mensch handelt verantnter der', 'mit diesen Aspekten geschieht auf der Grundlage persönlicher Erfahrungen und ätze. sittliches Bewusstsein von Gut und Böse, Recht und Unrecht der Kern ethischer Identität. Die sst den Menschen zum freien, moralisch verantwortlichen Wesen werden. Verantwortung hat as, gegenüber jemandem und im Hinblick auf eine Instanz. Verantwortung schließt daher Asr Handlung und der Berücksichtigung der Handlungsfolgen ein: Ein Mensch handelt verantnter der']"
5,25,0.01971608832807571,5_wahrheit_dimension_lge_handeln,"['wahrheit', 'dimension', 'lge', 'handeln', 'hinblick', 'vorstellungen guten', 'erfahrungen', 'rechtfertigen', 'dimensionen', 'normative', 'guten lebens', 'deskriptive', 'analyse', 'bereiche', 'handeln werte', 'moralisches handeln', 'selbstbestimmten', 'urteils', 'lebens', 'vorstellungen']","['Dimension, Sein Bereiche der Wahrnehmungs- und Verstehenskompetenz, Analyse- und Reflexionskompetenz Sie begründen und rechtfertigen ihr Denken und Urteilen im Hinblick auf ein sinnvolles Leben Glück und im Hinblick auf ein moralisch gutes Handeln: normative Dimension, Sollen Bereiche der Urteils- und Argumentationskompetenz, Diskurskompetenz Sie entwickeln so eine selbstbestimmte Persönlichkeit mit Orientierungskompetenz und der Fähigkeit zum selbstbestimmten, verantwortlichen Handeln: performative Dimension, Handeln Orientierungs-', 'Glücksethiken Vorstellungen des guten Lebens und der normativen Ethiken moralisches Handeln - Werte und Normen. Dimensionen Deskriptive Dimension: Sein Normative Dimension: Sollen Perspektiven Ich Ich und die anderen Die Welt Moralisches Handeln Werte und Normen Vorstellungen des guten Lebens Mensch sein In Gemeinschaft leben Kultur Natur Welt und Transzendenz Themen Performative Dimension: Handeln etwa in der projektförmigen Anwendung in der Lerngemeinschaft,', 'Glücksethiken Vorstellungen des guten Lebens und der normativen Ethiken moralisches Handeln - Werte und Normen. Dimensionen Deskriptive Dimension: Sein Normative Dimension: Sollen Perspektiven Ich Ich und die anderen Die Welt Moralisches Handeln Werte und Normen Vorstellungen des guten Lebens Mensch sein In Gemeinschaft leben Kultur Natur Welt und Transzendenz Themen Performative Dimension: Handeln etwa in der projektförmigen Anwendung in der Lerngemeinschaft,']"
6,25,0.01971608832807571,6_lernen_fach ethik_fach_jahrgangsstufen,"['lernen', 'fach ethik', 'fach', 'jahrgangsstufen', 'bedeutet', 'zentralen', 'motivation', 'werte normen', 'sinn', 'faches', 'werte', 'kompetenz', 'moralisches', 'ethischen', 'verstehen', 'austausch', 'sollen', 'ermglicht', 'stellt', 'zusammenhang']","['Im Kompetenzstrukturmodell für das Fach Ethik sind die zentralen Kompetenz- und Gegenstandsbereiche mit den ethischen Leitbegriffen Werte, Normen, Moral und Sinn verbunden, wodurch der spezifische Charakter des Faches sichtbar wird. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen', 'Im Kompetenzstrukturmodell für das Fach Ethik sind die zentralen Kompetenz- und Gegenstandsbereiche mit den ethischen Leitbegriffen Werte, Normen, Moral und Sinn verbunden, wodurch der spezifische Charakter des Faches sichtbar wird. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen', 'Im Kompetenzstrukturmodell für das Fach Ethik sind die zentralen Kompetenz- und Gegenstandsbereiche mit den ethischen Leitbegriffen Werte, Normen, Moral und Sinn verbunden, wodurch der spezifische Charakter des Faches sichtbar wird. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen']"
7,20,0.015772870662460567,7_natur_ethik natur_natur umweltschutzes_umweltschutzes,"['natur', 'ethik natur', 'natur umweltschutzes', 'umweltschutzes', 'mensch', 'gegenber', 'umwelt', 'positionen', 'menschen', 'relevant', 'daraus', 'erlutern', 'relevante', 'beschreiben', 'einfluss', 'kompetenzerwartungen knnen', 'ermglichen', 'unterscheiden', 'ausgewhlter', 'ethik ethik']","['des Natur- und Umweltschutzes Die Schülerinnen und Schüler diskutieren den moralischen Status ausgewählter Naturphänomene im Vergleich zu dem des Menschen, erläutern mögliche Grenzziehung in der Natur bzgl. der Sphäre der Moral und unterscheiden sich daraus ergebende naturethische Positionen, beschreiben naturethisch relevante Situationen und Probleme aus der Sicht verschiedener naturethischer Positionen, erläutern deren Einfluss auf moralisches Handeln gegenüber der Natur, beurteilen den', 'Tieren gibt es keine Unmoral. Sein: Die Welt Natur Ethik Ethik des Natur- und Umweltschutzes inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Ethik des Natur- und Umweltschutzes Die Schülerinnen und Schüler diskutieren den moralischen Status ausgewählter Naturphänomene im Vergleich zu dem des Menschen, erläutern mögliche Grenzziehung in der Natur bzgl. der Sphäre der Moral und unterscheiden sich daraus ergebende naturethische Positionen, beschreiben naturethisch relevante', 'gibt es keine Unmoral. Sein: Die Welt Natur Ethik / Ethik des Natur- und Umweltschutzes inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Ethik des Natur- und Umweltschutzes Die Schülerinnen und Schüler diskutieren den moralischen Status ausgewählter Naturphänomene im Vergleich zu dem des Menschen, erläutern mögliche Grenzziehung in der Natur bzgl. der Sphäre der Moral und unterscheiden sich daraus ergebende naturethische Positionen, beschreiben naturethisch relevante']"
8,19,0.01498422712933754,8_eigene leben_behandelt_ebenso_gute leben,"['eigene leben', 'behandelt', 'ebenso', 'gute leben', 'gute', 'dimension', 'lebens', 'sinn', 'guten', 'frage', 'eigene', 'form', 'herausforderungen', 'unterschiedlichen', 'mehr', 'mittelpunkt', 'stehen', 'immer', 'perspektiven', 'begriffe']","['Zivilisation seit mehr als Jahren in immer neuer Form prägen, neuartige ethische Herausforderungen entstanden sind. Perspektiven Im Mittelpunkt des Ethikunterrichts am Gymnasium stehen die Begriffe Werte und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension des Lebens öffnet.', 'Zivilisation seit mehr als Jahren in immer neuer Form prägen, neuartige ethische Herausforderungen entstanden sind. Perspektiven Im Mittelpunkt des Ethikunterrichts am Gymnasium stehen die Begriffe Werte und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension des Lebens öffnet.', 'Zivilisation seit mehr als Jahren in immer neuer Form prägen, neuartige ethische Herausforderungen entstanden sind. Perspektiven Im Mittelpunkt des Ethikunterrichts am Gymnasium stehen die Begriffe Werte und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension des Lebens öffnet.']"
