topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.1553,42,22.6972
2,1,0.1196,35,36.5519
3,10,0.1192,35,19.4946
4,9,0.1029,33,27.2668
5,2,0.1008,28,34.809
6,4,0.0886,27,23.1363
7,6,0.0869,24,17.9783
8,8,0.0815,21,18.4624
9,3,0.0765,21,14.4274
10,7,0.0687,19,22.9106
