topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,11,0.21,347,51.7936
2,15,0.1311,187,40.337
3,5,0.0923,152,91.4035
4,14,0.0803,96,47.1197
5,4,0.0733,95,39.9661
6,8,0.0624,67,44.7857
7,6,0.0493,50,71.5707
8,1,0.0485,56,53.9243
9,2,0.0406,56,55.1046
10,10,0.0393,38,49.9572
11,3,0.0371,45,89.9997
12,7,0.0367,35,92.9987
13,9,0.0344,46,44.492
14,13,0.0332,31,72.3199
15,12,0.0316,42,72.3827
