topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,7,99,42,5,60,213
2,160,44,4,1,2,211
3,59,182,43,3,85,372
4,109,179,91,8,167,554
5,18,124,7,0,10,159
6,36,216,18,6,39,315
7,109,159,4,11,28,311
