topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,8,0.2024,156,32.2064
2,6,0.1852,148,38.2023
3,10,0.14,107,42.1878
4,5,0.0978,76,51.9822
5,1,0.0839,60,46.1272
6,3,0.0838,50,46.498
7,9,0.0819,61,40.8073
8,4,0.0474,32,44.7156
9,7,0.04,26,53.7777
10,2,0.0376,22,38.6537
