rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,demokratie,3059,354.59625611979624,0.03192767732722118
2,politisch,2139,274.141005746833,0.024683525058673432
3,entwicklung,562,177.43192584684817,0.015975885752363257
4,bildung,289,136.6214265121842,0.012301327908527117
5,demokratisch,2269,127.80812256884643,0.011507782236136964
6,inhalt,280,124.53757935560283,0.011213304089244468
7,kultur,232,122.02848345871953,0.010987386294580329
8,kompetenz,337,121.23794967811536,0.01091620701102108
9,gesellschaftlich,610,120.15023633381924,0.010818269821663203
10,handeln,324,113.90837914566839,0.010256255985401634
11,partizipationsmöglichkeit,104,110.09753460443403,0.009913129365317897
12,globalisierung,101,97.92386057827798,0.00881701757765544
13,gesellschaft,803,93.06290049391484,0.008379339056251042
14,struktur,186,92.35525664671509,0.00831562314265619
15,zusammenhang,140,92.15488472847447,0.008297581750958976
16,möglichkeit,373,86.49891820053863,0.007788321229560544
17,bezug,166,86.41215163229113,0.00778050880924875
18,leben,469,85.77613643954876,0.007723242305447232
19,teilhabe,276,83.141222470052,0.007485995911693263
20,nachhaltig,113,79.01810351163599,0.00711475225242129
