topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,3,0.2536,37,8.0771
2,4,0.2385,39,11.139
3,1,0.2361,36,12.4004
4,2,0.1411,21,8.3737
5,5,0.1306,19,10.0191
