rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,leben,521,183.95416872582445,0.08008862415836276
2,denkanstöße,40,44.27284150975664,0.019275186796024427
3,moralisch,84,44.141406371721054,0.019217963524357104
4,scheinen,38,42.41205502182659,0.01846505114809079
5,glücksvorstellung,144,41.420392183604314,0.01803330821509658
6,vorstellung,136,40.39109671017206,0.01758518105988932
7,werbung,58,37.74922232366894,0.016434981060183904
8,diskussion,44,37.18744874943855,0.01619040017919449
9,moral,168,34.143846698217054,0.014865298919156122
10,scheinbar,22,33.38100462078318,0.014533178299900976
11,mensch,240,31.720751354749673,0.013810349343362166
12,anspruch,14,30.615973207495834,0.013329359092221618
13,provokation,19,30.397093128467453,0.013234064679996669
14,stehen,26,28.441066988127275,0.012382464286905684
15,selbstverwirklichung,74,28.25391151158918,0.012300981900703395
16,frei,24,27.898204761310602,0.012146116890407737
17,ethisch,76,26.469706794555606,0.01152418786557034
18,freiheit,81,26.351072428538895,0.011472537700651602
19,perspektive,34,24.54964290275896,0.01068824445392991
20,wichtig,29,24.47700080022993,0.010656618065205924
