rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,moral,168,69.41979386492464,0.03805074352029097
2,welt,70,56.36951238786716,0.030897554412335132
3,mensch,240,50.97366798412792,0.027939955721080333
4,religion,63,47.13663234960517,0.02583677951327526
5,wahrnehmen,73,44.54448813401311,0.024415959755339688
6,verantwortung,90,40.703242867604,0.02231047614190425
7,argumentieren,47,38.583968591525796,0.021148848349042907
8,ethik,199,38.03474354288144,0.02084780421886947
9,natur,55,35.24218260984703,0.019317130992809
10,weltanschauung,50,29.4460406573591,0.016140119098039436
11,hineinversetzen,36,29.30102961769239,0.016060634882216134
12,interpretieren,45,29.282250157165617,0.016050341385272827
13,wert,81,24.700580017592483,0.013539012185496007
14,umwelt,44,22.950234847141974,0.012579603759674624
15,gerechtigkeit,48,22.380889209030503,0.012267531025890233
16,frage,116,22.041458128704768,0.012081480272045865
17,entwicklung,33,20.91152355394948,0.011462134573866741
18,gesellschaft,81,19.49757856789078,0.010687115591226043
19,norm,41,19.42407861700458,0.010646828410521262
20,zusammenleben,45,19.24206783155965,0.010547063698912243
