term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
begriff,144,0.0052,0.0,0.0107,0.0243,0.0,0.0,0.0001,0.0,0.0001,0.0018,0.003,0.0187,0.0091,0.0,0.0
möglichkeit,139,0.0001,0.0,0.0222,0.0001,0.0,0.004,0.0001,0.0081,0.0001,0.0001,0.0,0.0005,0.0011,0.0,0.0182
gesellschaftlich,136,0.0001,0.0,0.0,0.0001,0.0021,0.005,0.0001,0.017,0.0001,0.0028,0.0,0.004,0.0,0.0,0.0221
menschenwürde,130,0.0001,0.0,0.0,0.0001,0.0,0.0088,0.0001,0.0123,0.0001,0.0001,0.0204,0.0,0.0011,0.0,0.0
zusammenhang,125,0.0001,0.0,0.0,0.0207,0.0,0.0022,0.0001,0.0177,0.0001,0.0048,0.001,0.0,0.0,0.0106,0.0046
französisch,117,0.0001,0.0,0.0,0.0001,0.0694,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
frei,117,0.0001,0.0038,0.0146,0.0001,0.0,0.0032,0.0001,0.0,0.0001,0.0001,0.0,0.0213,0.0013,0.0,0.0
welt,116,0.0001,0.0,0.0,0.0052,0.0114,0.0,0.0001,0.0076,0.0001,0.0001,0.0074,0.0024,0.0,0.0184,0.0003
konflikt,109,0.0001,0.0,0.0,0.0001,0.0195,0.0,0.0001,0.006,0.0001,0.0001,0.0,0.0195,0.0,0.0046,0.0
demokratie,109,0.0001,0.0065,0.0,0.0028,0.0033,0.0177,0.0001,0.0002,0.0084,0.0001,0.0,0.0,0.0,0.0,0.0
religion,107,0.007,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0182,0.0001,0.0028,0.0,0.0,0.0291,0.0019
norm,106,0.0302,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0087,0.0001,0.0001,0.0055,0.0022,0.0,0.0069,0.006
perspektive,104,0.0001,0.0,0.0,0.0001,0.0,0.0022,0.0001,0.001,0.0001,0.0001,0.0,0.0308,0.0,0.0,0.0
philosophisch,104,0.0111,0.0,0.0067,0.0162,0.0,0.0008,0.0001,0.0,0.0018,0.0081,0.0102,0.0,0.0,0.0009,0.0039
gleichheit,103,0.0001,0.0001,0.0,0.0001,0.0176,0.014,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
individuell,102,0.0001,0.0,0.0,0.0001,0.0,0.0047,0.0001,0.0182,0.0001,0.0001,0.0,0.0078,0.0,0.0065,0.0
unterschiedlich,100,0.0227,0.0,0.0,0.0027,0.0,0.0046,0.0001,0.0001,0.0055,0.0105,0.0008,0.0,0.0,0.0062,0.0053
willensfreiheit,100,0.0052,0.0,0.0273,0.0001,0.0021,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0008,0.0,0.0002,0.0082
form,99,0.0001,0.0025,0.0025,0.0074,0.0,0.0027,0.0001,0.0065,0.0001,0.0064,0.0,0.009,0.0,0.0,0.0068
menschenrecht,97,0.0001,0.0,0.004,0.0001,0.0067,0.0116,0.0001,0.0,0.0138,0.0001,0.0,0.0,0.0,0.0,0.0
menschlich,97,0.0001,0.0,0.0049,0.0001,0.0,0.0001,0.0001,0.0029,0.0001,0.0118,0.0,0.0078,0.0213,0.003,0.0
natur,95,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0009,0.0059,0.0001,0.0076,0.0,0.0,0.027
europäisch,93,0.0001,0.0578,0.0,0.0001,0.0,0.0,0.0052,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
entwicklung,91,0.0001,0.0,0.0,0.0001,0.0102,0.0097,0.0001,0.0,0.0001,0.0027,0.0,0.0,0.0,0.0,0.0077
zusammenleben,90,0.0001,0.0,0.0,0.0001,0.0094,0.0,0.0001,0.007,0.0001,0.0001,0.0092,0.0021,0.0,0.0133,0.0007
moralisch,88,0.0048,0.0,0.0058,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0048,0.0059,0.0047,0.0028,0.0138,0.0
herrschaft,87,0.0001,0.0071,0.0,0.0001,0.0068,0.0026,0.0001,0.0,0.0334,0.0001,0.0033,0.0,0.0,0.0,0.0
rolle,86,0.007,0.0,0.0041,0.0001,0.0103,0.0033,0.0001,0.0,0.0001,0.0001,0.0,0.0094,0.0,0.0,0.0
sicherheit,86,0.0001,0.0082,0.0,0.0001,0.0,0.012,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.008
europa,84,0.0001,0.0289,0.0,0.0001,0.0247,0.0,0.0044,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
vernunft,83,0.0001,0.0,0.0001,0.0224,0.0197,0.0,0.0001,0.0,0.0053,0.0001,0.006,0.0001,0.0001,0.0006,0.0
handlungsfreiheit,82,0.0001,0.0,0.0205,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0036,0.0,0.0,0.0084,0.0,0.0059
technik,82,0.0001,0.0,0.001,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0314
wille,82,0.0001,0.0,0.0251,0.0094,0.0,0.0,0.0001,0.0012,0.0001,0.0001,0.0,0.002,0.0008,0.0,0.0
grenze,81,0.0001,0.0,0.0041,0.0015,0.0,0.0043,0.0001,0.0112,0.0001,0.0001,0.0,0.0049,0.0,0.0,0.0
denken,80,0.0001,0.0,0.0,0.0233,0.0,0.0022,0.0001,0.0101,0.0001,0.0001,0.0045,0.0,0.0,0.0,0.0
deutschland,80,0.0001,0.0,0.0,0.0001,0.0066,0.01,0.0252,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
problem,80,0.0053,0.0,0.0047,0.0001,0.0,0.0056,0.0001,0.0104,0.0001,0.0001,0.0018,0.0,0.0,0.0,0.0
religiös,78,0.049,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0116,0.0043,0.0,0.0,0.0,0.0001,0.0
glück,78,0.0001,0.0,0.0,0.0003,0.0,0.0,0.0001,0.0,0.001,0.0072,0.0177,0.0068,0.0,0.0031,0.0
medium,78,0.0001,0.0,0.0,0.0001,0.0,0.004,0.0001,0.0025,0.0001,0.0001,0.0,0.005,0.0,0.0174,0.0
politik,78,0.0001,0.0,0.0,0.0001,0.0,0.0137,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0046
identität,77,0.0027,0.0,0.0,0.0001,0.0106,0.0022,0.0001,0.0,0.0001,0.0113,0.0,0.0071,0.0,0.0,0.0034
eth,77,0.0001,0.0272,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0226
grundlegend,75,0.0028,0.0,0.006,0.0154,0.0,0.0046,0.0001,0.0001,0.0001,0.0001,0.0048,0.0002,0.0,0.0,0.0
demokratisch,75,0.0001,0.0096,0.0,0.0001,0.0,0.0134,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
inhalt,73,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0065,0.0708,0.0,0.0005,0.0,0.0,0.0
gewalt,73,0.0001,0.0,0.0,0.0001,0.021,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0115,0.0,0.0,0.0
abhängigkeit,71,0.0225,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.009,0.0,0.0111
handlung,71,0.0001,0.0,0.0023,0.0001,0.0,0.0001,0.0001,0.0072,0.0001,0.0001,0.0,0.013,0.0033,0.0001,0.0
ziel,71,0.0001,0.0,0.0,0.0001,0.0,0.0025,0.0001,0.021,0.0001,0.0001,0.0014,0.0,0.0,0.0,0.0
folge,71,0.0001,0.0,0.0,0.0001,0.0145,0.0013,0.0001,0.004,0.0001,0.0001,0.0021,0.001,0.0097,0.0,0.0013
individuum,70,0.0001,0.0188,0.0,0.0001,0.0,0.0025,0.0001,0.0033,0.0001,0.0044,0.0011,0.0045,0.0,0.0,0.0
spannungsfeld,70,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0134,0.0001,0.0001,0.0043,0.0054,0.0,0.0006,0.004
bne,69,0.0001,0.0228,0.0,0.0001,0.006,0.0023,0.0001,0.0,0.0057,0.0053,0.0,0.0,0.0,0.0,0.0
staat,68,0.0001,0.0256,0.0,0.0001,0.0,0.0055,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
bedürfnis,67,0.0001,0.0035,0.0,0.0001,0.0017,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0211,0.0,0.0012,0.0
anthropologie,66,0.0001,0.0,0.005,0.0001,0.0,0.0,0.0001,0.0,0.0033,0.0001,0.006,0.0,0.0,0.0,0.015
sinn,66,0.0001,0.0,0.0055,0.0002,0.0,0.0027,0.0001,0.0024,0.0001,0.0001,0.0134,0.0001,0.0,0.0,0.0
voraussetzung,66,0.0001,0.0,0.0,0.0001,0.0,0.0039,0.0001,0.0004,0.0001,0.0001,0.0,0.0053,0.0164,0.0,0.0
kultur,65,0.0001,0.0,0.001,0.0001,0.0,0.0026,0.0001,0.0,0.0239,0.0001,0.0,0.0,0.0,0.0087,0.001
allgemein,64,0.0001,0.0,0.0119,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0134,0.0,0.0,0.0,0.0017
solidarität,64,0.0001,0.0,0.0,0.0001,0.0,0.0108,0.0001,0.0018,0.0001,0.0001,0.0,0.0,0.0,0.001,0.0
kant,64,0.0001,0.0,0.0051,0.0219,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0086,0.0,0.0,0.0,0.0
vorstellung,64,0.0001,0.0002,0.0,0.0181,0.0,0.0009,0.0001,0.0,0.0001,0.0001,0.0,0.0051,0.0,0.0,0.0096
frieden,64,0.0001,0.0,0.0,0.0001,0.0,0.0126,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
verhältnis,63,0.0102,0.0,0.0,0.0001,0.0,0.0012,0.0001,0.0,0.0018,0.0001,0.0048,0.0021,0.0103,0.0,0.0034
erörtern,63,0.0001,0.0,0.0004,0.0001,0.0,0.0021,0.0001,0.0,0.0001,0.0037,0.0014,0.0013,0.0,0.0055,0.0123
ökonomisch,62,0.0055,0.0,0.0,0.0001,0.0,0.005,0.0001,0.0126,0.0001,0.0024,0.0,0.0,0.0,0.0,0.0
geschichte,60,0.0001,0.0,0.0,0.0001,0.0,0.0011,0.0395,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0073,0.0
historisch,58,0.0001,0.0,0.0,0.0019,0.0,0.0056,0.0232,0.0016,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
deutsch,58,0.0001,0.0017,0.0,0.0001,0.0029,0.0,0.0537,0.0,0.0023,0.0001,0.0,0.0,0.0,0.0,0.0
prinzip,58,0.0001,0.0,0.0,0.0001,0.0,0.005,0.0001,0.0001,0.0036,0.0001,0.0115,0.0,0.0,0.0,0.0
gott,57,0.0001,0.0122,0.0,0.0016,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0117,0.007,0.0
pflicht,57,0.0001,0.0,0.0023,0.0157,0.0,0.0,0.0001,0.0104,0.0001,0.0001,0.0022,0.0,0.0,0.0,0.0
gewissen,56,0.0464,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
moral,55,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0002,0.0001,0.0216,0.0,0.0,0.0,0.0
negativ,55,0.0001,0.0,0.0228,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
fähigkeit,55,0.0017,0.0,0.0,0.0001,0.0,0.0039,0.0001,0.0,0.0001,0.0001,0.0,0.0009,0.0155,0.0,0.0
angewandte,54,0.0001,0.0,0.0019,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0159,0.0,0.0,0.0,0.0036
toleranz,54,0.0001,0.0,0.0,0.0001,0.0,0.0012,0.0001,0.0,0.0066,0.0001,0.0,0.0054,0.0,0.0109,0.0
streben,53,0.0033,0.0145,0.0,0.0001,0.0,0.0,0.0029,0.0044,0.0044,0.0001,0.0,0.0,0.0,0.0,0.0025
dimension,53,0.0039,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0155,0.0,0.0,0.0018
familie,53,0.0058,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0037,0.0001,0.0001,0.0,0.009,0.0,0.0016,0.0063
positiv,53,0.0001,0.0,0.0224,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
einheit,51,0.0001,0.0175,0.0,0.0001,0.0,0.0,0.0241,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
grundgesetz,50,0.0001,0.0,0.0,0.0001,0.0,0.0105,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
wahrnehmen,50,0.0001,0.0,0.0,0.0001,0.007,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.017,0.0
entscheidung,50,0.0001,0.0,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0148,0.0091
selbstverständnis,49,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0064,0.0001,0.0037,0.0,0.0,0.0126,0.0018
funktion,49,0.0046,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0003,0.0024,0.0,0.002,0.016
grundrecht,47,0.0001,0.0006,0.0001,0.0001,0.0107,0.0049,0.0001,0.0,0.0001,0.0001,0.0,0.0027,0.0,0.0,0.0
jahrhundert,47,0.0001,0.0002,0.0,0.0001,0.0067,0.0003,0.0001,0.0,0.0286,0.0001,0.0,0.0,0.0,0.0,0.0
bürgertum,46,0.0001,0.0,0.0,0.0001,0.0297,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
wesen,46,0.0001,0.0,0.0081,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0025,0.0,0.0005,0.0139,0.0,0.0
moralphilosophie,45,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0142,0.0,0.0,0.0,0.0031
wirtschaft,45,0.0001,0.0,0.0,0.0001,0.0,0.0039,0.0268,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.001
gruppe,44,0.0156,0.0,0.0,0.0001,0.0,0.0,0.0001,0.005,0.0001,0.0001,0.0,0.0053,0.0,0.0011,0.0
situation,44,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0099,0.0001,0.0001,0.0029,0.0035,0.0,0.0,0.0
staatlich,43,0.0001,0.0177,0.0,0.0001,0.0,0.0018,0.0001,0.0034,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
diskussion,43,0.0001,0.0,0.0017,0.0001,0.0,0.0,0.0001,0.0003,0.0001,0.0001,0.0,0.0044,0.0147,0.0,0.0
iii,42,0.0001,0.0,0.0163,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0008,0.0,0.0,0.0
bewusst,42,0.001,0.0,0.0041,0.0112,0.0,0.0019,0.0001,0.0,0.0001,0.0023,0.0023,0.0,0.0,0.0,0.0
konkretisierung,42,0.0001,0.0,0.0119,0.0001,0.0,0.0,0.0001,0.0047,0.0001,0.0001,0.0,0.0004,0.0,0.0001,0.0
marktwirtschaft,42,0.0001,0.0,0.0,0.0001,0.0,0.0098,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
rev,41,0.0001,0.0175,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0068,0.0
kommunikation,41,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0218,0.0
weltanschauung,41,0.007,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0126,0.0001,0.0,0.0,0.0,0.0072,0.0
digital,40,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0136,0.0001,0.0001,0.0029,0.0,0.0,0.0,0.0
anspruch,39,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0026,0.0,0.0193,0.0008,0.0
aspekt,39,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0047,0.0001,0.0001,0.0,0.009,0.0,0.0,0.0
stellen,39,0.0001,0.0,0.0,0.0001,0.0,0.0015,0.0001,0.0002,0.0001,0.0001,0.0,0.0,0.0175,0.0,0.0
begründung,39,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0018,0.0001,0.0147,0.0,0.0,0.0,0.0
kritik,39,0.0001,0.0,0.0,0.0048,0.0,0.0,0.0001,0.0,0.001,0.0131,0.0048,0.0,0.0,0.0031,0.0
versus,39,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0214,0.0
einzeln,39,0.017,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0023,0.0,0.0035,0.0022
wahlmodul,39,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.032,0.0001,0.0,0.0,0.0,0.0001,0.0
wunsch,39,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0013,0.0,0.0143,0.0,0.0011,0.0
schutz,38,0.0001,0.0,0.0,0.0001,0.0012,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0186
achtung,37,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0024,0.0,0.0144,0.0041,0.0
lebensgestaltung,37,0.0001,0.0,0.0,0.0117,0.0,0.001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0069,0.0
nutzen,37,0.0001,0.0,0.0,0.0001,0.0012,0.0011,0.0001,0.0,0.0001,0.0001,0.0021,0.0012,0.0,0.0,0.0098
inhaltsbezogene,36,0.0001,0.0,0.0108,0.0001,0.0,0.0,0.0001,0.0042,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0
begründen,36,0.0001,0.0,0.0,0.0001,0.0,0.002,0.0001,0.0,0.0001,0.0011,0.0,0.0,0.0,0.0109,0.0
determination,36,0.0001,0.0,0.014,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0008,0.0,0.0,0.0
nachhaltigkeit,35,0.0001,0.0,0.0,0.0001,0.0,0.0015,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0124
auswirkung,34,0.0001,0.0039,0.0,0.0001,0.0007,0.0007,0.0173,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0018,0.0026
bleiben,34,0.0001,0.0,0.0111,0.0001,0.0,0.001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0013,0.0,0.0
lebensform,34,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.014
verfassung,34,0.0001,0.0001,0.0,0.0001,0.0158,0.0017,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
menschenbild,34,0.0001,0.0,0.0022,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0039,0.0,0.0098
gegenwart,33,0.0001,0.0,0.0,0.0001,0.0136,0.0017,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
blick,32,0.0174,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0002,0.0074,0.0,0.0
utilitarismus,32,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0126,0.0,0.0,0.0,0.0
akzeptanz,31,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0129
teilhabe,30,0.0001,0.0177,0.0,0.0001,0.0,0.0016,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
unterscheidung,30,0.0001,0.0,0.0096,0.0008,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0017,0.0,0.0,0.0
verbindlich,30,0.0001,0.0,0.0,0.0001,0.0,0.0005,0.0001,0.0,0.0144,0.0001,0.001,0.0,0.0,0.0032,0.0
national,30,0.0001,0.0018,0.0,0.0001,0.0001,0.0008,0.0241,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
pflichtethik,30,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0117,0.0,0.0,0.0,0.0
fremd,30,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0103,0.0001,0.0001,0.0008,0.0,0.0,0.0,0.0
sexualität,29,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0011,0.0,0.0095,0.0,0.0,0.0002
strukturierend,29,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0245,0.0001,0.0,0.0,0.0,0.0,0.0
kirche,29,0.0001,0.0124,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0038,0.0
lernbereich,29,0.0001,0.0,0.0,0.024,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
einschränken,29,0.0001,0.0,0.0032,0.0001,0.0,0.0008,0.0001,0.0,0.0016,0.0001,0.0,0.0,0.0103,0.0,0.0
person,29,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0177,0.0,0.0
selbstfindung,28,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0115
ursache,28,0.0001,0.0011,0.0,0.0001,0.011,0.0014,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
weg,28,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0037,0.0132,0.0001,0.0016,0.0,0.0,0.0,0.0
gegensatz,28,0.0001,0.0074,0.0,0.0126,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
verantwortungsethik,27,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0106,0.0,0.0,0.0,0.0
ökologie,27,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0118
rechtlich,27,0.0001,0.0007,0.0,0.0001,0.0,0.0013,0.0148,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0036,0.0
art,26,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0118,0.0,0.0001,0.0001,0.0,0.005,0.0009,0.0,0.0
insbesondere,26,0.0001,0.0,0.0,0.0001,0.0,0.0025,0.0135,0.0,0.0001,0.0018,0.0,0.0,0.0008,0.0,0.0
kompetenzschwerpunkt,26,0.0001,0.0,0.0,0.0137,0.0021,0.0,0.0001,0.0001,0.0001,0.0001,0.0018,0.0,0.0,0.0,0.0
merkmal,26,0.0038,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0003,0.0132,0.0,0.0
reflexionsbereich,26,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.028,0.0,0.0,0.0,0.0,0.0
kampf,25,0.0001,0.0,0.0,0.0001,0.0015,0.002,0.0138,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
alltag,24,0.0001,0.0,0.0,0.0157,0.0,0.0,0.0079,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
einfluß,24,0.0001,0.0,0.0103,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
nationalstaat,24,0.0001,0.0005,0.0,0.0001,0.0152,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
restauration,23,0.0001,0.014,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
kämpfen,23,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0247,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
wandel,23,0.0001,0.0,0.0,0.0001,0.0002,0.0,0.0053,0.0015,0.013,0.0001,0.0,0.0,0.0,0.0,0.0
weltanschaulich,23,0.0136,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0054,0.0001,0.0,0.0,0.0,0.0,0.0
mittelpunkt,23,0.0001,0.0,0.0,0.0001,0.0,0.0011,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0106,0.0,0.0
imperativ,22,0.0001,0.0,0.0,0.0166,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0
