rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ethik,231,185.01807968988723,0.055147053014887266
2,mensch,486,118.16197141686919,0.03521971751621119
3,verantwortung,561,95.39376320877895,0.02843335594976276
4,wille,82,54.95449519080332,0.016379904411359232
5,allgemein,64,54.82939078124325,0.016342615409560224
6,willensfreiheit,100,53.6037528756725,0.015977298038042504
7,angewandte,54,48.679098426730384,0.014509440516058639
8,möglichkeit,139,47.928504010743254,0.014285716055614014
9,gerechtigkeit,272,47.380095231528855,0.01412225566259806
10,philosophisch,104,47.08123436643285,0.014033176281819982
11,handlungsfreiheit,82,42.40951046958669,0.012640708011464387
12,anthropologie,66,37.90463131834268,0.011297969994748863
13,iii,42,37.49459505524251,0.011175753335830383
14,negativ,55,35.40122925551649,0.010551798342185765
15,selbstbestimmung,71,34.682961208449996,0.010337709177835625
16,moralphilosophie,45,33.32442298398574,0.009932779132010617
17,menschlich,97,32.02719469427336,0.009546123312292421
18,begriff,144,31.824508004849662,0.009485709899582723
19,determination,36,31.664521682710504,0.009438023888553677
20,positiv,53,30.227142291342396,0.009009594204108
