rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,revolution,179,192.79586823248047,0.06810574339466044
2,französisch,117,130.4253795499776,0.04607317321277267
3,bürgertum,46,55.79096749571728,0.01970833374614315
4,bne,69,50.868272278250714,0.017969376265547007
5,mensch,486,49.53030656381003,0.017496735692624193
6,bedeutung,165,48.11235506958645,0.01699583989284897
7,verantwortung,561,46.42294104012141,0.016399049103539405
8,vernunft,83,44.55217746825011,0.015738196021230038
9,eth,77,42.144934037888994,0.014887829751145025
10,welt,116,38.375124406783314,0.013556132709415844
11,menschenrecht,97,36.87384559017333,0.013025801272413328
12,konflikt,109,35.95361545620641,0.012700727099701225
13,identität,77,33.53094519678766,0.011844911254006399
14,handeln,328,32.33133419195548,0.011421144914937379
15,europa,84,32.16728434679238,0.011363193794091057
16,gewalt,73,30.20572999428076,0.010670268584585302
17,demokratiefähigkeit,20,24.980065681162692,0.008824286323457699
18,gleichheit,103,24.741230216679767,0.008739916948705309
19,bezug,43,24.548474102017188,0.008671825248383539
20,ökologie,27,24.104103940224025,0.008514850099025903
