topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,2,15,0,41,58
2,7,10,8,0,10,35
3,6,5,8,2,6,27
4,4,4,6,1,11,26
5,3,5,18,3,60,89
6,4,0,17,0,11,32
7,13,13,8,7,15,56
8,3,4,2,0,2,11
9,3,4,2,0,2,11
10,4,14,5,0,6,29
11,2,7,5,1,19,34
12,0,0,0,0,0,0
13,16,11,11,8,23,69
14,29,7,8,1,20,65
15,6,2,9,0,10,27
