rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,klasse,26,18.479528691025244,0.18564874039200094
2,realschule,9,9.300765248903604,0.09343719647889208
3,wochenstunde,7,7.89733076760682,0.0793380358329831
4,gymnasium,11,7.154130551166032,0.07187170991373477
5,demokratie,23,3.783434946788195,0.0380090825891803
6,variante,7,3.6023936144074375,0.03619030810216104
7,integrativ,14,3.6023195780997432,0.03618956431981158
8,arbeits,8,1.23165940938662,0.012373476714026303
9,projektarbeit,7,0.9350792664419952,0.00939397810864848
10,einstellung,18,0.8729913022216862,0.008770231012944574
11,handlungsorientiert,6,0.8729837300116539,0.00877015494113138
12,kennzeichnen,6,0.8729654725621789,0.008769971523439595
13,ler,36,0.8729517058132279,0.00876983322015033
14,form,45,0.05558921286110417,0.0005584594455625291
15,fachkonzept,17,0.054462677832257514,0.0005471420676894441
16,herausarbeiten,8,0.05346094000005207,0.0005370784253822529
17,mithilfe,10,0.053028931854379936,0.0005327383921798875
18,wettbewerb,16,0.05272272609744553,0.0005296621928878969
19,unternehmen,17,0.05266833888026373,0.000529115808911766
20,politikwirtschaft,7,0.05250544879124986,0.000527479385150458
