topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,13,62,36,0,7,118
2,310,358,84,22,113,887
3,2,63,34,0,30,129
4,267,55,1,2,2,327
5,15,95,14,13,7,144
6,28,686,153,18,77,962
7,47,90,31,0,18,186
8,74,108,133,1,185,501
9,18,195,33,1,17,264
10,18,104,27,6,33,188
11,16,114,35,2,6,173
12,33,104,86,5,16,244
13,84,43,9,1,3,140
14,16,56,84,6,16,178
15,346,26,34,0,5,411
