rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,deutsch,26,13.825813475158474,0.059572837099380285
2,staat,30,10.25160029624711,0.04417222288971229
3,europa,17,10.200932173859545,0.04395390345364082
4,analyse,12,6.025594535687475,0.025963156695726464
5,bne,16,5.886477801940492,0.02536372878270004
6,wirtschaft,16,5.494674639202386,0.023675522440935282
7,gründung,8,5.1035110270424004,0.02199007180265775
8,herrschaft,8,4.660746754455515,0.020082283596803783
9,form,14,4.332674488718808,0.018668681736871747
10,europäisch,39,4.25111491811931,0.01831725684444504
11,leer,6,4.1619159116864335,0.017932915055862402
12,krieg,14,4.044009780732793,0.01742487965201873
13,wohlstand,7,3.6974424718138637,0.01593158611993878
14,system,27,3.5359745941485308,0.015235851319941466
15,bleiben,5,3.472466402114444,0.014962206432042423
16,folge,10,3.455239318086754,0.014887978158073384
17,mensch,16,3.443730090725901,0.014838387056042407
18,jugend,5,3.3655919945287947,0.014501704655084978
19,gesellschaft,12,3.3533008326385207,0.014448744343826115
20,kooperation,27,3.30256750146041,0.014230143935306725
