rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,entwicklung,47,18.826860701428263,0.054481212373924594
2,sozial,91,13.665934522927444,0.0395465124451298
3,wirtschaftlich,43,12.822743801596792,0.037106485215467826
4,schwerpunkt,16,10.35864863346651,0.02997588100622316
5,nachhaltig,20,9.56745236365966,0.02768631543879248
6,deutschland,30,9.289426269056266,0.026881762893054932
7,wachstum,32,9.279850323394337,0.026854051999690265
8,ziel,23,8.10796923617139,0.02346285984065254
9,herausforderung,18,8.005604648272197,0.023166636963065618
10,wirtschaftspolitisch,15,7.133950367178149,0.020644241819337657
11,bundesrepublik,14,6.732556954948011,0.019482688648896164
12,geschichte,15,6.6091084822985495,0.019125453177602655
13,inhaltsfeld,16,6.157412551906787,0.017818334465546527
14,sicherung,13,5.477238705289756,0.015850045839184063
15,markt,66,5.419938209741048,0.015684229534669553
16,wirtschaft,16,5.038615690014754,0.01458075755866496
17,marktwirtschaft,58,5.02031067799167,0.014527786473184881
18,marktwirtschaftlich,27,5.015091163598039,0.014512682230545715
19,ordnung,25,4.88930716380581,0.014148688205487559
20,system,27,4.879876650463348,0.01412139816450017
