topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,47,17,4,0,5,73
2,31,9,11,4,18,73
3,3,5,90,2,124,224
4,0,13,84,1,61,159
5,1,3,64,0,100,168
6,26,6,0,3,0,35
7,4,17,32,1,11,65
8,37,2,4,0,4,47
9,20,5,7,0,11,43
10,4,15,19,1,96,135
11,89,1,11,2,21,124
12,1,26,38,3,63,131
