topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,226,1,0,3,0,230
2,140,10,0,2,1,153
3,103,2,0,0,0,105
4,78,2,13,0,7,100
5,146,5,0,0,0,151
6,57,2,15,1,1,76
7,176,0,0,0,0,176
