topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.3916,112,14.0695
2,3,0.233,62,21.7711
3,4,0.167,47,24.8042
4,5,0.1258,29,22.447
5,2,0.0825,18,19.944
