rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,demokratisch,2269,735.4794862900072,0.0330071141759478
2,politisch,2139,574.724500587713,0.02579269383338471
3,gesellschaft,803,374.5131430804017,0.01680753617807035
4,gesellschaftlich,610,318.12920821268057,0.01427711757284737
5,fach,308,301.24845994730566,0.013519537251768288
6,handeln,324,256.75851535808556,0.011522901440556906
7,demokratie,3059,233.62468650956677,0.010484693109306716
8,politik,451,219.2663999795188,0.00984031673756194
9,lernende,217,211.52653645402808,0.00949296434520522
10,bildung,289,209.22041656118816,0.00938946946326044
11,wert,294,203.54759323882172,0.009134882448133961
12,unterricht,181,189.8083448262522,0.008518287492735607
13,entscheidung,222,168.48173602418248,0.007561184235829646
14,konflikt,286,163.19941352986007,0.007324122257984723
15,ökonomisch,188,155.64215730314098,0.006984964981973559
16,sozial,549,153.74118161213923,0.006899652307931342
17,kultur,232,148.10912809380216,0.006646894974803632
18,verantwortung,203,146.0538153374399,0.006554655906167282
19,beitrag,176,145.95101978646974,0.006550042610282218
20,prozeß,240,145.11805294132412,0.006512660423185215
