rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,demokratie,3059,412.9179576924853,0.027614793260580098
2,demokratisch,2269,402.0591626432496,0.02688858754644893
3,politisch,2139,308.41978243555593,0.020626248800188644
4,erkennen,310,151.45167558041163,0.01012866268518219
5,bundesrepublik,389,136.49645369413048,0.009128499449696749
6,jugendliche,176,125.30835400061265,0.00838027076586376
7,institution,122,118.40369846743187,0.007918506796697016
8,medium,344,118.21974494802623,0.007906204501983725
9,europäisch,313,110.67530309106282,0.007401653420430454
10,grundlage,352,110.10765179706199,0.007363690496232306
11,schwerpunkt,123,105.52012882621311,0.007056889844775777
12,kompetenzerwartunge,103,97.00258587606909,0.006487260495229521
13,idee,96,94.33069644616428,0.0063085720346106695
14,rechtsstaat,167,92.72221058290569,0.006201001017780417
15,form,335,90.4096687941733,0.006046344718114574
16,deutschland,814,87.57412039499107,0.005856711205294332
17,diskutieren,161,82.94147305389836,0.005546892762695318
18,prinzip,177,81.91618951677016,0.005478324679414335
19,aktuell,218,78.12565853482972,0.00522482461368926
20,historisch,288,77.89152948669165,0.0052091667205408
