Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,682,0.24567723342939482,-1_normen_werte normen_handeln_lernen,"['normen', 'werte normen', 'handeln', 'lernen', 'knnen', 'dabei', 'gesellschaft', 'beschreiben', 'erkennen', 'verstehen', 'ethik', 'kompetenzen', 'bewerten', 'diskutieren', 'formulieren', 'beitrag', 'fach', 'leben', 'anhand', 'schuljahrgnge']","['ich jede Norm einhalten Kompetenzerwartungen Die Schülerinnen und Schüler können Handlungsmuster in Beziehung zu Handlungsgrundsätzen und Wertvorstellungen setzen Werte, Werte und Normen, die Relevanz sozialer Kontexte für Handlungen analysieren Moralische Werte und Normen, Argumente und Gegenargumente selbst sinnvoll aufeinander beziehen Moralische Werte und Normen, eigene Urteile gegenüber anderen mit Bezug auf Wertvorstellungen begründen Moralische Werte und Normen, Begriffe über Funktionen des', 'sozialer Kontexte für Handlungen analysieren Moralische Werte und Normen, Argumente und Gegenargumente selbst sinnvoll aufeinander beziehen Moralische Werte und Normen, eigene Urteile gegenüber anderen mit Bezug auf Wertvorstellungen begründen Moralische Werte und Normen, Begriffe über Funktionen des zu Bestimmenden definieren Moralische Werte und Normen. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Werte Die Schülerinnen und Schüler nennen Tätigkeiten eines Tages, die für sie besonders', 'in Beziehung zu Handlungsgrundsätzen und Wertvorstellungen setzen Werte, Werte und Normen, die Relevanz sozialer Kontexte für Handlungen analysieren Moralische Werte und Normen, Argumente und Gegenargumente selbst sinnvoll aufeinander beziehen Moralische Werte und Normen, eigene Urteile gegenüber anderen mit Bezug auf Wertvorstellungen begründen Moralische Werte und Normen, Begriffe über Funktionen des zu Bestimmenden definieren Moralische Werte und Normen. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise']"
0,1723,0.6206772334293948,0_normen_werte normen_reflektieren_handeln,"['normen', 'werte normen', 'reflektieren', 'handeln', 'knnen', 'leben', 'kompetenzen', 'ethik', 'erkennen', 'eigene', 'entscheidungen', 'menschen', 'welt', 'fach', 'beschreiben', 'dabei', 'deren', 'analysieren', 'beitrag', 'diskutieren']","['Ethik III WM Angewandte Ethik III WM Eudaimonistische Ethik III WM Gerechtigkeit IV PM Brücken in eine friedliche Zukunft IV WM Herausforderungen im Umgang mit Künstlicher Intelligenz Werte und Normen Werte und Normen in unserem Leben Wertekonflikte Selbstbestimmung, Verantwortung und Pflicht Beitrag zur Leitperspektive W: Die Schülerinnen und Schüler prüfen eigene und fremde Werte und Normen sowie Wertorientierungen, die Entscheidungen und', 'wie Respekt, Gerechtigkeit, Fairness, Kostbarkeit, Eigentum und deren Stellenwert für das Miteinander wissen; ökologisch nachhaltig handeln; mit friedlicher Gesinnung im Geiste der Völkerverständigung handeln, ethische Normen sowie kulturelle und religiöse Werte kennen, reflektieren und auf dieser Grundlage eine Orientierung für das eigene Handeln gewinnen; demokratische Normen und Werthaltungen im Sinne einer historischen Weltsicht reflektieren und Rückschlüsse auf das eigene Leben in', 'bilden, Entscheidungen auch auf ethischer Grundlage zu treffen und Entscheidungsprozesse und deren Folgen zu reflektieren. In bewertungsrelevanten Situationen sollen relevante Sachinformationen und Argumente und deren Herkunft sowie die damit verbundenen Werte identifiziert werden. Handlungsoptionen werden ausgewertet, Entscheidungen in Bezug auf biologische Aspekte aufgrund von gesellschaftlich akzeptierten und persönlich relevanten Werten und Normen getroffen, begründet sowie reflektiert. B analysieren Sachverhalte im Hinblick']"
1,144,0.05187319884726225,1_experimente_fhren_planen_anleitung,"['experimente', 'fhren', 'planen', 'anleitung', 'daten', 'bercksichtigung', 'ergebnisse', 'einfacher', 'beobachtungen', 'quantitative', 'experiment', 'fotosynthese', 'angeleitet', 'protokollieren', 'untersuchungen', 'experimentieren', 'qualitative', 'digitaler werkzeuge', 'werkzeuge', 'fhren experimente']","['bei der Planung von Beobachtungen, Vergleichen, Experimenten sowie Modellierungen das jeweilige Variablengefüge, E berücksichtigen die Variablenkontrolle beim Experimentieren, E nehmen qualitative und quantitative Daten auch mithilfe digitaler Werkzeuge auf und werten sie aus, E wenden Labor- und freilandbiologische Geräte und Techniken sachgerecht und unter Berücksichtigung der Sicherheitsbestimmungen an. Erkenntnisprozesse und Ergebnisse interpretieren und reflektieren Die Lernenden E finden in erhobenen oder', 'Experimenten sowie Modellierungen das jeweilige Variablengefüge S a planen analog zu dem Experiment aus weitere Experimente zum Nachweis der Abhängigkeit der Fotosynthese von Licht und CO, führen sie durch und werten sie aus E berücksichtigen die Variablenkontrolle beim Experimentieren E nehmen qualitative und quantitative Daten auch mithilfe digitaler Werkzeuge auf und werten sie aus Ö e analysieren ein Ökosystem mit physikalischen,', 'Experimenten sowie Modellierungen das jeweilige Variablengefüge S a planen analog zu dem Experiment aus weitere Experimente zum Nachweis der Abhängigkeit der Fotosynthese von Licht und CO, führen sie durch und werten sie aus E berücksichtigen die Variablenkontrolle beim Experimentieren E nehmen qualitative und quantitative Daten auch mithilfe digitaler Werkzeuge auf und werten sie aus Ö e analysieren ein Ökosystem mit physikalischen,']"
2,68,0.024495677233429394,2_phwert_enzymaktivitt_experiment_temperatur,"['phwert', 'enzymaktivitt', 'experiment', 'temperatur', 'lsungen', 'abhngigkeit', 'wasser', 'struktur', 'experimente', 'suren', 'reaktionen', 'eigenschaften', 'fhren', 'bau', 'beispiel', 'einfluss', 'indikatoren', 'enzymen', 'beschreiben', 'beeinflussung']","['bereits durchgeführten Experiment aus S Zersetzung von Wasserstoffperoxid durch Katalase eignen sich folgende Experimente: Abhängigkeit von Enzymkonzentration: gleiches Experiment mit unterschiedlicher Katalasemenge, Substratkonzentration: gleiches Experiment mit unterschiedlicher Menge an HO, pH-Wert: gleiches Experiment unter Zugabe von Salzsäure, Natronlauge oder destilliertem Wasser, Temperaturabhängigkeit: gleiches Experiment bei Raumtemperatur, nach Erhitzen bzw. Abkühlen des Ansatzes in Eiswasser. b Sättigungskurve, Optimumskurve, Enzymkonzentration, Substratkonzentration, pHWert, Temperatur', 'Experiment unter Zugabe von Salzsäure, Natronlauge oder destilliertem Wasser, Temperaturabhängigkeit: gleiches Experiment bei Raumtemperatur, nach Erhitzen bzw. Abkühlen des Ansatzes in Eiswasser. b Sättigungskurve, Optimumskurve, Enzymkonzentration, Substratkonzentration, pHWert, Temperatur b werten Diagramme aus zur Enzymaktivität in Abhängigkeit von verschiedenen Bedingungen, c kompetitive Hemmung c erläutern die kompetitive Enzymhemmung. Stoffwechsel - Leben benötigt Energie Biologie GK Inhalte / Basisbegriffe Verbindliche Kompetenzerwartungen Vorschläge', 'Experiment unter Zugabe von Salzsäure, Natronlauge oder destilliertem Wasser, Temperaturabhängigkeit: gleiches Experiment bei Raumtemperatur, nach Erhitzen bzw. Abkühlen des Ansatzes in Eiswasser. b Sättigungskurve, Optimumskurve, Enzymkonzentration, Substratkonzentration, pHWert, Temperatur b werten Diagramme aus zur Enzymaktivität in Abhängigkeit von verschiedenen Bedingungen, c Protonen, Hydroxidionen c erklären den Einfluss einer pH-Wert-Änderung auf die Bindungseigenschaften im aktiven Zentrum, d kompetitive Hemmung, nicht-kompetitive Hemmung, allosterische']"
3,41,0.014769452449567724,3_verhalten_evolution_ursachen_adaptiven,"['verhalten', 'evolution', 'ursachen', 'adaptiven', 'biodiversitt', 'selektion', 'adaptiven wert', 'beispiel', 'genetik', 'verwandtschaft', 'menschen', 'merkmale', 'abgrenzung', 'entstehung', 'kommunikation', 'erkenntnisgewinnung', 'vorstellungen', 'heutigen', 'erkenntnisgewinnung kommunikation', 'information']","['und abgeleitete Merkmale N Belege für die Evolution: molekularbiologische -Homologien N Grundlegende Prinzipien der Evolution: Rekombination, Mutation, Selektion, Verwandtschaft, Variation, Fitness, Isolation, Drift, Artbildung, Biodiversität, Koevolution, populationsgenetischer Artbegriff N adaptiver Wert von Verhalten: reproduktive Fitness, Kosten-Nutzen-Analyse N Synthetische Evolutionstheorie, Abgrenzung von nicht-naturwissenschaftlichen Vorstellungen N Evolution des Menschen: Ursprung, Fossilgeschichte, Stammbäume und Verbreitung des heutigen Menschen N Kulturelle Evolution: Werkzeuggebrauch, Sprachentwicklung N', 'Koevolution, populationsgenetischer Artbegriff Synthetische Evolutionstheorie, Abgrenzung von nicht-naturwissenschaftlichen Vorstellungen Stammbäume: ursprüngliche und abgeleitete Merkmale proximate exogen und endogen und ultimate adaptiver Wert für die Fitnessmaximierung Ursachen von Verhalten Prinzip, adaptiver Wert von Verhalten: reproduktive Fitness, Kosten-Nutzen-Analyse erhöhtes Niveau Leistungskurs Evolution des Menschen: Ursprung, Fossilgeschichte, hypothetische Stammbäume und Verbreitung des heutigen Menschen kulturelle Evolution: Werkzeuggebrauch, Sprachentwicklung Sozialverhalten bei Primaten: exogene und endogene', 'Evolution: Selektion, Verwandtschaft, Variation, Fitness, Isolation, Drift, Artbildung, Biodiversität, Koevolution, populationsgenetischer Artbegriff Synthetische Evolutionstheorie, Abgrenzung von nicht-naturwissenschaftlichen Vorstellungen Stammbäume: ursprüngliche und abgeleitete Merkmale proximate exogen und endogen und ultimate adaptiver Wert für die Fitnessmaximierung Ursachen von Verhalten Prinzip, adaptiver Wert von Verhalten: reproduktive Fitness, Kosten-Nutzen-Analyse erhöhtes Niveau Leistungskurs Evolution des Menschen: Ursprung, Fossilgeschichte, hypothetische Stammbäume und Verbreitung des heutigen Menschen kulturelle']"
4,26,0.009365994236311239,4_religionsunterricht_englisch_katholischer_katholischer religionsunterricht,"['religionsunterricht', 'englisch', 'katholischer', 'katholischer religionsunterricht', 'deutsch', 'evangelischer', 'evangelischer religionsunterricht', 'russisch', 'geographie', 'deutsch englisch', 'spanisch', 'spanisch russisch', 'kunst', 'sozialkunde', 'franzsisch', 'religionsunterricht geographie', 'musik', 'demokratische werte', 'friedliche', 'demokratische']","['Arbeit und Wirtschaft Französisch, Latein, Griechisch, Chemie, Sozialkunde, Katholischer Religionsunterricht, Musik Weniger Ungleichheit Deutsch, Englisch, Latein, Griechisch, Biologie, Chemie, Sozialkunde, Evangelischer Religionsunterricht, Katholischer Religionsunterricht, Geographie Friedliche und inklusive Gesellschaft, demokratische Werte Deutsch, Englisch, Französisch, Spanisch, Russisch, Italienisch, Latein, Griechisch, Sozialkunde, Evangelischer Religionsunterricht, Katholischer Religionsunterricht, Geographie Globale Partnerschaften und Europa Englisch, Französisch, Spanisch, Russisch, Latein, Griechisch, Sozialkunde, Evangelischer Religionsunterricht, Kunst Sechstes Fachpraktikum:', 'Katholischer Religionsunterricht, Geographie Bildung, Kultur und lebenslanges Lernen Deutsch, Englisch, Französisch, Spanisch, Russisch, Italienisch, Latein, Sozialkunde, Evangelischer Religionsunterricht, Kunst, Musik Biodiversität Deutsch, Biologie, Chemie, Geographie Friedliche und inklusive Gesellschaft, demokratische Werte Deutsch, Englisch, Spanisch, Russisch, Italienisch, Sozialkunde, Evangelischer Religionsunterricht, Katholischer Religionsunterricht, Kunst, Musik Globale Partnerschaften und Europa Deutsch, Russisch, Latein, Geographie Kompetenzschwerpunkt: Das Handeln unterschiedlicher Akteure in der Reformation analysieren Interpretationskompetenz', 'Gültigkeit und Bedeutung in der Gegenwart - Jakobinerherrschaft Bezüge zu den fächerübergreifenden Themen gemäß Grundsatzband Kap. Weniger Ungleichheit Deutsch, Evangelischer Religionsunterricht, Katholischer Religionsunterricht, Geographie, Kunst Friedliche und inklusive Gesellschaft, demokratische Werte Deutsch, Englisch, Spanisch, Russisch, Italienisch, Sozialkunde, Evangelischer Religionsunterricht, Katholischer Religionsunterricht, Kunst, Musik Drittes Fachpraktikum: Mit Geschichte für Sachsen-Anhalt werben Interpretationskompetenz - auf der Grundlage von Quellen, Auszügen der Geschichtsschreibung oder']"
5,23,0.008285302593659942,5_familie_dabei erkennen_grundlegende werte_auswerten,"['familie', 'dabei erkennen', 'grundlegende werte', 'auswerten', 'dabei', 'grundlegende', 'ber bedeutung', 'beispiele', 'informieren ber', 'anhand fallbeispielen', 'primren', 'erkennen', 'institution', 'erste', 'familien', 'thema', 'informieren', 'fallbeispielen', 'zeigen', 'daten prsentieren']","['einem Vortrag. informieren sich über die Bedeutung der Familie, indem sie u. a. Kurzfilmsequenzen zum Thema auswerten. Dabei erkennen sie den Wert der Familie als erste Sozialisationsinstanz für die grundlegende Werte- und Normenvermittlung bei einem Menschen. zeigen die Werte- und Normenvermittlung in der Institution Kindertagesstätte z. B. anhand von Fallbeispielen auf. Dabei erkennen sie, dass die primären Sozialisationsinstanzen Kinderkrippe und Kindergarten', 'einem Vortrag. informieren sich über die Bedeutung der Familie, indem sie u. a. Kurzfilmsequenzen zum Thema auswerten. Dabei erkennen sie den Wert der Familie als erste Sozialisationsinstanz für die grundlegende Werte- und Normenvermittlung bei einem Menschen. zeigen die Werte- und Normenvermittlung in der Institution Kindertagesstätte z. B. anhand von Fallbeispielen auf. Dabei erkennen sie, dass die primären Sozialisationsinstanzen Kinderkrippe und Kindergarten', 'einem Vortrag. informieren sich über die Bedeutung der Familie, indem sie u. a. Kurzfilmsequenzen zum Thema auswerten. Dabei erkennen sie den Wert der Familie als erste Sozialisationsinstanz für die grundlegende Werte- und Normenvermittlung bei einem Menschen. zeigen die Werte- und Normenvermittlung in der Institution Kindertagesstätte z. B. anhand von Fallbeispielen auf. Dabei erkennen sie, dass die primären Sozialisationsinstanzen Kinderkrippe und Kindergarten']"
6,18,0.006484149855907781,6_kritisch_rechte_gattungen_befragung,"['kritisch', 'rechte', 'gattungen', 'befragung', 'bestimmungen', 'exemplarische', 'daran', 'hilfreich', 'rechte pflichten', 'werten ergebnisse', 'lebensgestaltung', 'verhalten', 'persnlichen', 'pflichten', 'entwickeln', 'jugendlichen', 'eigenes', 'reflektieren', 'jugendlicher', 'notwendigkeit']","['Wissen über die Funktion von Vorbildern und Idolen in ihrem persönlichen Lebensumfeld und in den Medien, um kritisch abzuwägen, inwiefern diese für die eigene Lebensgestaltung hilfreich und sinnstiftend sein können. werten die Ergebnisse einer empirischen Befragung zum Risikoverhalten im Jugendalter aus, um daran auch ihr eigenes Verhalten kritisch zu überprüfen. werten exemplarische Bestimmungen des Jugendschutzgesetzes aus, um die Notwendigkeit des gesetzlichen', 'Wissen über die Funktion von Vorbildern und Idolen in ihrem persönlichen Lebensumfeld und in den Medien, um kritisch abzuwägen, inwiefern diese für die eigene Lebensgestaltung hilfreich und sinnstiftend sein können. werten die Ergebnisse einer empirischen Befragung zum Risikoverhalten im Jugendalter aus, um daran auch ihr eigenes Verhalten kritisch zu überprüfen. werten exemplarische Bestimmungen des Jugendschutzgesetzes aus, um die Notwendigkeit des gesetzlichen', 'Wissen über die Funktion von Vorbildern und Idolen in ihrem persönlichen Lebensumfeld und in den Medien, um kritisch abzuwägen, inwiefern diese für die eigene Lebensgestaltung hilfreich und sinnstiftend sein können. werten die Ergebnisse einer empirischen Befragung zum Risikoverhalten im Jugendalter aus, um daran auch ihr eigenes Verhalten kritisch zu überprüfen. werten exemplarische Bestimmungen des Jugendschutzgesetzes aus, um die Notwendigkeit des gesetzlichen']"
7,18,0.006484149855907781,7_daten_trends_gesetzmigkeiten_erheben,"['daten', 'trends', 'gesetzmigkeiten', 'erheben', 'verfahren', 'gltigkeit', 'hinblick', 'ausgangsfrage', 'aussage', 'sozialwissenschaften', 'deren', 'empirische', 'ermitteln', 'standpunkte', 'sozialwissenschaftlicher', 'methoden', 'bezglich', 'hypothesengeleitet', 'berprfen', 'zusammenhnge']","['jeweiligen Texte und ermitteln Standpunkte und Interessen der Autorinnen und Autoren MK, erheben fragen- und hypothesengeleitet Daten und Zusammenhänge durch empirische Methoden der Sozialwissenschaften und wenden statistische Verfahren an MK, werten fragegeleitet Daten und deren Aufbereitung im Hinblick auf Datenquellen, Aussage- und Geltungsbereiche, Darstellungsarten, Trends, Korrelationen und Gesetzmäßigkeiten aus und überprüfen diese bezüglich ihrer Gültigkeit für die Ausgangsfrage MK. p g', 'Adressaten der jeweiligen Texte und ermitteln Standpunkte und Interessen der Autoren MK, erheben fragen- und hypothesengeleitet Daten und Zusammenhänge durch empirische Methoden der Sozialwissenschaften und wenden statistische Verfahren an MK, werten fragegeleitet Daten und deren Aufbereitung im Hinblick auf Datenquellen, Aussage- und Geltungsbereiche, Darstellungsarten, Trends, Korrelationen und Gesetzmäßigkeiten aus und überprüfen diese bezüglich ihrer Gültigkeit für die Ausgangsfrage MK. VERFAHREN SOZIALWISSENSCHAFTLICHER', 'jeweiligen Texte und ermitteln Standpunkte und Interessen der Autorinnen und Autoren MK, erheben fragen- und hypothesengeleitet Daten und Zusammenhänge durch empirische Methoden der Sozialwissenschaften und wenden statistische Verfahren an MK, werten fragegeleitet Daten und deren Aufbereitung im Hinblick auf Datenquellen, Aussage- und Geltungsbereiche, Darstellungsarten, Trends, Korrelationen und Gesetzmäßigkeiten aus und überprüfen diese bezüglich ihrer Gültigkeit für die Ausgangsfrage MK. VERFAHREN SOZIALWISSENSCHAFTLICHER']"
8,18,0.006484149855907781,8_zielen_kultur_verbinden_lernprozesse,"['zielen', 'kultur', 'verbinden', 'lernprozesse', 'wachstum', 'region', 'fortschritt', 'positiv', 'mehr', 'interkulturellen', 'geben', 'beschftigung', 'beziehungen', 'begriffe', 'demokratie', 'bildung', 'eigenen', 'deren', 'ausgewhlte', 'tourismus']","['Wachstum und Fortschritt nicht mehr nur positiv besetzte Begriffe sind, ist es entscheidend, die verstärkten Beziehungen zur eigenen Region und zu deren Erbe in Landschaft, Kultur und Architektur mit den Werten von Demokratie sowie den Zielen der interkulturellen Bildung zu verbinden. Diese Lernprozesse zielen auf die Beschäftigung mit Mecklenburg-Vorpommern als Migrationsgebiet, als Kultur- und Tourismusland sowie als Wirtschaftsstandort ab. Sie geben', 'Wachstum und Fortschritt nicht mehr nur positiv besetzte Begriffe sind, ist es entscheidend, die verstärkten Beziehungen zur eigenen Region und zu deren Erbe in Landschaft, Kultur und Architektur mit den Werten von Demokratie sowie den Zielen der interkulturellen Bildung zu verbinden. Diese Lernprozesse zielen auf die Beschäftigung mit Mecklenburg-Vorpommern als Migrationsgebiet, als Kultur- und Tourismusland sowie als Wirtschaftsstandort ab. Sie geben', 'Wachstum und Fortschritt nicht mehr nur positiv besetzte Begriffe sind, ist es entscheidend, die verstärkten Beziehungen zur eigenen Region und zu deren Erbe in Landschaft, Kultur und Architektur mit den Werten von Demokratie sowie den Zielen der interkulturellen Bildung zu verbinden. Diese Lernprozesse zielen auf die Beschäftigung mit Mecklenburg-Vorpommern als Migrationsgebiet, als Kultur- und Tourismusland sowie als Wirtschaftsstandort ab. Sie geben']"
