topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.1892,434,67.211
2,6,0.1609,370,45.7508
3,4,0.1591,334,101.1249
4,3,0.1485,285,45.4878
5,2,0.1334,294,47.1988
6,1,0.1056,234,41.047
7,7,0.1033,184,60.4656
