rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,leben,521,304.72166227149603,0.08969833222307029
2,glücksvorstellung,144,71.90758235306438,0.021166825368379116
3,mensch,240,56.44330144100316,0.016614736105998163
4,vorstellung,136,54.22458568785974,0.015961631560523798
5,moral,168,50.006015357422974,0.014719846778355064
6,moralisch,84,46.12418813411593,0.0135771862096472
7,denkanstöße,40,44.29529521749294,0.01303883050755239
8,scheinen,38,42.45457321105966,0.012496992776579847
9,bedeutung,67,42.30477644602297,0.012452898372867154
10,stehen,26,41.92911128552167,0.012342317004545343
11,antike,45,40.09945071957758,0.011803735336028187
12,diskussion,44,39.87653380315386,0.011738117173281024
13,werbung,58,36.2487478881173,0.010670236590668557
14,ethisch,76,34.79093227022643,0.010241111766923501
15,scheinbar,22,33.423102879450674,0.009838475425930556
16,wichtig,29,32.2327155689388,0.009488071205710439
17,frage,116,31.730174840127162,0.009340142552025137
18,selbstverwirklichung,74,31.632827688504058,0.009311487296333208
19,individuell,105,31.476421500901353,0.009265447332935951
20,sozial,91,31.423709475227515,0.009249930940842926
