rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ethisch,12,5.873594988404248,0.08776027077648292
2,auseinandersetzung,16,3.141895280204943,0.04694460225577307
3,lebenswirklichkeit,8,2.849121484083289,0.04257012501064117
4,zugehörigkeit,5,2.3065536023974444,0.03446335150899923
5,auswirkung,14,2.1724895276033633,0.03246023424801088
6,exemplarisch,6,2.1145912342130293,0.031595147377795396
7,frage,18,1.8592884780222971,0.027780543364833273
8,problem,18,1.8203277386626,0.027198411801010906
9,religion,29,1.6682530868406207,0.024926189652823227
10,mensch,80,1.5528702240890486,0.023202197566539663
11,bewusst,17,1.5256275392753555,0.022795151217472682
12,lernen,16,1.4944252734559245,0.022328942821667537
13,moralisch,15,1.4712546475259822,0.02198273910661963
14,handlungsweise,6,1.4710340634514176,0.021979443251500065
15,überwinden,7,1.4701906741322721,0.021966841756987026
16,wertvorstellung,26,1.4641614458601624,0.0218767560927936
17,historisch,39,0.07297162341530711,0.0010903049056957108
18,sachurteil,8,0.07258520785407446,0.0010845312807942708
19,fällen,8,0.0725189767761114,0.0010835416896925125
20,gegenwart,26,0.0724261526500859,0.001082154758783815
