rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wahrnehmung,62,25.341314607941232,0.09910409804781799
2,politisch,20,12.474427161247974,0.04878463771927889
3,sozial,68,11.5764933476937,0.04527302350053401
4,benennen,11,9.66596470974502,0.0378013820175347
5,fremd,16,8.191894976675004,0.032036631703053674
6,bedürfnis,11,7.882619277932845,0.030827125028039054
7,klassenstuf,12,7.572044264642723,0.029612537030356358
8,urteil,54,7.565274529461178,0.029586062141047365
9,wirtschaftlich,11,6.933072236939744,0.027113663255929323
10,perspektive,13,6.354097855067721,0.024849426581710417
11,lernbereich,10,4.956333093494267,0.019383087596464916
12,effekt,11,4.6855845068683255,0.01832425166429599
13,konformitätsdenke,9,4.683440789427728,0.018315868074624077
14,haloeffekte,9,4.682426561710188,0.01831190166148739
15,verstehen,18,4.562870794077453,0.017844346339241254
16,gruppe,18,4.558112905013546,0.017825739320955696
17,verschieden,35,4.341678363458636,0.016979313223531738
18,staat,5,3.910501379159253,0.015293078440961392
19,selbstständig,9,3.5019165508671235,0.01369519642456336
20,entstehung,16,3.4903023438591543,0.013649775911544483
