rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gefühl,22,14.175270195485057,0.04799638595249256
2,nennen,15,10.613693630190056,0.03593715878645953
3,geschichte,36,9.08506084982338,0.030761324541728214
4,möglichkeit,52,7.46953486306802,0.025291276513910825
5,fremde,20,7.150104728347154,0.024209710390691346
6,prüfen,40,7.148591885098949,0.02420458801860072
7,positiv,10,7.107093284442164,0.024064076915380563
8,eigenschaft,16,6.327088209116087,0.021423039099242317
9,gegenseitig,11,6.317863321140701,0.021391804330696165
10,rollenspiel,14,5.916600171386877,0.020033157847172234
11,schreiben,8,5.678651496635808,0.019227481745571436
12,gefährlich,8,5.6733733314941,0.01920961028014123
13,kennenlernen,10,5.672521317570553,0.01920672542584586
14,beobachtungsprotokoll,8,5.671881058758709,0.019204557558241294
15,negativ,12,5.671832660263711,0.01920439368462101
16,grund,14,5.671197990977362,0.019202244742724334
17,inwiefern,8,5.670968803518436,0.01920146873143267
18,umgang,31,5.347122231092874,0.01810494888629562
19,erfahrungsbericht,7,4.946713032242842,0.016749193815534736
20,typisch,28,4.391037182442682,0.014867717682544869
