topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,6,9,7,0,11,33
2,1,18,0,0,1,20
3,0,7,3,0,2,12
4,1,8,0,1,1,11
5,0,16,2,4,0,22
6,0,5,0,0,0,5
7,0,0,0,0,0,0
8,0,9,0,0,0,9
9,0,25,0,1,0,26
10,0,8,5,1,0,14
11,2,3,1,0,1,7
12,0,9,1,0,0,10
13,0,2,0,0,0,2
14,0,18,0,1,0,19
15,0,24,0,0,0,24
16,0,40,1,1,3,45
17,0,36,0,0,0,36
18,0,12,0,0,0,12
19,0,23,1,1,0,25
20,0,17,0,4,1,22
