topic_name,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,entropy,topic_total,topic_proportion
-1_mindestens_gott_freiheit anthropologie_kommunikation,0.1143,0.819,0.0286,0.0,0.0381,0.9196,105,0.3365
0_nietzsche_kants_jahrhunderts_hobbes,0.0,1.0,0.0,0.0,0.0,0.0,15,0.0481
1_reflexionsbereich_reflexionsbereiche anthropologie_subjekt_anthropologie ethik,0.0,1.0,0.0,0.0,0.0,0.0,36,0.1154
2_kulturwesen_aufklrung_position_konstruktivismus,0.0,0.878,0.0244,0.0,0.0976,0.623,41,0.1314
3_philosophischen anthropologie_hauptphase_drei_kurshalbjahre,0.0,0.9667,0.0333,0.0,0.0,0.2108,30,0.0962
4_philosophie themen_religion_kunst_anthropologie ethik,0.0118,0.9412,0.0,0.0118,0.0353,0.4034,85,0.2724
TOTAL,0.0417,0.9038,0.016,0.0032,0.0353,0.6151,312,1.0
