rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,fähigkeit,45,7.444163661416415,0.040727975633015535
2,mensch,43,5.801155205781709,0.03173886531928601
3,beitrag,16,5.306575261389432,0.029032954912158546
4,auseinandersetzung,9,5.2887901368877,0.028935650211418144
5,menschlich,9,5.2427297578744945,0.028683647961142474
6,kritisch,21,4.567387489356225,0.02498876365886425
7,historisch,7,4.175980590242818,0.022847326235569898
8,zusammenleben,7,4.171593451588156,0.022823323636439543
9,geschichte,13,4.1644228558354754,0.022784092385976437
10,möglichkeit,16,3.740286591394828,0.020463588400720135
11,fördern,21,3.5083806137338347,0.019194801007412013
12,kultur,13,3.0504182168353404,0.016689229906336794
13,fremd,5,3.043829196254416,0.016653180528344712
14,distanz,5,3.0436700004664408,0.016652309547739174
15,erfassen,17,3.0386313018158457,0.01662474218017481
16,ziel,5,3.035173472939202,0.01660582395421465
17,toleranz,66,2.94225045590444,0.0160974301915743
18,kommunikation,8,2.643510162557144,0.014462983671932156
19,wert,31,2.5766727177757605,0.014097307425916998
20,perspektive,20,2.538458010196572,0.013888229851873997
