rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozial,101,39.17196398953312,0.05040823497218682
2,gesellschaft,25,26.55106396706202,0.03416709643588072
3,nehmen,30,23.97902405497289,0.030857280459304335
4,unterschiedlich,38,22.054138196932673,0.02838025125921987
5,gesellschaftlich,22,21.35811589338825,0.02748457863396358
6,überzeugung,18,21.032961864802594,0.027066155889587565
7,meinung,18,20.66810101236406,0.02659663662864909
8,tragen,21,18.406217155966797,0.02368594333424253
9,rolle,24,16.795261849133084,0.021612894005945807
10,sozialkompetenz,15,16.676217379020773,0.02145970225831824
11,perspektivenübernahme,16,16.6609558741794,0.021440063071417152
12,handeln,36,15.079838704327795,0.019405410792104956
13,kulturell,15,14.42715867311665,0.01856551294108741
14,entwickeln,35,13.568785623297167,0.017460920115446733
15,politik,8,12.884996571489413,0.01658098978557754
16,verhaltensweise,17,12.497127844207293,0.01608186296241329
17,emotion,16,11.940267752227234,0.01536527049411977
18,bereitschaft,14,11.934385205213587,0.015357700569564082
19,fördern,21,11.535406974752998,0.014844277540909747
20,erwerben,7,11.507516695289784,0.014808387082085744
