Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,324,0.250386398763524,-1_lernen_knnen_ethik_fach,"['lernen', 'knnen', 'ethik', 'fach', 'deren', 'bewerten', 'unterricht', 'schuljahrgnge', 'handeln', 'sachverhalte', 'mithilfe', 'freiheit', 'beurteilen', 'verwendung', 'bildung', 'formulieren', 'unterscheiden', 'sollen', 'sowohl', 'sicherheit']","['Vorstellungen und den lebendigen Austausch mit anderen ermöglicht. Kompetenzorientierung im Fach Ethik Kompetenzstrukturmodell Im Kompetenzstrukturmodell für das Fach Ethik sind die zentralen Kompetenz- und Gegenstandsbereiche mit den ethischen Leitbegriffen Werte, Normen, Moral und Sinn verbunden, wodurch der spezifische Charakter des Faches sichtbar wird. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die', 'differenzieren mithilfe von Fallbeispielen Kann-, Soll- und Muss-Normen, erkennen daran deren unterschiedliche Grade der Verbindlichkeit und können so in verschiedenen Situationen jeweils adäquat reagieren. erschließen den Zusammenhang von Werten und Normen und die Funktion von Normen bzw. deren Bedeutung zum Schutz von Werten u. a. Freiheit, Gleichheit, Sicherheit mithilfe des Grundgesetzes Grundrechte und allgemeiner Gesetze z. B. BGB, StGB, um sie', 'Schüler mit diesen Fragestellungen in einen Zusammenhang stellt. Kompetenzorientierung im Fach Ethik Kompetenzstrukturmodell Im Kompetenzstrukturmodell für das Fach Ethik sind die zentralen Kompetenz- und Gegenstandsbereiche mit den ethischen Leitbegriffen Werte, Normen, Moral und Sinn verbunden. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schüler im Ethikunterricht nicht nur verstehen sollen, welche']"
0,512,0.3956723338485317,0_moralische_regeln_werten_bedeutung,"['moralische', 'regeln', 'werten', 'bedeutung', 'werten normen', 'ethik', 'erlutern', 'handeln', 'regeln normen', 'eigene', 'ber', 'gesellschaft', 'moral', 'sozialen', 'mgliche', 'wertvorstellungen', 'zusammenleben', 'fragen', 'reflektieren', 'fach']","['Kompetenzbereich: Fragen nach Moral und Ethik Leitthema: Regeln für das Zusammenleben Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... benennen verschiedene Regeln, Normen und Rituale sowie deren Bedeutung für das Zusammenleben. Regeln und Normen in Klasse, Familie, Freundeskreis, Verein Sicherheit, Verlässlichkeit, Einschränkung Gedankenexperiment: Welt ohne Regeln und Normen erläutern die Werte, die bestimmten', 'Kompetenzbereich: Fragen nach Moral und Ethik Leitthema: Regeln für das Zusammenleben Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... benennen verschiedene Regeln, Normen und Rituale sowie deren Bedeutung für das Zusammenleben. Regeln und Normen in Klasse, Familie, Freundeskreis, Verein Sicherheit, Verlässlichkeit, Einschränkung Welt ohne Regeln und Normen arbeiten die Werte, die bestimmten Regeln', 'Kompetenzbereich: Fragen nach Moral und Ethik Leitthema: Regeln für das Zusammenleben Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... benennen verschiedene Regeln, Normen und Rituale sowie deren Bedeutung für das Zusammenleben. Regeln und Normen in Klasse, Familie, Freundeskreis, Verein Sicherheit, Verlässlichkeit, Einschränkung Welt ohne Regeln und Normen arbeiten die Werte, die bestimmten Regeln']"
1,144,0.11128284389489954,1_religise_religion_religionen_unterricht,"['religise', 'religion', 'religionen', 'unterricht', 'handeln', 'fach', 'religisen', 'gesellschaft', 'unterricht fach', 'fach werte', 'weltanschauungen', 'wertvorstellungen normen', 'ethik', 'ethische', 'kulturelle', 'fragen', 'orientierung', 'bezug', 'religion werte', 'gewissens']","['gewinnen und um wesentliche kulturelle, geistige und religiöse Bedingungen und Grundlagen der demokratischen Gesellschaftsordnungen kennenzulernen. Mit Blick auf religiöse bzw. religionswissenschaftliche Unterrichtsinhalte ist zu betonen, dass das Fach Werte und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der Freiheit des Glaubens, des Gewissens und des religiösen und weltanschaulichen Bekenntnisses verlangt der Unterricht im Fach Werte und', 'gewinnen und um wesentliche kulturelle, geistige und religiöse Bedingungen und Grundlagen der demokratischen Gesellschaftsordnungen kennenzulernen. Mit Blick auf religiöse bzw. religionswissenschaftliche Unterrichtsinhalte ist zu betonen, dass das Fach Werte und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der Freiheit des Glaubens, des Gewissens und des religiösen und weltanschaulichen Bekenntnisses verlangt der Unterricht im Fach Werte und', 'Werte und Normen mit den Fachkonferenzen der Konfessionen und Religionen bezüglich formaler Vorgaben und der Kooperation, z. B. bei gemeinsamen Exkursionen, ab. Gesellschaftswissenschaftlicher Bezug Der Unterricht im Fach Werte und Normen soll zum Verständnis der in der Gesellschaft wirksamen Wertvorstellungen und Normen beitragen. Dies verlangt neben der philosophischen Reflexion auch empirische und historische Betrachtungen. So hat der Unterricht die Lernenden mit']"
2,101,0.07805255023183925,2_entscheidungen_handlungsoptionen_bewertungskriterien_kriterien,"['entscheidungen', 'handlungsoptionen', 'bewertungskriterien', 'kriterien', 'persnlich', 'begrndet', 'werten', 'gesellschaftlich', 'bewertung', 'werten normen', 'grundlage', 'entwickeln', 'eigene', 'bercksichtigen', 'folgen', 'reflektieren', 'treffen', 'aspekte', 'dabei', 'technik']","['beurteilen den Inhalt von Argumenten; B. überprüfen die Struktur von Argumenten zu bewertungsrelevanten Sachverhalten. Kriteriengeleitet Entscheidungen treffen Die Schülerinnen und Schüler ... B. benennen Bewertungskriterien ausgehend von Sachinformationen, Werten und Normen; B. gewichten Handlungsoptionen für Entscheidungen zu bewertungsrelevanten Sachverhalten; B. treffen Entscheidungen auf der Grundlage von Argumenten, Bewertungskriterien und Handlungsoptionen. Entscheidungsprozesse und Folgen reflektieren Die Schülerinnen und Schüler ... B. reflektieren', 'beurteilen den Inhalt von Argumenten; B. überprüfen die Struktur von Argumenten zu bewertungsrelevanten Sachverhalten. Kriteriengeleitet Entscheidungen treffen Die Schülerinnen und Schüler ... B. benennen Bewertungskriterien ausgehend von Sachinformationen, Werten und Normen; B. gewichten Handlungsoptionen für Entscheidungen zu bewertungsrelevanten Sachverhalten; B. treffen Entscheidungen auf der Grundlage von Argumenten, Bewertungskriterien und Handlungsoptionen. Entscheidungsprozesse und Folgen reflektieren Die Schülerinnen und Schüler ... B. reflektieren', 'mit Bezügen zu Basiskonzepten; B überprüfen die Struktur von Argumenten zu bewertungsrelevanten Sachverhalten. B : Kriteriengeleitet Entscheidungen treffen Die Lernenden... B benennen Bewertungskriterien und Handlungsoptionen ausgehend von Sachinformationen, Werten und Normen; B gewichten Bewertungskriterien und Handlungsoptionen für Entscheidungen zu bewertungsrelevanten Sachverhalten; B treffen Entscheidungen auf der Grundlage von Argumenten, Bewertungskriterien und Handlungsoptionen. B : Entscheidungen und deren Folgen reflektieren Die Lernenden...']"
3,96,0.07418856259659969,3_politische_recht_deutschland_politik,"['politische', 'recht', 'deutschland', 'politik', 'politischen', 'europischer', 'institutionen', 'grundgesetzes', 'beziehungen', 'aufgabe', 'hinblick', 'handelns', 'jeweiligen', 'grenzen', 'demokratie', 'fallbeispiel', 'internationalen', 'analysieren', 'verstehen', 'chancen']","['und die jeweiligen Beziehungen zu reflektieren. Daraus leitet sich die Aufgabe des gesellschaftswissenschaftlichen Unterrichts ab, den Schüler zunehmend zum vernetzten Denken zu befähigen und zum Perspektivwechsel anzuregen. Im Sinne der Normen und Werte des Grundgesetzes lernt der Schüler kulturelle Prägungen, Überzeugungen und Zugehörigkeiten zu verstehen und zu tolerieren. Der Unterricht zielt gleichermaßen auf den Erwerb fachspezifischer und gesellschaftswissenschaftlicher Kompetenzen. Die Kompetenzentwicklung', 'und die jeweiligen Beziehungen zu reflektieren. Daraus leitet sich die Aufgabe des gesellschaftswissenschaftlichen Unterrichts ab, den Schüler zunehmend zum vernetzten Denken zu befähigen und zum Perspektivwechsel anzuregen. Im Sinne der Normen und Werte des Grundgesetzes lernt der Schüler, kulturelle Prägungen, Überzeugungen und Zugehörigkeiten zu verstehen und zu tolerieren. Der Unterricht zielt gleichermaßen auf den Erwerb fachspezifischer und gesellschaftswissenschaftlicher Kompetenzen. Die Kompetenzentwicklung', 'und Gerechtigkeit Mögliche Kontexte Einkommensteuererklärung Unterrichtsbesuche von Vertretern von Parteien und Verbänden Kurshalbjahr sw-: Recht, Staat und Politik in Deutschland und Europa A Rechtsordnung der Bundesrepublik Deutschland Steuerung durch Recht Norm, Wirklichkeit, Moral Menschenrechte Recht zwischen Staat und Bürger Recht im Bürger-Bürger-Verhältnis Mögliche Kontexte Gerichtsbesuch B Staat und Politik in Deutschland und Europa die politische Ordnung der Bundesrepublik Deutschland politische Beteiligung']"
4,24,0.01854714064914992,4_gelten_motivation_lernen_ethikunterricht,"['gelten', 'motivation', 'lernen', 'ethikunterricht', 'warum', 'leben', 'beschftigung', 'bezglich', 'verstehen', 'sollen', 'stellenwert', 'deshalb', 'besonders', 'jahrgangsstufen', 'bedeutet', 'sowohl', 'moralisches', 'ethik', 'werten', 'verbunden']","['Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen gelten und warum sie gelten, sondern auch lernen, dass für ein gelingendes Leben das Engagement für diese Werte und Normen notwendig ist. Die Beschäftigung mit der Sinnfrage bezüglich der Motivation', 'Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen gelten und warum sie gelten, sondern auch lernen, dass für ein gelingendes Leben das Engagement für diese Werte und Normen notwendig ist. Die Beschäftigung mit der Sinnfrage bezüglich der Motivation', 'Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen gelten und warum sie gelten, sondern auch lernen, dass für ein gelingendes Leben das Engagement für diese Werte und Normen notwendig ist. Die Beschäftigung mit der Sinnfrage bezüglich der Motivation']"
5,23,0.01777434312210201,5_bestimmungen_gruppe_wenden_leistungen,"['bestimmungen', 'gruppe', 'wenden', 'leistungen', 'materialien', 'worden', 'technischen', 'bercksichtigt', 'verfahren', 'bundesrepublik deutschland', 'bundesrepublik', 'geltenden', 'gesetzen', 'wirtschaftlichen', 'fllen', 'rahmen', 'deutschland', 'einzelnen', 'mglichkeiten', 'sozialisation']","['dennoch in einzelnen Fällen Urheberrechte nicht berücksichtigt worden sein, wenden Sie sich bitte an den Herausgeber. Alle eingesetzten beziehungsweise verarbeiteten Rohstoffe und Materialien entsprechen den zum Zeitpunkt der Angebotsabgabe gültigen Normen beziehungsweise geltenden Bestimmungen und Gesetzen der Bundesrepublik Deutschland. Der Herausgeber hat bei seinen Leistungen sowie bei Zulieferungen Dritter im Rahmen der wirtschaftlichen und technischen Möglichkeiten umweltfreundliche Verfahren und Erzeugnisse bevorzugt', 'dennoch in einzelnen Fällen Urheberrechte nicht berücksichtigt worden sein, wenden Sie sich bitte an den Herausgeber. Alle eingesetzten beziehungsweise verarbeiteten Rohstoffe und Materialien entsprechen den zum Zeitpunkt der Angebotsabgabe gültigen Normen beziehungsweise geltenden Bestimmungen und Gesetzen der Bundesrepublik Deutschland. Der Herausgeber hat bei seinen Leistungen sowie bei Zulieferungen Dritter im Rahmen der wirtschaftlichen und technischen Möglichkeiten umweltfreundliche Verfahren und Erzeugnisse bevorzugt', 'dennoch in einzelnen Fällen Urheberrechte nicht berücksichtigt worden sein, wenden Sie sich bitte an den Herausgeber. Alle eingesetzten beziehungsweise verarbeiteten Rohstoffe und Materialien entsprechen den zum Zeitpunkt der Angebotsabgabe gültigen Normen beziehungsweise geltenden Bestimmungen und Gesetzen der Bundesrepublik Deutschland. Der Herausgeber hat bei seinen Leistungen sowie bei Zulieferungen Dritter im Rahmen der wirtschaftlichen und technischen Möglichkeiten umweltfreundliche Verfahren und Erzeugnisse bevorzugt']"
6,20,0.015455950540958269,6_kerncurriculum_unterrichtsfach werte_unterrichtsfach_schuljahrgnge,"['kerncurriculum', 'unterrichtsfach werte', 'unterrichtsfach', 'schuljahrgnge', 'kompetenzbereichen', 'sichern', 'fachbergreifenden', 'aufgabe unterrichts', 'unterrichts fach', 'fach', 'schulische', 'ausbildung', 'gymnasium', 'gilt', 'weitere', 'kompetenzentwicklung', 'zielsetzungen', 'frdern', 'kompetenzbereiche', 'aufgabe']","['die weitere schulische und berufliche Ausbildung von Bedeutung und ermöglichen anschlussfähiges Lernen. Die erwarteten Kompetenzen werden in Kompetenzbereichen zusammengefasst, die das Fach strukturieren. Aufgabe des Unterrichts im Fach Werte und Normen ist es, die Kompetenzentwicklung der Schülerinnen und Schüler anzuregen, zu unterstützen, zu fördern und langfristig zu sichern. Dies gilt auch für die fachübergreifenden Zielsetzungen der Persönlichkeitsbildung. Kompetenzbereiche Das vorliegende Kerncurriculum', 'die weitere schulische und berufliche Ausbildung von Bedeutung und ermöglichen anschlussfähiges Lernen. Die erwarteten Kompetenzen werden in Kompetenzbereichen zusammengefasst, die das Fach strukturieren. Aufgabe des Unterrichts im Fach Werte und Normen ist es, die Kompetenzentwicklung der Schülerinnen und Schüler anzuregen, zu unterstützen, zu fördern und langfristig zu sichern. Dies gilt auch für die fachübergreifenden Zielsetzungen der Persönlichkeitsbildung. Kompetenzbereiche Das vorliegende Kerncurriculum', 'die weitere schulische und berufliche Ausbildung von Bedeutung und ermöglichen anschlussfähiges Lernen. Die erwarteten Kompetenzen werden in Kompetenzbereichen zusammengefasst, die das Fach strukturieren. Aufgabe des Unterrichts im Fach Werte und Normen ist es, die Kompetenzentwicklung der Schülerinnen und Schüler anzuregen, zu unterstützen, zu fördern und langfristig zu sichern. Dies gilt auch für die fachübergreifenden Zielsetzungen der Persönlichkeitsbildung. Kompetenzbereiche Das vorliegende Kerncurriculum']"
7,18,0.013910355486862442,7_leben_guten_immer_prgen,"['leben', 'guten', 'immer', 'prgen', 'dimensionen', 'neuer', 'eigene leben', 'perspektiven', 'seit', 'gymnasium', 'menschliche', 'form', 'behandelt', 'stehen', 'mittelpunkt', 'mehr', 'herausforderungen', 'handeln', 'moral', 'begriffe']","['welche die menschliche Zivilisation seit mehr als Jahren in immer neuer Form prägen, neuartige ethische Herausforderungen entstanden sind. Perspektiven Im Mittelpunkt des Ethikunterrichts am Gymnasium stehen die Begriffe Werte und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension', 'welche die menschliche Zivilisation seit mehr als Jahren in immer neuer Form prägen, neuartige ethische Herausforderungen entstanden sind. Perspektiven Im Mittelpunkt des Ethikunterrichts am Gymnasium stehen die Begriffe Werte und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension', 'welche die menschliche Zivilisation seit mehr als Jahren in immer neuer Form prägen, neuartige ethische Herausforderungen entstanden sind. Perspektiven Im Mittelpunkt des Ethikunterrichts am Gymnasium stehen die Begriffe Werte und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension']"
8,16,0.012364760432766615,8_digitalen_privaten_erstellen_setzen,"['digitalen', 'privaten', 'erstellen', 'setzen', 'beachtung', 'umgang', 'daten', 'komplexe', 'aktuellen', 'schutz', 'manahmen', 'funktionen', 'persnlichen', 'bereich', 'inhalte kompetenzen', 'kompetenzerwartungen', 'sowohl', 'inhalte', 'gesundheit', 'dabei']","['Setzen von Cookies, Browser-Fingerprinting Die Schülerinnen und Schüler erstellen Dokumente sowohl aus dem privaten z. B. Bewerbungsschreiben als auch geschäftlichen Bereich z. B. Angebot unter Beachtung von Gestaltungsgrundsätzen und aktuellen Normen. Kompetenzerwartungen Die Schülerinnen und Schüler ... erfassen Texte nach Vorlage und erreichen dabei eine Geschwindigkeit von mindestens Anschlägen/Minute am Ende des Aufbauunterrichts Kompetenzniveau II. erstellen normgerechte und ansprechende Dokumente zu', 'Setzen von Cookies, Browser-Fingerprinting Die Schülerinnen und Schüler erstellen Dokumente sowohl aus dem privaten z. B. Bewerbungsschreiben als auch geschäftlichen Bereich z. B. Angebot unter Beachtung von Gestaltungsgrundsätzen und aktuellen Normen. Kompetenzerwartungen Die Schülerinnen und Schüler ... erfassen Texte nach Vorlage und erreichen dabei eine Geschwindigkeit von mindestens Anschlägen/Minute am Ende des Aufbauunterrichts Kompetenzniveau II. erstellen normgerechte und ansprechende Dokumente zu', 'Setzen von Cookies, Browser-Fingerprinting Die Schülerinnen und Schüler erstellen Dokumente sowohl aus dem privaten z. B. Bewerbungsschreiben als auch geschäftlichen Bereich z. B. Angebot unter Beachtung von Gestaltungsgrundsätzen und aktuellen Normen. Kompetenzerwartungen Die Schülerinnen und Schüler ... erfassen Texte nach Vorlage und erreichen dabei eine Geschwindigkeit von mindestens Anschlägen/Minute am Ende des Aufbauunterrichts Kompetenzniveau II. erstellen normgerechte und ansprechende Dokumente zu']"
