rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,politisch,208,217.81511432771924,0.03679573474073992
2,sozial,263,128.44014375034843,0.02169752762147455
3,demokratie,109,104.59018880493726,0.01766852982461107
4,gerechtigkeit,272,91.83310715486421,0.015513462698480458
5,gleichheit,103,82.68168825363117,0.013967503946120764
6,politik,78,81.33674062176414,0.013740300538060172
7,demokratisch,75,79.12504160801899,0.013366675913858572
8,gesellschaft,210,77.94314027683198,0.013167016087650864
9,frieden,64,74.40131844894685,0.012568692427329746
10,sicherheit,86,71.01455849089163,0.011996563530619384
11,menschenrecht,97,68.95311400966949,0.011648321561516696
12,verschieden,150,64.98462523447938,0.010977920608193522
13,solidarität,64,64.09520182797526,0.010827669383254692
14,grundgesetz,50,62.04150496955664,0.01048073622816351
15,deutschland,80,58.994797602209005,0.00996605277073865
16,marktwirtschaft,42,57.9222031863547,0.009784858275893848
17,entwicklung,91,57.17291092754745,0.009658279552082793
18,bedeutung,165,55.2949795745863,0.009341038647390977
19,menschenwürde,130,52.28541348344467,0.008832629504544455
20,wert,198,46.1061182664721,0.007788754710133504
