rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,begriff,144,29.505792657152718,0.024312411169560465
2,lernbereich,29,29.135558617717155,0.024007342863132757
3,denken,80,28.303538963809274,0.02332176887561068
4,vernunft,83,27.21245239496337,0.02242272692843778
5,kant,64,26.620458144901598,0.0219349309290299
6,zusammenhang,125,25.08079941770914,0.020666271026506294
7,vorstellung,64,21.988500936945112,0.01811825501497518
8,imperativ,22,20.161302728100804,0.01661266610713277
9,philosophisch,104,19.607245330136323,0.01615612960844007
10,alltag,24,19.106428150849773,0.015743462396781805
11,pflicht,57,18.99571551087982,0.015652236539679995
12,grundlegend,75,18.639221593376483,0.015358489925159292
13,kompetenzschwerpunkt,26,16.57420364236879,0.013656940467369972
14,gegensatz,28,15.265064387698972,0.012578225782169715
15,inhaltlich,16,14.815009847874336,0.012207386362667072
16,lebensgestaltung,37,14.233100733832408,0.011727900391614117
17,bewusst,42,13.563919905655352,0.011176503598771693
18,wahlbereich,14,13.20854147423558,0.010883676131098951
19,kantisch,15,13.161521131665983,0.01084493194567174
20,verantwortung,561,12.240965301043438,0.010086405234707205
