topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,3,0.2852,47,7.4808
2,2,0.2369,31,8.7907
3,4,0.1879,24,21.2337
4,1,0.1605,17,11.8724
5,5,0.1295,16,23.3563
