topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,1,46,2,3,3,55
2,0,1,1,0,33,35
3,0,6,2,0,39,47
4,0,36,16,1,4,57
5,24,15,8,10,28,85
