topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.1774,71,12.0629
2,4,0.1584,55,16.3885
3,1,0.1561,55,23.408
4,6,0.1408,50,13.6438
5,7,0.138,49,26.6951
6,2,0.1288,40,35.151
7,3,0.1005,34,16.0558
