term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
konsum,59,0.0001,0.0001,0.0001,0.0012,0.0054,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0743,0.0002
medium,58,0.0,0.0025,0.0001,0.0012,0.0001,0.0001,0.0085,0.0,0.0001,0.0219,0.0003,0.0102,0.0002,0.0001,0.0002
wahrnehmen,52,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0034,0.0205,0.0001,0.0001,0.0003,0.009,0.0002,0.0034,0.0002
liebe,52,0.002,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0243,0.0001,0.0086,0.0003,0.0001,0.0002,0.0049,0.0002
erfassen,51,0.0103,0.0001,0.0154,0.0012,0.0001,0.0001,0.0,0.0001,0.0063,0.0001,0.0003,0.0062,0.0002,0.0043,0.0002
vielfalt,51,0.0001,0.0001,0.0169,0.0012,0.0001,0.0001,0.0081,0.0014,0.0001,0.0001,0.0003,0.0082,0.0002,0.0001,0.0002
eth,48,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0211,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
vorstellung,48,0.0015,0.0055,0.002,0.0012,0.0001,0.0001,0.0046,0.0101,0.0001,0.0001,0.0003,0.0001,0.0002,0.0182,0.0002
auseinandersetzung,47,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0092,0.0,0.0001,0.0039,0.0003,0.0001,0.0396,0.0001,0.0177
beziehung,47,0.0097,0.0001,0.0001,0.0012,0.0001,0.0027,0.0,0.0038,0.0001,0.0069,0.0003,0.0062,0.0002,0.0146,0.0002
sexualität,47,0.0001,0.0001,0.0001,0.0012,0.0001,0.004,0.0,0.0214,0.0001,0.0102,0.0003,0.0001,0.0002,0.0001,0.0002
lebensform,47,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0001,0.0301,0.0001,0.0031,0.0003,0.0001,0.0002,0.0001,0.0002
lernen,47,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0092,0.0157,0.0001,0.0001,0.0003,0.0003,0.0002,0.0001,0.008
zusammenhang,45,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0115,0.0,0.0063,0.0001,0.0003,0.0001,0.0002,0.014,0.0002
kultur,45,0.0164,0.0001,0.0001,0.0011,0.0042,0.0001,0.0001,0.0,0.0001,0.0001,0.0211,0.0084,0.0002,0.0001,0.0002
begriff,44,0.0001,0.0001,0.0001,0.0012,0.0001,0.0122,0.0,0.0,0.0157,0.0059,0.0003,0.0001,0.0002,0.0089,0.0002
situation,44,0.0,0.0125,0.0001,0.0012,0.0001,0.0001,0.0035,0.0018,0.0142,0.0001,0.0003,0.0001,0.0002,0.0058,0.0002
gemeinschaft,44,0.0222,0.0001,0.0001,0.0012,0.0001,0.0002,0.005,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
inhalt,44,0.0002,0.0001,0.0001,0.0012,0.0088,0.011,0.0,0.0002,0.0124,0.0001,0.0302,0.0001,0.0002,0.0001,0.0002
ethik,42,0.0039,0.0001,0.0001,0.0012,0.0001,0.005,0.0,0.0,0.0001,0.0099,0.0003,0.0001,0.0002,0.0284,0.0002
verantwortlich,42,0.0,0.0001,0.0162,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0062,0.0003,0.0109,0.0002,0.0031,0.0002
gruppe,41,0.0119,0.0095,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0052,0.0101,0.0003,0.0001,0.0002,0.0001,0.0002
identität,41,0.0,0.0001,0.0001,0.0012,0.0044,0.0011,0.0001,0.0092,0.0001,0.0215,0.0003,0.0001,0.0002,0.0001,0.0002
freundschaft,40,0.0031,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0009,0.0001,0.0321,0.0003,0.0001,0.0002,0.0001,0.0002
aspekt,39,0.0,0.0001,0.0001,0.0012,0.0001,0.004,0.0032,0.0,0.0001,0.0001,0.0003,0.0163,0.0174,0.0001,0.0002
grenze,39,0.0028,0.0001,0.0196,0.0012,0.0001,0.0015,0.0011,0.0,0.0001,0.0001,0.0003,0.0062,0.0002,0.0001,0.0002
politisch,38,0.0,0.0002,0.0021,0.0012,0.0292,0.0001,0.0001,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
prinzip,38,0.0056,0.0001,0.0001,0.0012,0.0001,0.0001,0.0128,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
voraussetzung,38,0.0201,0.0001,0.0003,0.0012,0.0001,0.0001,0.0013,0.0047,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
nachhaltig,37,0.0,0.0133,0.0132,0.0012,0.0061,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0019,0.0002,0.0001,0.0002
begründen,37,0.0,0.0024,0.0001,0.0012,0.0001,0.0001,0.0,0.0071,0.0173,0.0036,0.0003,0.0001,0.0002,0.0001,0.0002
sozialkompetenz,37,0.0198,0.0001,0.0001,0.0012,0.0001,0.0014,0.0018,0.0009,0.0001,0.0003,0.0003,0.0001,0.0082,0.0001,0.0002
ökonomisch,37,0.0001,0.0003,0.0086,0.0012,0.0147,0.0001,0.0033,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0032,0.0002
kompetenzbereich,37,0.0,0.0001,0.0001,0.0012,0.0001,0.0089,0.0,0.0,0.0001,0.0001,0.0211,0.0101,0.0136,0.0001,0.0131
person,36,0.0,0.0001,0.0016,0.0012,0.0001,0.0001,0.0071,0.0,0.0142,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
emotion,36,0.0252,0.0001,0.0003,0.0012,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
potenzial,35,0.0,0.0001,0.0271,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0019,0.0002,0.0001,0.0002
grundlegend,35,0.0005,0.0001,0.0001,0.0011,0.0001,0.0097,0.0095,0.0014,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
ziel,35,0.0001,0.0027,0.0073,0.0012,0.0085,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0367
befriedigung,34,0.0,0.0001,0.0001,0.0012,0.0053,0.0001,0.012,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
chance,34,0.0053,0.0001,0.0009,0.0012,0.0001,0.0001,0.0,0.0033,0.0001,0.0001,0.0003,0.0106,0.0002,0.0094,0.0002
struktur,34,0.0,0.0001,0.0004,0.0011,0.016,0.0037,0.0,0.0046,0.0001,0.0001,0.0003,0.0036,0.0002,0.0001,0.0002
wirklichkeit,33,0.0001,0.0001,0.0147,0.0012,0.0001,0.0079,0.0,0.0,0.0001,0.0001,0.0003,0.0063,0.0002,0.0001,0.0002
handlung,33,0.0001,0.0001,0.0017,0.0011,0.0001,0.0001,0.0,0.0,0.0247,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
klassenstuf,33,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0014,0.0085,0.0001,0.0003,0.0001,0.0002,0.0298,0.0002
nutzen,32,0.0,0.0001,0.0001,0.0012,0.0212,0.0001,0.0024,0.0,0.0001,0.0001,0.0003,0.0001,0.0033,0.0001,0.0002
sehen,32,0.0001,0.0001,0.0163,0.0012,0.0001,0.0001,0.0025,0.0,0.0001,0.0001,0.0003,0.0048,0.003,0.0001,0.0002
ding,32,0.0044,0.0001,0.0001,0.0012,0.0001,0.0008,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0348,0.0002
ethisch,32,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0041,0.0,0.0117,0.0001,0.0003,0.0052,0.0002,0.0001,0.0002
wandel,32,0.0,0.0001,0.0001,0.0012,0.0148,0.0001,0.0,0.0105,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
anforderung,31,0.0102,0.0001,0.0011,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0123,0.0002,0.0001,0.0002
wert,31,0.0001,0.0001,0.0035,0.0012,0.0001,0.0026,0.0037,0.0,0.0001,0.0106,0.0003,0.0001,0.0002,0.0061,0.0002
innerhalb,30,0.0013,0.0001,0.0051,0.0011,0.0034,0.0003,0.0012,0.0,0.0001,0.014,0.0003,0.0001,0.0002,0.0001,0.0002
knappheit,30,0.0003,0.0003,0.0001,0.0012,0.0243,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0009,0.0002
kritisch,30,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0117,0.0,0.0001,0.0001,0.0003,0.0001,0.0076,0.0001,0.0002
methodischdidaktisch,29,0.0018,0.0077,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.005,0.0075,0.0003,0.0001,0.0002,0.0074,0.0002
position,29,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0086,0.0105,0.0001,0.0003,0.0029,0.0002,0.0001,0.0002
berücksichtigen,29,0.0,0.0001,0.0001,0.0012,0.0001,0.008,0.0006,0.0,0.0001,0.0001,0.0003,0.0149,0.0002,0.0001,0.0002
jugendliche,29,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0007,0.0,0.0035,0.0001,0.0003,0.0001,0.0002,0.0329,0.0002
kind,29,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0017,0.0107,0.0079,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
kognitiv,29,0.0195,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0031,0.0002
kriterium,29,0.002,0.0266,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0019,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
phänomen,28,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0015,0.0105,0.0021,0.0001,0.0003,0.0001,0.0166,0.0015,0.0002
realität,28,0.0202,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
einflussfaktor,28,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0044,0.0034,0.0001,0.012,0.0003,0.0001,0.0002,0.0001,0.0002
psychisch,27,0.0173,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0128,0.0001,0.0002,0.0001,0.0002
religiös,27,0.0,0.0001,0.0001,0.0012,0.0001,0.0059,0.0024,0.0,0.0001,0.0001,0.0211,0.0074,0.0002,0.0001,0.0002
verhalten,27,0.0029,0.02,0.0001,0.0011,0.0001,0.0001,0.0,0.0023,0.0001,0.0001,0.0003,0.0001,0.0061,0.0001,0.0002
kontext,27,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0148,0.0085,0.0003,0.0001,0.0002,0.0001,0.0002
relevanz,26,0.0,0.0066,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0161,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
dar,26,0.0,0.0001,0.0026,0.0012,0.0001,0.0016,0.0,0.0044,0.0045,0.0001,0.0003,0.0001,0.0002,0.0001,0.0277
system,26,0.0,0.0001,0.0001,0.0012,0.0215,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
zusammenleben,26,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0009,0.0149,0.0001,0.0001,0.0003,0.0018,0.0002,0.0001,0.0002
hintergrund,26,0.0,0.0001,0.0078,0.0012,0.0001,0.0001,0.0001,0.0102,0.0001,0.0001,0.0003,0.0001,0.0002,0.0028,0.0002
lebensgestaltung,26,0.0,0.0001,0.0142,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0074,0.0002,0.0001,0.0002
aufgabe,25,0.0,0.0012,0.0001,0.0012,0.0001,0.0001,0.01,0.0009,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
ressource,25,0.0,0.0196,0.0001,0.0012,0.0064,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
definieren,25,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0089,0.0039,0.0003,0.0001,0.0002,0.014,0.0002
empfindung,25,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0092,0.0,0.0016,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
weg,25,0.0,0.0206,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0018,0.0001,0.0003,0.0001,0.0002,0.0054,0.0002
überzeugung,25,0.018,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
markt,25,0.0,0.0001,0.0001,0.0012,0.0201,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0018,0.0002
arbeitsprozesse,24,0.0173,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
eigenmotivation,24,0.0173,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
spielen,24,0.0,0.0001,0.0001,0.0012,0.0017,0.0002,0.0,0.0146,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
steuern,24,0.0173,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
geistig,24,0.0,0.0001,0.0152,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0051,0.0002,0.0001,0.0002
gerechtigkeit,24,0.0017,0.0045,0.0001,0.0011,0.0001,0.0001,0.001,0.0,0.0001,0.0105,0.0003,0.0026,0.0002,0.0001,0.0002
gestalterisch,24,0.0,0.0001,0.0152,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0051,0.0002,0.0001,0.0002
interpretation,24,0.0173,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
kommunikation,24,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0036,0.0,0.0001,0.0001,0.0003,0.0121,0.0002,0.0001,0.0002
konzentrationsbereitschaft,24,0.0173,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
miteinander,23,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0022,0.0001,0.0179,0.0003,0.0006,0.0002,0.0001,0.0002
privat,23,0.0,0.0001,0.0001,0.0011,0.0144,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0045,0.0002,0.0001,0.0002
produkt,23,0.0001,0.0001,0.0001,0.0012,0.0001,0.0147,0.0,0.0,0.0001,0.0001,0.0336,0.0001,0.0002,0.0001,0.0002
folge,23,0.0026,0.0026,0.0004,0.0012,0.0001,0.0001,0.0,0.0001,0.013,0.0001,0.0003,0.0001,0.0002,0.0014,0.0002
gestalten,23,0.0001,0.0001,0.0001,0.0012,0.0156,0.0042,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
akteur,22,0.0,0.0001,0.0001,0.0012,0.0185,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
blick,22,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0001,0.0041,0.0001,0.0001,0.0003,0.0045,0.0275,0.0001,0.0002
unsicherheit,22,0.0,0.0001,0.0105,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0258
verbindlich,22,0.0,0.0001,0.0001,0.0012,0.0118,0.0001,0.0,0.0,0.0001,0.0011,0.0003,0.0054,0.0002,0.0001,0.0002
mangelnd,22,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0574
menschenbild,22,0.0,0.0001,0.0001,0.0011,0.0001,0.0173,0.0,0.0,0.0001,0.0031,0.0045,0.0001,0.0002,0.0001,0.0002
menschenwürde,22,0.0,0.0001,0.0001,0.0012,0.0001,0.0098,0.0,0.0,0.0001,0.0047,0.0294,0.0001,0.0002,0.0001,0.0002
religion,21,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0154,0.0002,0.0001,0.0002
digital,21,0.0,0.0001,0.0037,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0132,0.0002,0.0001,0.0002
mobbing,20,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0104,0.0378,0.0001,0.0002,0.0001,0.0002
auswirkung,20,0.0,0.0184,0.0001,0.0012,0.0001,0.0001,0.0,0.0015,0.0001,0.0023,0.0003,0.0001,0.0002,0.0001,0.0002
pflicht,20,0.0,0.0001,0.0135,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0041,0.0003,0.0001,0.0002,0.0001,0.0002
risiko,20,0.0001,0.0001,0.0008,0.0012,0.0034,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0116,0.0002,0.0001,0.0002
erfahrung,20,0.0,0.0001,0.0001,0.0012,0.0024,0.0001,0.0006,0.0007,0.0001,0.0001,0.0003,0.0113,0.0002,0.0001,0.0002
glücklich,20,0.0017,0.0138,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0048,0.0003,0.0001,0.0002,0.0001,0.0002
wirtschaft,20,0.0,0.0056,0.0001,0.0012,0.0126,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
individualität,20,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0074,0.0001,0.0001,0.0038,0.0003,0.0001,0.0002,0.0001,0.0002
aktuell,19,0.0,0.0167,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0035,0.0002,0.0001,0.0002
selbstwertgefühl,19,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0027,0.0001,0.0047,0.0003,0.0001,0.0002,0.0001,0.026
einstellung,19,0.0003,0.0001,0.016,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
staat,19,0.0,0.0001,0.0001,0.0012,0.0001,0.0128,0.0,0.0,0.0001,0.0064,0.0003,0.0001,0.0002,0.0001,0.0002
themenfeld,19,0.0,0.0001,0.0001,0.0011,0.0141,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0054
notwendig,18,0.0001,0.0001,0.0001,0.0012,0.0001,0.0038,0.0,0.0008,0.0001,0.0001,0.0003,0.0001,0.0081,0.0143,0.0002
phase,18,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0192,0.0001,0.0288
brauchen,18,0.0001,0.0122,0.0001,0.0012,0.0001,0.0001,0.0,0.0007,0.0001,0.0001,0.0003,0.0001,0.0002,0.0084,0.0002
schuljahrgang,18,0.0,0.0001,0.0001,0.0012,0.0001,0.009,0.0,0.0,0.0001,0.0029,0.0258,0.0001,0.0002,0.0001,0.0002
kinderarbeit,18,0.0013,0.0001,0.0001,0.0012,0.0001,0.0051,0.0,0.0,0.0001,0.0001,0.0468,0.0001,0.0002,0.0001,0.0002
menschenrecht,18,0.0,0.0001,0.0001,0.0012,0.0001,0.0049,0.0009,0.0,0.0001,0.0047,0.0253,0.0001,0.0002,0.0001,0.0002
bieten,17,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0028,0.0108,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
bne,17,0.0,0.0152,0.003,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
haushalt,17,0.0,0.0001,0.0001,0.0012,0.0125,0.0001,0.0005,0.0,0.0001,0.0001,0.005,0.0001,0.0002,0.0001,0.0002
angemessen,16,0.0,0.0093,0.0001,0.0012,0.0001,0.0001,0.0,0.0,0.0054,0.0001,0.0045,0.0001,0.0002,0.0001,0.0002
themenfelder,16,0.0,0.0001,0.0001,0.0011,0.0135,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
grundbegriff,16,0.0,0.0001,0.0001,0.0011,0.0034,0.0049,0.0,0.0,0.0001,0.001,0.0256,0.0001,0.0002,0.0001,0.0002
inhaltsfeld,16,0.0,0.0001,0.014,0.0012,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
prozess,15,0.0001,0.0001,0.0001,0.0012,0.0025,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0027,0.0262
schöpfung,15,0.0,0.0001,0.0001,0.0012,0.0001,0.0098,0.0,0.0,0.0001,0.0047,0.0003,0.0001,0.0002,0.0001,0.0002
erleben,15,0.0001,0.0001,0.0001,0.0012,0.0001,0.0001,0.0021,0.0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0135,0.0002
finanz,15,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0045,0.0,0.0001,0.0054,0.0003,0.0001,0.0002,0.0001,0.0002
gehören,15,0.0015,0.0001,0.0001,0.0011,0.0001,0.0002,0.0014,0.0001,0.0001,0.0001,0.0003,0.0001,0.0258,0.0001,0.0002
inklusion,15,0.0,0.0001,0.0001,0.0012,0.0001,0.0001,0.0,0.0107,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002
