term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
grundlage,170,0.002,0.0,0.0001,0.0134,0.0,0.0,0.0016,0.0,0.009,0.0113
welt,169,0.0033,0.0,0.0001,0.0071,0.0,0.0,0.0,0.0045,0.0229,0.0
zusammenleben,159,0.0019,0.0014,0.0001,0.0061,0.0056,0.0,0.0068,0.0011,0.0113,0.0
bezug,152,0.0044,0.0,0.0001,0.0,0.0,0.0,0.0024,0.0365,0.0,0.0
konflikt,151,0.0035,0.0,0.0001,0.0053,0.0105,0.0,0.0,0.0015,0.0172,0.0
medium,148,0.0,0.0,0.0001,0.0062,0.0019,0.0,0.0,0.0,0.0345,0.0
norm,148,0.0034,0.0294,0.0001,0.0034,0.0054,0.0,0.0,0.0,0.0,0.0043
menschenrecht,147,0.0017,0.0,0.0086,0.0159,0.0,0.0,0.0,0.0,0.0,0.0063
beurteilen,144,0.0077,0.0,0.0008,0.008,0.0,0.0,0.0,0.0,0.004,0.0
beschreiben,142,0.0012,0.0011,0.0001,0.009,0.0067,0.0037,0.0077,0.0,0.0035,0.0
diskutieren,137,0.0031,0.0031,0.0001,0.006,0.0132,0.0028,0.0009,0.0036,0.0007,0.0
analysieren,132,0.0033,0.0,0.015,0.0086,0.0132,0.0,0.0,0.0,0.0,0.0
entwicklung,128,0.01,0.0022,0.0001,0.0037,0.0018,0.0,0.0,0.0,0.0003,0.0001
form,126,0.0004,0.0004,0.028,0.0083,0.0,0.002,0.0035,0.0014,0.0,0.0
problem,124,0.0083,0.0,0.0001,0.0019,0.0,0.0048,0.0035,0.0,0.0,0.0
begriff,117,0.0003,0.0021,0.0001,0.0,0.0,0.0198,0.0093,0.0014,0.0,0.0
prinzip,112,0.0043,0.0,0.0001,0.001,0.0,0.0,0.0116,0.0,0.0,0.0
beispiel,111,0.0,0.0,0.0001,0.014,0.0006,0.0,0.0043,0.0,0.0,0.0
perspektive,110,0.0032,0.0251,0.0001,0.0013,0.0037,0.0,0.0,0.0026,0.0,0.0
nachhaltig,109,0.008,0.0,0.0001,0.004,0.002,0.0,0.0,0.0,0.0001,0.0
regel,105,0.0023,0.018,0.0001,0.0047,0.0,0.0026,0.0,0.0,0.0,0.0
erläutern,105,0.0028,0.0017,0.0014,0.0032,0.0136,0.0015,0.0,0.0018,0.0019,0.0
global,103,0.0106,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inhalt,103,0.0052,0.0,0.0001,0.0,0.0,0.0052,0.0006,0.0143,0.0,0.0012
umgang,103,0.0041,0.0,0.0027,0.0041,0.0134,0.0,0.0,0.0011,0.0,0.0
fach,103,0.0022,0.0037,0.0001,0.0,0.0,0.0037,0.0,0.0,0.0082,0.0129
einzeln,101,0.0,0.0023,0.0001,0.0009,0.0,0.0,0.0021,0.0,0.0122,0.013
moral,99,0.0,0.0117,0.0001,0.0007,0.0,0.0011,0.0073,0.0,0.0056,0.0
politik,96,0.0082,0.0,0.0001,0.0013,0.0,0.0,0.0003,0.0019,0.0001,0.0041
beitrag,96,0.0041,0.0,0.0001,0.0,0.0,0.0,0.0,0.012,0.0,0.0075
hinblick,96,0.0,0.0,0.0099,0.0128,0.0,0.0,0.0,0.0,0.0,0.0
ziel,95,0.0059,0.0,0.0001,0.0,0.0,0.0005,0.0,0.0025,0.0,0.009
leistung,95,0.0051,0.0,0.0001,0.0,0.0,0.0,0.0,0.001,0.003,0.0099
position,93,0.0032,0.0,0.0001,0.0007,0.0,0.0027,0.0065,0.0013,0.0011,0.0026
entwickeln,93,0.0032,0.011,0.0001,0.0018,0.0044,0.0,0.0022,0.0,0.0,0.0
vorstellung,92,0.0,0.0035,0.0049,0.0032,0.0046,0.0009,0.0065,0.001,0.0,0.0
moralisch,91,0.0,0.0288,0.0001,0.0005,0.0,0.0,0.0028,0.0,0.0,0.0
kommunikation,89,0.0,0.0,0.0001,0.0018,0.0027,0.0,0.0,0.0,0.0234,0.0
beziehen,88,0.0,0.0,0.0057,0.0056,0.012,0.0,0.0008,0.0,0.0024,0.0
iii,87,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0268,0.0,0.0
wahrnehmen,86,0.0,0.0,0.0027,0.0,0.0321,0.0,0.0,0.0,0.0,0.0
demokratisch,85,0.006,0.0024,0.0001,0.0,0.0,0.0,0.0005,0.0,0.0,0.0082
auseinandersetzung,84,0.0011,0.0057,0.0001,0.0,0.0,0.0132,0.0014,0.0053,0.0014,0.0
unterricht,84,0.002,0.0,0.0001,0.0046,0.0,0.0,0.0,0.0,0.0,0.0132
funktion,82,0.0026,0.0,0.0205,0.0,0.0,0.0034,0.0046,0.0,0.0,0.0
ökonomisch,81,0.008,0.0,0.0001,0.0,0.0,0.0022,0.0,0.0,0.0,0.0024
rolle,79,0.0,0.006,0.0001,0.0081,0.0,0.0001,0.0026,0.0,0.0,0.0
strafe,79,0.0018,0.0,0.0001,0.0,0.0,0.017,0.0,0.0,0.0,0.0047
lernen,78,0.0018,0.0,0.0041,0.0013,0.0,0.0,0.0,0.0125,0.0027,0.0
herausforderung,77,0.007,0.0,0.0001,0.0,0.0,0.0028,0.0004,0.0027,0.0,0.0
erörtern,77,0.0,0.0,0.0001,0.0056,0.0,0.0,0.0082,0.0,0.0,0.0
familie,76,0.0,0.0,0.0001,0.0118,0.001,0.0,0.0,0.0,0.0,0.0
interpretieren,75,0.0006,0.0,0.0021,0.0055,0.0106,0.0,0.0,0.0,0.0,0.0
religion,73,0.0,0.0,0.0001,0.0,0.0,0.0,0.0073,0.0,0.0085,0.0
wirklichkeit,73,0.0002,0.0,0.0001,0.0007,0.0051,0.0,0.002,0.0001,0.0134,0.0
gestalten,71,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.016,0.0073
gewalt,71,0.0,0.0,0.0001,0.0082,0.0028,0.001,0.0,0.001,0.0,0.0008
gleichheit,70,0.0039,0.0,0.0001,0.0,0.0,0.0,0.0,0.0104,0.0,0.0
wirtschaftlich,69,0.0081,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sozialstaat,69,0.0081,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ungerecht,68,0.0,0.0127,0.0001,0.0,0.0,0.0111,0.0014,0.0,0.0,0.0
beziehung,67,0.0009,0.0,0.0001,0.0009,0.0,0.0069,0.002,0.0,0.0077,0.0
entscheidung,67,0.0042,0.0,0.0001,0.0,0.0,0.0078,0.0013,0.0,0.0,0.0
anspruch,66,0.0,0.0,0.0001,0.0,0.0,0.0,0.002,0.0,0.0,0.0187
bereich,66,0.0004,0.0087,0.0001,0.0049,0.0,0.004,0.0,0.0,0.0012,0.0
deutschland,64,0.0078,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aufgabe,62,0.0012,0.0,0.0001,0.0,0.0,0.0,0.003,0.0,0.0,0.0126
staatlich,60,0.0021,0.0,0.0001,0.0,0.0,0.0004,0.0074,0.0,0.0,0.0
ungerechtigkeit,59,0.0,0.0096,0.0001,0.0036,0.0,0.0,0.002,0.0,0.0,0.0
überprüfen,56,0.0,0.0,0.0001,0.0039,0.0,0.0,0.0,0.001,0.0,0.0088
bleiben,55,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0205,0.0,0.0
begründen,53,0.0009,0.0,0.0001,0.001,0.0056,0.0087,0.0,0.0,0.0,0.0
darstellung,52,0.0,0.009,0.0001,0.003,0.0,0.0024,0.0008,0.0,0.0,0.0
analysier,51,0.0,0.0,0.0011,0.0022,0.0135,0.0,0.0,0.0,0.0,0.0
hineinversetzen,51,0.0,0.0,0.0007,0.0,0.0192,0.0,0.0,0.0,0.0,0.0
digital,51,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0161,0.0
verbindlich,51,0.0024,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0093
krieg,50,0.0017,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0013,0.0089
europäisch,49,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0223
wissen,48,0.0,0.0095,0.0001,0.0022,0.0,0.0,0.0,0.0,0.0016,0.0026
fachübergreifend,48,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0197,0.0,0.0
erschließen,47,0.0,0.0084,0.0181,0.0,0.0,0.0,0.0007,0.0,0.0,0.0
theorie,46,0.0001,0.0,0.0001,0.0,0.0001,0.0023,0.007,0.0,0.0,0.0
erklären,46,0.0,0.0,0.0001,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
freundschaft,46,0.0,0.0,0.0001,0.002,0.0124,0.0,0.0,0.0,0.0,0.0
afb,45,0.0,0.0105,0.0001,0.0,0.0,0.0,0.0,0.006,0.0,0.0
lernbereich,45,0.0,0.0,0.0001,0.0,0.0,0.0,0.0006,0.0,0.0,0.0152
formulieren,44,0.0009,0.0,0.0001,0.0,0.0,0.0065,0.0,0.0,0.004,0.0019
konkretisierung,43,0.0012,0.0,0.0131,0.0,0.0,0.0039,0.0,0.0,0.0001,0.0
fachinterne,42,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0156,0.0,0.0
interessenausgleich,41,0.0,0.0,0.0001,0.0,0.0174,0.0,0.0,0.0,0.0,0.0
bedürfnis,40,0.0008,0.0,0.0001,0.0,0.0126,0.0,0.0,0.0,0.0,0.0
struktur,40,0.0021,0.0,0.0137,0.0,0.0,0.0004,0.0,0.0,0.0,0.0
leer,40,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0158,0.0,0.0
wahlbereich,40,0.0005,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0136
klassenstuf,39,0.0,0.0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0057
nutzen,38,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0136,0.0
inhaltsbezogen,38,0.0,0.0095,0.0027,0.0,0.0,0.0035,0.0002,0.0,0.0,0.0
konfliktlösung,37,0.0004,0.0,0.0001,0.0,0.0,0.0,0.0003,0.0,0.0097,0.0
courage,36,0.0,0.0059,0.0001,0.0,0.0,0.0081,0.0,0.0,0.0,0.0
eth,35,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0115
legitimität,34,0.0,0.0,0.0127,0.0,0.0,0.0,0.0042,0.0,0.0,0.0
auseinandersetzen,33,0.0,0.0,0.0001,0.0,0.0126,0.0,0.0,0.0,0.0,0.0
themenfeld,33,0.0001,0.0,0.0001,0.0,0.0,0.0102,0.0012,0.0,0.0,0.0
ebene,33,0.001,0.0,0.0001,0.0006,0.0,0.0066,0.0008,0.0,0.0,0.0
urteil,32,0.0,0.0,0.0203,0.0,0.0,0.0,0.0008,0.0,0.0,0.0
leitperspektiven,32,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0121,0.0,0.0
verteilen,32,0.0013,0.0,0.0001,0.0,0.0,0.0071,0.0,0.0,0.0,0.0
fachbezoge,32,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0123,0.0,0.0
beurteile,31,0.0,0.0,0.0001,0.0009,0.0108,0.0,0.0,0.0,0.0,0.0
volk,31,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0095,0.0
bedeuten,29,0.0,0.0,0.0001,0.0,0.0,0.0078,0.0,0.0,0.0,0.0028
sprachbildung,29,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0121,0.0,0.0
leisten,29,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0102
erziehung,29,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0122,0.0,0.0
sachverhalte,27,0.0,0.0008,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.009
versus,26,0.0022,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
konfliktbewältigung,25,0.0,0.0,0.0001,0.0,0.0105,0.0,0.0,0.0,0.0,0.0
rechtserziehung,24,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0105,0.0,0.0
operator,23,0.0,0.0097,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zugang,23,0.0,0.0,0.0149,0.0,0.0,0.0,0.0,0.0,0.0004,0.0
effizienz,22,0.0009,0.0,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
einkommen,21,0.0,0.0,0.0001,0.0,0.0,0.0,0.0066,0.0,0.0,0.0
fachkonzept,20,0.0,0.0,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wohlstandsverteilung,19,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0133,0.0,0.0
ergeben,18,0.0,0.0,0.0001,0.0,0.0,0.0068,0.0,0.0,0.0,0.0
gerechtigkeitsformel,17,0.0,0.0,0.0001,0.0,0.0,0.0064,0.0,0.0,0.0,0.0
mithilfe,17,0.0,0.0,0.0117,0.0,0.0021,0.0,0.0,0.0,0.0,0.0
quelle,13,0.0,0.0,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
