topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,7,0.1682,158,61.8012
2,5,0.1606,174,23.9107
3,1,0.1589,169,43.9549
4,10,0.0892,86,47.529
5,3,0.0819,89,35.8215
6,6,0.0814,80,35.7402
7,4,0.0769,78,54.5314
8,2,0.0616,42,60.6722
9,8,0.0613,59,57.2974
10,9,0.0601,56,47.0963
