,text_excerpt,state,school type,grade,year,subject,doc_id
26768,"Untersuchen und Zergliedern den Unterschied und den Zusammenhang von moralischer und rechtlicher Verantwortung klären und an Beispielen deutlich machen Denken in Gegensätzen mögliche Konflikte zwischen zunehmendem Freiheitsbedürfnis, steigender Eigenverantwortlichkeit und moralischen Maßstäben erkennen und bewerten Kreatives Denken Ideen und Hypothesen zum verantwortlichen Zusammenleben von Menschen unterschiedlicher Gesellschaftsgruppen und Kulturen entwickeln Grundlegende Wissensbestände Grundsätze gegenseitiger Achtung Umgangsformen, Kommunikationsregeln, Toleranz und Respekt moralische",Sachsen-Anhalt,,,2019,"Ethik, Philo",26768
26769,"um Werte im gemeinschaftlichen Miteinander zu verwirklichen, nennen Normen, die in einem bestimmten Bereich gelten, mögliche Bereiche: z. B. Klassenzimmer, Fußballfeld, Peer-Group, Familie mögliche Klassifizierungen: soziale Normen: Spielregeln, Gesetze, Gebote, moralische Normen, Benimmregeln; technische Normen: DIN, technische Anweisung; Verkehrsregeln; Klugheitsregeln; ästhetische Normen Sollen: Moralisches Handeln Werte und Normen Ethik / Was ist wichtig und sollte sein - Werte und Normen inhaltsbezogene",Saarland,Gym,"7,8",2018,"Ethik, Philo",26769
26770,"und der Verantwortung für sein Handeln Provokation: z. B. Dein Hund darf kein Fleisch mehr essen, deine Katze keine Vögel mehr töten. Vgl. mit einer Familie: Wer ist Hauptträger der Moral etc.; Diskussion der Tragweite dieses Vergleichs Provokation: Gegenüber Tieren gibt es keine Unmoral. Sein: Die Welt Natur Ethik Ethik des Natur- und Umweltschutzes inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Ethik des Natur-",Saarland,Gym,9,2018,"Ethik, Philo",26770
26771,"Relevanz sozialer Kontexte für Handlungen analysieren Moralische Werte und Normen, Argumente und Gegenargumente selbst sinnvoll aufeinander beziehen Moralische Werte und Normen, eigene Urteile gegenüber anderen mit Bezug auf Wertvorstellungen begründen Moralische Werte und Normen, Begriffe über Funktionen des zu Bestimmenden definieren Moralische Werte und Normen. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Werte Die Schülerinnen und Schüler nennen Tätigkeiten eines Tages, die für sie",Saarland,Gym,"7,8",2018,"Ethik, Philo",26771
26772,"Funktion von Ethik, erläutern, aus welchen Gründen der Mensch Hauptgegenstand der Ethik als Moraltheorie ist, hinterfragen im Vergleich mit exemplarischen Tieren den Menschen als alleinigen Rechteinhaber in der Sphäre der Moral. ethisch relevante Situationen: z. B. moralische Dilemmata Funktion etwa: Nachdenken über Werte und Normen, um ein friedliches Miteinander der Menschen zu sichern z. B: Freiheit des Menschen als Grundlage einer",Saarland,Gym,9,2018,"Ethik, Philo",26772
26773,"Situationen: z. B. moralische Dilemmata Funktion etwa: Nachdenken über Werte und Normen, um ein friedliches Miteinander der Menschen zu sichern z. B: Freiheit des Menschen als Grundlage einer bewussten Übernahme moralischer Pflichten und der Verantwortung für sein Handeln Provokation: z. B. Dein Hund darf kein Fleisch mehr essen, deine Katze keine Vögel mehr töten. Vgl. mit einer Familie: Wer ist Hauptträger",Saarland,Gym,9,2018,"Ethik, Philo",26773
26774,"und Gegenargumente selbst sinnvoll aufeinander beziehen Moralische Werte und Normen, eigene Urteile gegenüber anderen mit Bezug auf Wertvorstellungen begründen Moralische Werte und Normen, Begriffe über Funktionen des zu Bestimmenden definieren Moralische Werte und Normen. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Werte Die Schülerinnen und Schüler nennen Tätigkeiten eines Tages, die für sie besonders bedeutsam bzw. wichtig sind, beschreiben die dahinterliegenden Werte, entwerfen eine",Saarland,Gym,"7,8",2018,"Ethik, Philo",26774
26775,"Auseinandersetzung mit Wirklichkeit und Wahrheitsansprüchen, Entwicklung ethischer Urteilsfähigkeit sowie Werteorientierung in lebensanschaulichen und religiösen Diskursen und lauten: - Fragen nach dem Ich, - Fragen nach der Zukunft, - Fragen nach Moral und Ethik, - Fragen nach der Wirklichkeit, - Fragen nach Orientierungsmöglichkeiten. Die inhaltsbezogenen Kompetenzbereiche sind im Unterrichtskontext systematisch und kumulativ zu festigen. Dies geschieht dadurch, dass den Schuljahrgängen und Kompetenzbereichen",Niedersachsen,Realschule,,2018,"Ethik, Philo",26775
26776,Ich und seine sozialen Rollen Entwicklung und Gestaltung von Identität Schuljahrgang Fragen nach der Zukunft Glück und Lebensgestaltung Konstruktiver Umgang mit Krisen Verantwortung für Natur und Umwelt Schuljahrgang Fragen nach Moral und Ethik Regeln für das Zusammenleben Liebe und Sexualität Ethische Grundlagen für Konfliktlösungen Schuljahrgang Fragen nach der Wirklichkeit Leben in Vielfalt Menschenrechte und Menschenwürde Wahrheit und Wirklichkeit Schuljahrgang Fragen nach,Niedersachsen,Realschule,,2018,"Ethik, Philo",26776
26777,als tragende Prinzipien der Gemeinschaft verstehen das eigene Selbstverständnis als Problem der Anthropologie interpretieren. Kommunizieren Die Schülerinnen und Schüler können das eigene vorreflexive Wirklichkeitsverständnis problematisieren die Implikationen und Konsequenzen eigener moralischer Wertungen problematisieren sich gegenüber fremden moralischen Wertungen argumentativ verhalten eigene Ansprüche auf Selbstentfaltung ins Verhältnis setzen zu den Anforderungen der Gemeinschaft sich gegenüber fremden Vorstellungen von gemeinschaftlichem Leben argumentativ verhalten,Bremen,Gym,5-9,2017,"Ethik, Philo",26777
26778,"das eigene Selbstverständnis als Problem der Anthropologie interpretieren. Kommunizieren Die Schülerinnen und Schüler können das eigene vorreflexive Wirklichkeitsverständnis problematisieren die Implikationen und Konsequenzen eigener moralischer Wertungen problematisieren sich gegenüber fremden moralischen Wertungen argumentativ verhalten eigene Ansprüche auf Selbstentfaltung ins Verhältnis setzen zu den Anforderungen der Gemeinschaft sich gegenüber fremden Vorstellungen von gemeinschaftlichem Leben argumentativ verhalten sich argumentativ Vorstellungen gegenüber verhalten, deren",Bremen,Gym,5-9,2017,"Ethik, Philo",26778
26779,"tun, um ein gelingendes Leben zu führen Die erste Perspektive ist dabei diejenige, mit der sich dieses Themenfeld vor allem auseinandersetzt. Dabei ist einerseits zu klären, welche Kriterien es für moralisches Handeln gibt und wie diese zu beurteilen sind. Zudem machen sich die Schülerinnen und Schüler ihre eigenen Werte und Normen bewusst, hinterfragen diese und beurteilen sie kritisch auf der Grundlage",Berlin,,7-10,2015,"Ethik, Philo",26779
26780,"Die Stimme des Gewissens ist eine Instanz, die gerade in der Zeit, in der der jugendliche Mensch nach mehr Autonomie strebt, eine wichtige Rolle übernehmen kann, da sie als innerer moralischer Kompass dient. Allerdings ist gerade dieses Gewissen immer auch etwas Gewordenes und bedarf, wenn es Teil der Autonomie des Menschen sein soll, der beständigen Reflexion bzw. Korrektur durch das selbst",Saarland,Gym,9,2018,"Ethik, Philo",26780
26781,"- untersuchen einen normativen Text auf explizite und implizite Prämissen, - erläutern Fremdperspektiven und untersuchen Gedankenexperimente, - untersuchen verschiedene ethische Positionen und erfassen deren Tragweite, - erläutern unterschiedliche Lösungswege für moralische Problemstellungen. Diskutieren und Urteilen Für die Persönlichkeitsentwicklung ist es besonders förderlich, eigene Positionen im Rahmen eines rationalen, von Offenheit und Fairness geprägten Diskurses zu präsentieren, zu legitimieren und ggf. zu",Niedersachsen,Gesamtschule,,2017,"Ethik, Philo",26781
26782,"zur Clique stehen mögliches Ordnungs- und Abgrenzungskriterium: Relevanz für ein friedliches, respektvolles Miteinander Beurteilen von problematischen Verwendungen des Begriffs Moral, z. B. in der Aussage Die Spieler haben eine große Moral gezeigt Diskussionsbeispiele: Lüge, Wechselgeldfehler Handeln Veranstalten von Wertetagen, -wochen: tägliches Fokussieren eines Wertes wie z. B. Hilfsbereitschaft Hinweis s. Thema Wert und Moralvorstellungen im Christentum, Islam und Judentum Sollen: Vorstellungen",Saarland,Gym,"7,8",2018,"Ethik, Philo",26782
26783,"Positionen der Ethik verwenden utilitaristische oder deontologische Elemente und Ansätze zur Begründung moralphilosophischer Modelle. Die Leitfrage dieses Themenbereichs lautet: Wie müssen wir uns auf die Welt und auf uns als moralische Subjekte beziehen, damit wir uns selber als vernünftige und verantwortliche Personen verstehen können Q Themenbereich Rechts- und Staatsphilosophie - Das sich in die Zukunft hinein entwerfende Subjekt in seinem Verhältnis",Bremen,Gym,Sek2,2009,"Ethik, Philo",26783
26784,"der Menschenwürde entfalten; zu der utilitaristischen Grundlegung in aktuellen philosophischen wie gesellschaftspolitischen Debatten in einem Streitgespräch Stellung nehmen; aktuelle philosophische wie gesellschaftspolitische Debatten moralisch beurteilen; im öffentlichen wie privaten Raum moralische Konfliktsituationen darstellen und beurteilen. Themenbereich Rechts- und Staatsphilosophie: Die Schülerinnen und Schüler können verschiedene Modelle der Rechts- und Staatsphilosophie erläutern; darlegen, dass den rechts- und staatsphilosophischen Entwürfen ein bestimmtes Menschenbild",Bremen,Gym,Sek2,2009,"Ethik, Philo",26784
26785,"das menschliche Zusammenleben darstellen Grundlegende Wissensbestände grundlegende philosophische Aussagen zum Glück z. B. Glück als erfüllter Augenblick, Glück als selbstbestimmtes Leben, Glück als Wunscherfüllung Grundgedanken zum Verhältnis von Glück und Moral z. B. Eudämonismus, Hedonismus, Utilitarismus, Pflichtethik Kompetenzschwerpunkt Freiheit: Freiheit als Grundlage und Erfordernis der Menschenwürde Freiheit als Grundlage und Erfordernis der Menschenwürde verteidigen Differenzierendes Wahrnehmen Strukturen der Fremdbestimmung und Unfreiheit",Sachsen-Anhalt,,,2019,"Ethik, Philo",26785
26786,"Sport oder Mode, auf ihre Rolle als Ersatzreligionen untersuchen Untersuchen und Zergliedern an exemplarischen Themen die ethischen Vorstellungen der Religionen erklären Denken in Gegensätzen die Bedeutung der Religion für die Moral diskutieren Kreatives Denken Heilsversprechen verschiedener Anbieter auf dem religiösen Markt aufgreifen und in kritischer Absicht mit eigenen Vorstellungen von einem erfüllten Leben konfrontieren Grundlegende Wissensbestände Funktionen der Religion Glaube und",Sachsen-Anhalt,,,2019,"Ethik, Philo",26786
26787,"Kap. . sind Kristallisationspunkte der ethischen Reflexion wesentlicher Lebensbereiche der Schülerinnen und Schüler. Die im Ethikunterricht erworbene Urteils- und Handlungskompetenz erstreckt sich insofern nicht bloß auf ethisches Sozialwissen z. B. moralische Regeln des Zusammenlebens, sondern auch auf Naturwissen z. B. der Mensch als Verstandes- und Gefühlswesen und Kulturwissen z. B. die Menschenrechte als Errungenschaft der Aufklärung. Eine inhaltliche Verbindung der Kompetenzschwerpunkte",Sachsen-Anhalt,,,2019,"Ethik, Philo",26787
26788,"moralischen Maßstäben erkennen und bewerten Kreatives Denken Ideen und Hypothesen zum verantwortlichen Zusammenleben von Menschen unterschiedlicher Gesellschaftsgruppen und Kulturen entwickeln Grundlegende Wissensbestände Grundsätze gegenseitiger Achtung Umgangsformen, Kommunikationsregeln, Toleranz und Respekt moralische und rechtliche Verantwortung Egoismus und Altruismus als Antriebe des Handelns Bezüge zu fächerübergreifenden Themen Wir leben mit Menschen anderer Kulturen zusammen Mitbestimmen, Mitgestalten - Demokratie leben Kompetenzschwerpunkt Gerechtigkeit: Verschiedene Begriffe",Sachsen-Anhalt,,,2019,"Ethik, Philo",26788
26789,"nach moralischen Grundsätzen verstehen, verschiedene ethische Modelle unterscheiden und in einer Übersicht digital zusammenfassen Untersuchen und Zergliedern das Gewissen als eine Instanz verantwortlichen Handelns erkennen und in seiner Bedeutung für moralische Entscheidungen reflektieren Denken in Gegensätzen ethische Grundpositionen in gesellschaftlichen Konflikten ermitteln und Verantwortung als ethische Perspektive bei der Konfliktbearbeitung berücksichtigen Kreatives Denken Folgen individueller Konsumentscheidungen in einer globalisierten Welt abschätzen",Sachsen-Anhalt,,,2019,"Ethik, Philo",26789
26790,"auf das persönliche und gesellschaftliche Leben auswirken könnte Grundlegende Wissensbestände Positionen der Medizinethik: z. B. zu Schwangerschaftsabbruch, Organtransplantation, Patientenverfügung künstlicher Mensch, z. B. Klonen, Schönheitsoperationen, künstliche Befruchtung rechtliche Grundlagen und moralische Aspekte der Sterbehilfe/Lebenserhaltung digitaler Patient z. B. Healthtracker, digitale Gesundheitsassistenten, institutionelle Datenverarbeitung Bezüge zu fächerübergreifenden Themen Der Wandel von Berufsbildern im Zeitalter der digitalen Revolution",Sachsen-Anhalt,,,2019,"Ethik, Philo",26790
26791,gesellschaftlichen Zusammenhängen die zunehmende Eigenverantwortung in gesellschaftlichen Zusammenhängen reflektieren Differenzierendes Wahrnehmen im Prozess des Erwachsenwerdens die zunehmende Verantwortung für andere und die erhöhte Eigenverantwortlichkeit im Handeln wahrnehmen sowie sich mit moralischen Bewertungsmaßstäben auseinandersetzen Verstehen und Deuten den Zusammenhang von verantwortlichem Handeln und einem guten Leben in einer Gemeinschaft erfassen und begründen Untersuchen und Zergliedern den Unterschied und den Zusammenhang von moralischer,Sachsen-Anhalt,,,2019,"Ethik, Philo",26791
26792,"und den lebendigen Austausch mit anderen ermöglicht. Kompetenzorientierung im Fach Ethik Kompetenzstrukturmodell Im Kompetenzstrukturmodell für das Fach Ethik sind die zentralen Kompetenz- und Gegenstandsbereiche mit den ethischen Leitbegriffen Werte, Normen, Moral und Sinn verbunden, wodurch der spezifische Charakter des Faches sichtbar wird. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen",Bayern,Gym,12,,"Ethik, Philo",26792
26793,"Zivilisation seit mehr als Jahren in immer neuer Form prägen, neuartige ethische Herausforderungen entstanden sind. Perspektiven Im Mittelpunkt des Ethikunterrichts am Gymnasium stehen die Begriffe Werte und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension des Lebens öffnet.",Bayern,Gym,12,,"Ethik, Philo",26793
26794,"und Normen, Sinn und Moral, denn der Ethikunterricht behandelt die Frage nach dem guten Leben. Dies beinhaltet das eigene Leben ebenso wie das gute Leben der anderen, womit sich die moralische Dimension des Lebens öffnet. An diesen grundsätzlichen Fragen orientiert sich die Behandlung der unterschiedlichen Gegenstandsbereiche, und an ihnen sind die Kompetenzen ausgerichtet, die die Schülerinnen und Schüler im Ethikunterricht am",Bayern,Gym,12,,"Ethik, Philo",26794
26795,"und Bedürfnissen thematisiert. Medienbildung/Digitale Bildung Der Ethikunterricht leistet einen Beitrag zur Medienbildung, indem er der Frage nach einer sinnvollen und ethisch verantwortlichen Mediennutzung nachgeht. Die Schülerinnen und Schüler berücksichtigen Umgangsregeln, ethisch-moralische Prinzipien sowie Persönlichkeitsrechte bei digitaler Interaktion und Kooperation. Sie beurteilen Potenziale und Risiken der Digitalisierung und des Mediengebrauchs für das Individuum und die Gesellschaft. Berufliche Orientierung Die Schülerinnen und Schülern",Bayern,Gym,12,,"Ethik, Philo",26795
26796,"Kooperation. Sie beurteilen Potenziale und Risiken der Digitalisierung und des Mediengebrauchs für das Individuum und die Gesellschaft. Berufliche Orientierung Die Schülerinnen und Schülern bekommen die Gelegenheit, ihre persönlichen Stärken und moralische Fragen der Arbeitswelt zu reflektieren, was sie in ihrer beruflichen Orientierung unterstützt. Ökonomische Verbraucherbildung Der Ethikunterricht fördert mündiges Konsumverhalten, indem er den Schülerinnen und Schülern bewusst macht, dass sie als",Bayern,Gym,12,,"Ethik, Philo",26796
26797,"der respektvolle Umgang mit Menschen mit Behinderung eine wichtige Rolle. Der Ethikunterricht fördert aufmerksames Zuhören und ein offenes, konstruktives Gespräch. Die Schülerinnen und Schüler werden dazu angehalten, in ethischen und moralischen Fragen schlüssig und nachvollziehbar zu argumentieren, ihre Argumente zu belegen und die Argumentation anderer einer rationalen Überprüfung zu unterziehen. Den Schülerinnen und Schülern soll Gewaltlosigkeit als unverzichtbares Prinzip für die",Bayern,Gym,12,,"Ethik, Philo",26797
26798,"Ethik und sein Beitrag zur Bildung Der Ethikunterricht dient der Erziehung der Schüler zu werteinsichtigem Urteilen und Handeln Art. Abs. BayEUG. Er unterstützt die jungen Menschen in ihrer Suche nach moralischer Orientierung in der Welt von heute, indem er ihnen Entwürfe und Theorien vorstellt, die aus einer langen Entwicklung philosophischen Denkens und wissenschaftlichen Forschens hervorgegangen sind. Die Jugendlichen vergleichen diese Modelle",Bayern,Gym,12,,"Ethik, Philo",26798
26799,"Im Kompetenzstrukturmodell für das Fach Ethik sind die zentralen Kompetenz- und Gegenstandsbereiche mit den ethischen Leitbegriffen Werte, Normen, Moral und Sinn verbunden, wodurch der spezifische Charakter des Faches sichtbar wird. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen",Bayern,Gym,12,,"Ethik, Philo",26799
26800,"werfen diese Frage auf und können in diesem Kontext behandelt werden. So könnte die antike Frage nach dem gelingenden Leben zum Anlass genommen werden, um die teleologische Sicht auf das moralische Handeln zum Ausgangspunkt der moralphilosophischen Betrachtung zu machen. Beurteilungsmaßstab für Moralität ist demnach ein empirisch begründeter Zweck unseres Handelns. Anders argumentiert die deontologische Position, für die insbesondere Kants Sittengesetz steht,",Bremen,Gym,Sek2,2009,"Ethik, Philo",26800
26801,Technik Kultur Bedingungen menschlichen Handelns und Gestaltungsspielräume Ethik des Natur- und Umweltschutzes Natur Religion und Gesellschaft Welt und Transzendenz Religionen der Welt Sollen Stunden Gewissen als Ort des moralischen Urteilens Moralisches Handeln - Werte und Normen Der praktische Syllogismus Selbstverwirklichung und Glück Vorstellungen des guten Lebens Sein: Ich Mensch sein Ethik Motive menschlichen Handelns Wir handeln beständig. Insbesondere von Jugendlichen heißt,Saarland,Gym,9,2018,"Ethik, Philo",26801
26802,bei der eigenen Lebensgestaltung berücksichtigen Differenzierendes Wahrnehmen Konflikte zwischen individuellem Glücksstreben und moralischen Erfordernissen wahrnehmen die Bestimmungen des Guten in populären Glücksvorstellungen beschreiben Verstehen und Deuten Texte/Filme zum Verhältnis von Moral und Glück interpretieren und den eigenen Standpunkt überprüfen Untersuchen und Zergliedern innere und äußere Faktoren von Glück im Hinblick auf die eigene Lebensgestaltung analysieren Denken in Gegensätzen moralisches oder unmoralisches,Sachsen-Anhalt,,,2019,"Ethik, Philo",26802
26803,"Themenbereichs lautet: Wie müssen wir uns auf die Welt und auf uns als erkennende Subjekte beziehen, damit wir uns selber als vernünftige Personen verstehen können Q Themenbereich Ethik - Das moralische Subjekt im Verhältnis zu sich selbst und zu seinen Mitmenschen Der Themenbereich fokussiert die Frage nach dem moralisch richtigen Handeln. Die Schülerinnen und Schüler kommen in Situationen, die ihnen Entscheidungen",Bremen,Gym,Sek2,2009,"Ethik, Philo",26803
26804,"rauchen, spicken, korrekte Kleidung tragen, freundlich grüßen, zur eigenen Familie oder zur Clique stehen mögliches Ordnungs- und Abgrenzungskriterium: Relevanz für ein friedliches, respektvolles Miteinander Beurteilen von problematischen Verwendungen des Begriffs Moral, z. B. in der Aussage Die Spieler haben eine große Moral gezeigt Diskussionsbeispiele: Lüge, Wechselgeldfehler Handeln Veranstalten von Wertetagen, -wochen: tägliches Fokussieren eines Wertes wie z. B. Hilfsbereitschaft Hinweis s.",Saarland,Gym,"7,8",2018,"Ethik, Philo",26804
26805,"die dahinterliegenden Werte und umgekehrt. Zuordnungsspiele; Erläutern der Zuordnung von Werten zu Normen Moralische Werte und Normen Die Schülerinnen und Schüler erläutern die Unterschiede zwischen moralischen und anderen Normen, definieren Moral über ihre Funktion, zu einem friedlichen Miteinander beizutragen, diskutieren Dilemmata als Situationen widerstreitender moralischer Normen und Werte, erörtern Lösungsmöglichkeiten, diskutieren, ob man sich an moralische Normen immer halten muss. Ordnen",Saarland,Gym,"7,8",2018,"Ethik, Philo",26805
26806,"des Naiven Realismus Subjekt und Objekt Verhältnis von erkennendem Subjekt und Objekten der Erkenntnis Quellen der Erkenntnis und Grenzen des Erkenntnisvermögens Was soll ich tun Moralphilosophische Begründungen Verallgemeinerbare Grundlagen von Moral z.B.: Frage nach dem Glück, Frage nach der Nützlichkeit, Frage nach dem richtigen Handeln Freiheit und Verantwortung Kriterien für verantwortliches Handeln: der freie Wille, eigenes Handeln und die Gemeinschaft Was",Bremen,Gym,5-9,2017,"Ethik, Philo",26806
26807,"Sprache Sprache und Verständigung, Sprache als Konvention Perspektivität als Bedingung der Erfahrung Was heißt normal Meine Wirklichkeit in den Augen des Anderen; Beständigkeit/ Veränderung Was soll ich tun Gerechtigkeit und Moral Gewissen und Verantwortung Unterschiedliche Regelsysteme Vorschriften, Gebote, Normen, Gesetze Was darf ich hoffen Utopien Lebensentwürfe und gesellschaftliche Glücksvorstellungen Was ist der Mensch Dimensionen des Mensch-Seins I Der Mensch als Homo",Bremen,Gym,5-9,2017,"Ethik, Philo",26807
26808,Ende der Jahrgangsstufe Darstellen Die Schülerinnen und Schüler können Wahrnehmung und Denken als bestimmende Faktoren der Erkenntnis von Wirklichkeit beschreiben die Vieldeutigkeit von Sprache beschreiben den Zusammenhang von Gerechtigkeit und Moral darstellen unterschiedliche soziale Regelsysteme differenziert beschreiben historische und aktuelle Ansätze utopischer Entwürfe darstellen unterschiedliche Bestimmungen des Mensch-Seins benennen. Analysieren Die Schülerinnen und Schüler können die Rolle von Wahrnehmung und Denken,Bremen,Gym,5-9,2017,"Ethik, Philo",26808
26809,"Sprache Perspektivität als Bedingung der Erfahrung / Selbstbild und Fremdbild Abbildtheorie der Wirklichkeit Subjekt und Objekt II. Was soll ich tun Leben in Gemeinschaft Gut und Böse / Gerechtigkeit und Moral Unterschiedliche Regelsysteme / Moralphilosophische Begründungen Freiheit und Verantwortung III. Was darf ich hoffen Schöpfungsmythen Persönliche Ziele und Glücksvorstellungen / Utopien / Individuum und Gesellschaft, Recht und Gerechtigkeit VI. Was ist",Bremen,Gym,5-9,2017,"Ethik, Philo",26809
