rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wert,1230,315.6139114179285,0.07264719428537085
2,moralisch,357,208.52639940016095,0.04799806758451967
3,ethik,240,114.88314910476662,0.02644350629423845
4,mensch,162,72.17368143482315,0.016612751427623605
5,moral,103,66.08401966515561,0.01521104882292624
6,ethisch,253,59.05516720787774,0.013593165733511615
7,funktion,61,57.60108573517755,0.013258469018847066
8,handeln,338,57.49399910830569,0.013233820095886811
9,handlung,82,54.74935135716502,0.012602064171294522
10,aussage,68,50.157504732944474,0.011545124785005401
11,gerechtigkeit,106,45.62631491907724,0.010502147226528848
12,bedeutung,169,44.005172656646714,0.010128996891127232
13,begriff,79,41.024454359162284,0.009442902858407067
14,natur,53,40.358704429435676,0.009289662260509982
15,welt,100,39.103785282585726,0.009000808215185853
16,gesellschaft,171,37.208018837896155,0.008564445595400436
17,normativ,47,36.98676583529199,0.008513518151187996
18,erschließen,52,35.91838307900354,0.00826760057005688
19,einzeln,56,34.30936640116199,0.007897241270371976
20,pflicht,51,33.85202633440288,0.007791971916004582
