rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,vergangenheit,180,182.50390610660477,0.020919366201969193
2,naturwissenschaftlich,173,181.93629996391738,0.02085430479582905
3,möglichkeit,336,181.38925024352372,0.02079159965337081
4,grenze,197,149.82403529735018,0.01717346180202441
5,technisch,150,147.22357786461203,0.016875386421126504
6,stellen,249,136.25827158579824,0.015618496842942533
7,zukunft,173,98.30701516203642,0.011268364027211101
8,wechselwirkung,88,95.99593290271373,0.011003458047185636
9,gesellschaft,588,92.7904983312049,0.010636037639215428
10,gegenwart,202,92.17063894083083,0.010564986745798437
11,darstellung,145,90.595097984178,0.010384391607088535
12,zentral,148,89.83782565153166,0.010297589863612453
13,religion,268,89.20993129127139,0.010225617968113608
14,krieg,89,86.32480926248743,0.00989491313255658
15,geschlecht,101,84.86839364668525,0.009727972642025733
16,nehmen,184,83.49802820503793,0.009570895584794977
17,blick,104,80.16107766332351,0.00918840026253482
18,verschieden,586,78.16701195730681,0.008959832054736654
19,technik,431,72.26674718371106,0.008283518861662691
20,dar,112,69.55045432890572,0.007972165936929817
