rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,geschichte,421,305.8984444827841,0.035608178479827425
2,kultur,374,237.36213547185025,0.02763019373480436
3,leben,1009,215.45428451826177,0.025080005327720978
4,gesellschaft,588,156.67864740426938,0.018238213830025416
5,religion,268,122.9748457788782,0.014314915083754183
6,quelle,111,113.82134278693526,0.013249399471852854
7,inhaltlich,106,105.4598944877215,0.012276083167836767
8,welt,608,104.56774955010809,0.012172232832075415
9,kulturell,389,101.7217571129511,0.011840944430704584
10,verhältnis,269,101.10199838101559,0.011768801273590776
11,finden,99,99.00521839581236,0.011524725119256986
12,formulieren,128,96.21463220914627,0.011199886295162411
13,ereignis,90,89.90032517052704,0.010464867938374924
14,kunst,111,81.21368368531363,0.009453697447074303
15,gegenwart,202,76.36654528350296,0.008889465191431651
16,brauchen,74,70.75451158485609,0.008236195123602097
17,frage,656,70.46367048115566,0.008202339698324124
18,information,190,66.32596112487298,0.007720688693183241
19,prägen,100,58.88167048283392,0.0068541343362768774
20,bezug,133,58.15757519069701,0.006769845857980072
