topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.1932,24,20.8923
2,3,0.1896,28,8.8143
3,6,0.1631,24,14.5817
4,2,0.1596,21,9.5683
5,7,0.1345,16,14.4353
6,5,0.0985,14,9.3052
7,4,0.0616,8,12.7973
