,text_excerpt,state,school type,grade,year,subject,doc_id
8310,"allgemein anerkannte notwendige Grundlage menschlicher Existenz Produktionsbedingungen und Entfremdung als Grundlagen der Daseinsform Humanität, Solidarität, Verantwortung, soziale Gerechtigkeit, Nachhaltigkeit, Verantwortung für künftige Generationen Ideal der Gerechtigkeit im Spannungsverhältnis zu ökonomischer Freiheit und Dynamik Wirtschaftsordnungen: Soziale Marktwirtschaft, Freie Markwirtschaft, Planwirtschaft Wirtschaftsethische Positionen von Wachstumskritik z. B. bei Tom Sedlek Marktpreis und natürlicher Preis, Angebot und Nachfrage, Invisible Hand ethischer Egoismus, Utilitarismus und",Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",8310
8311,"die gleiche Möglichkeit der politischen Beteiligung Transparenz Erfolgt der Entscheidungsprozess transparent Demokratie Werden demokratische Kriterien bzw. Grundsätze verletzt/eingehalten Sicherheit Wird die Sicherheit erhöht/gesenkt Frieden Wird das friedliche Zusammenleben gefährdet/ gefördert Freiheit Wird die Freiheit gestärkt/geschwächt Gerechtigkeit/ Solidarität Wie un-gerecht ist die Entscheidung in Bezug auf Leistungs-, Bedarfs- oder Chancengerechtigkeit Nachhaltigkeit Ist die Entscheidung sozial, ökologisch und/oder ökonomisch nachhaltig Kompetenzentwicklung in den",Sachsen-Anhalt,Gym,,2022,Sozialkunde,8311
8312,"Leib und Seele auseinander. Darüber hinaus auf erhöhtem Anforderungsniveau: reflektieren den Einfluss von Zeit auf das menschliche Leben. Rahmenthema - Pflichtmodul: Spezifische Dimensionen des Menschseins Verbindliche Unterrichtsaspekte: Wesenseigenschaften des Menschen Freiheit und Determinismus das Leib-Seele-Problem Zusätzlich für erhöhtes Anforderungsniveau: Zeitlichkeit Mögliche Konkretisierungen und Ergänzungen: notwendige und hinreichende Wesenseigenschaften propria des Menschen etwa über einen Mensch-Tier-Vergleich anthropozentrische Positionen z. B. bei Aristoteles,",Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",8312
8313,"Respekt oder wechselseitige Verantwortung. ermessen die unterschiedliche Bedeutung von Freundschaft, Verliebtsein und Liebe für Beziehungen. unterscheiden vielfältige Dimensionen der Liebe. reflektieren sexuelle Orientierung im Spannungsfeld von sozialer Umwelt und persönlicher Freiheit und lassen Diversität zu. gehen mit Sexualität als wertvollem Bestandteil in der Partnerschaft verantwortungsvoll um. werten die Darstellung der Sexualität in der Öffentlichkeit und den Medien kritisch. gehen mit partnerschaftlichen",Bayern,Realschule,,2023,"Ethik, Philo",8313
8314,"Das Scheitern des Parlaments der Paulskirche Nationalitätenfragen im Paulskirchen-Parlament fakultativ Reichseinigung Otto von Bismarck Reichsgründung im Krieg Die Reichsverfassung Beitrag zur Leitperspektive W: Die Forderungen der Nationalbewegung nach Einheit und Freiheit veranlassen die Schülerinnen und Schüler, sich mit der heutigen Bedeutung von Nation, Nationalstaat und Demokratie zu beschäftigen. Die Auseinandersetzung mit Themen wie Integration und Exklusion in der Einwanderungsgesellschaft, innerhalb eines",Hamburg,Gym,Sek1,2024,Geschichte,8314
8315,"PGW Fra O. M. M. U. U. / Deutscher Liberalismus und Nationalismus im Jahrhundert Übergreifend Inhalte Fachbezogen Umsetzungshilfen Leitperspektiven Aufgabengebiete Sozial- und Rechtserziehung Sprachbildung Fachübergreifende Bezüge Wünsche nach Einheit und Freiheit Die Neuordnung Europas und Deutschlands auf dem Wiener Kongress Die deutsche Nationalbewegung Kompetenzen Fachbegriffe Blut und Eisen, Einigungskriege, kleindeutsch / großdeutsch, Konservatismus, Legitimitätsprinzip, Nationalbewegung, parlamentarische und konstitutionelle Monarchie, Restauration, Schwarz-Rot-Gold",Hamburg,Gym,Sek1,2024,Geschichte,8315
8316,"die der Unterricht zielen muss. Wesentlich ist die Verinnerlichung demokratischer Grundwerte und Haltungen, die auf den Grund- und Menschenrechten basieren, wie etwa Gewaltfreiheit und Zivilcourage. Grundlegend ist die Einsicht, dass Freiheit und Verantwortung konstitutive Elemente der freiheitlichen demokratischen Grundordnung sind, die es zu sichern und weiterzuentwickeln gilt. Beitrag des Faches zu den Leitperspektiven In welcher Weise das Fach Gemeinschaftskunde einen Beitrag",BaWü,,Sek1,2016,Sozialkunde,8316
8317,"und Denkmodelle erklären und erörtern, - sich an Debatten zu ausgewählten gesellschaftlichen Fragestellungen beteiligen, - gesellschaftliche Handlungsebenen in ihrer Funktion beschreiben, - sich mit Normen und Institutionen als Regelsysteme zwischen Freiheit und Sicherheit kritisch auseinandersetzen, - Entwicklungen in der Gesellschaft exemplarisch auf Nachhaltigkeit prüfen, - Wechselwirkungen der gesellschaftlichen Handlungsebenen in Politik, im Natur-, Sozial- und Wirtschaftsraum beschreiben und Schlussfolgerungen für die",Thüringen,Regelschule,,2012,Sozialkunde,8317
8318,"Schule gestellte Rollenerwartungen beschreiben und diese mit ihren eigenen Vorstellungen vergleichen an Jugendliche in Familie, Peer-Group und Schule gestellte Rollenerwartungen beschreiben und dabei entstehende Rollenkonflikte erläutern Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche einen vorgegebenen",BaWü,,Sek1,2016,Sozialkunde,8318
8319,"Persönlichkeit mit der christlichen Aussage auseinander, dass Gott jeden Menschen einzigartig mit Würde geschaffen hat, und leiten Konsequenzen für das Zusammenleben ab. reflektieren darüber, dass die von Gott gegebene menschliche Freiheit auch Scheitern beinhalten kann, und tauschen sich anhand biblischer Gestalten oder anderer Persönlichkeiten darüber aus, wie Vergebung ermöglicht, sich selbst und andere immer wieder neu anzunehmen. Inhalte zu den Kompetenzen:",Bayern,Realschule,,2023,"Ethik, Philo",8319
8320,"an Jugendliche in Familie, Peer-Group und Schule gestellte Rollenerwartungen beschreiben und dabei entstehende Rollenkonflikte erläutern Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche Familie und Gesellschaft ETH Freiheit und Verantwortung VB Bedürfnisse und Wünsche einen vorgegebenen Konflikt innerhalb einer sozialen Gruppe unter Anleitung analysieren, einen Lösungsansatz entwickeln",BaWü,,Sek1,2016,Sozialkunde,8320
8321,"einzelnen Schülerinnen und Schüler unterworfen werden, ohne dass die Lehrkraft sie überwältigt und Wertungen vorgibt. Dies gilt umso mehr in heterogenen Lerngruppen wie sie in Hamburger Schulen gängig sind. Die Freiheit, ja die Anforderung an die Schülerinnen und Schüler, sich ein eigenes Urteil bilden zu müssen, unterscheidet den Geschichtsunterricht in einer pluralistischen, offenen Gesellschaft von dem unter einem autoritären Regime. Bildung",Hamburg,Gym,Sek1,2024,Geschichte,8321
8322,"Schüler können unterschiedliche Formen der sexuellen Orientierung und geschlechtlichen Identität wertfrei beschreiben die Bedeutung der Sexualität für die Partnerschaft auch gleichgeschlechtliche beschreiben Kommunikation , ETH Identität, Individualität und Rolle ETH Freiheit und Verantwortung RRK Mensch BTV Personale und gesellschaftliche Vielfalt; Selbstfindung und Akzeptanz anderer Lebensformen VB Bedürfnisse und Wünsche Informationssysteme Die Schülerinnen und Schüler kennen Sinnesorgane des Menschen und ihre Bedeutung",BaWü,Gym,,2022,Bio,8322
8323,"und zur Prüfung von Stammbaumhypothesen nutzen homologe morphologische Merkmale, homologe DNA-Sequenzen Erkenntnisgewinnung , Kommunikation , , , die Evolutionstheorie gegenüber nicht-naturwissenschaftlichen Vorstellungen zur Entstehung von Artenvielfalt abgrenzen Kommunikation , ETH Freiheit und Anthropologie ETH Freiheit und Anthropologie REV Gott REV Gott RRK Gott Ökologie Das Inhaltsfeld Ökologie ermöglicht vielfältige handlungsorientierte Zugänge unter Berücksichtigung von qualitativer und quantitativer Arbeit im Freiland und",BaWü,Gym,,2022,Bio,8323
8324,"Stammbaumhypothesen nutzen homologe morphologische Merkmale, homologe DNA-Sequenzen Erkenntnisgewinnung , Kommunikation , , , die Evolutionstheorie gegenüber nicht-naturwissenschaftlichen Vorstellungen zur Entstehung von Artenvielfalt abgrenzen Kommunikation , ETH Freiheit und Anthropologie ETH Freiheit und Anthropologie REV Gott REV Gott RRK Gott Ökologie Das Inhaltsfeld Ökologie ermöglicht vielfältige handlungsorientierte Zugänge unter Berücksichtigung von qualitativer und quantitativer Arbeit im Freiland und auf Exkursionen. Ausgehend von",BaWü,Gym,,2022,Bio,8324
8325,"vs. Präferenzen; persönliche Gewichtung und altersabhängige Veränderung Freiräume in der Schule; Freizeit als Chance; Freiräume Jugendlicher in anderen Ländern Normen; Rechte und Pflichten im Jugendalter: Jugendschutzgesetz, Strafmündigkeit; Grenzen der persönlichen Freiheit, z. B. schulische Pflichten oder Familienpflichten Autoritäten im eigenen Leben und deren Bedeutung; Amts- und natürliche Autorität falsche Autorität und Machtmissbrauch Kompetenzerwartungen Die Schülerinnen und Schüler ... erkennen vielfältige Möglichkeiten,",Bayern,Realschule,,2023,"Ethik, Philo",8325
8326,"Landwirtschaft darstellen und Handlungsoptionen unter dem Aspekt der Nachhaltigkeit bewerten Ökosystemmanagement über Erhaltungs- und Renaturierungs-maßnahmen Kommunikation , , , , , Bewertung , , , , , , Ökologie ETH Freiheit und Selbstverständnis des Menschen ETH Angewandte Ethik GEO Zukunftsfähige Gestaltung von Räumen GEO Wirkungszusammenhänge in der Biosphäre REV Welt und Verantwortung RRK Welt und Verantwortung BNE Komplexität und Dynamik nachhaltiger",BaWü,Gym,,2022,Bio,8326
8327,"Bezüge --bleibt zunächst leer Revolutionäre Dynamik Der Dritte Stand übernimmt die Macht Prozess und Hinrichtung Ludwigs XVI. Die Jakobinerherrschaft Napoleons Aufstieg Das Zeitalter Napoleons und der Untergang des Reichs fakultativ Freiheit, Gleichheit, Brüderlichkeit - was bleibt Menschenrechte zwischen Idee und Praxis Herausforderung Gleichberechtigung der Geschlechter Hamburg in der Französischen Revolution fakultativ Begeisterung über die Revolution Revolutionsflüchtlinge Hamburg als französisches Département Beitrag",Hamburg,Gym,Sek1,2024,Geschichte,8327
8328,"Gesellschaftsordnungen kennenzulernen. Mit Blick auf religiöse bzw. religionswissenschaftliche Unterrichtsinhalte ist zu betonen, dass das Fach Werte und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der Freiheit des Glaubens, des Gewissens und des religiösen und weltanschaulichen Bekenntnisses verlangt der Unterricht im Fach Werte und Normen die weltanschauliche und religiöse Neutralität des Faches. Der gesetzliche Auftrag weist dem",Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",8328
8329,"Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten des guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten. Dieses Ziel wird vorwiegend im Rahmen von Diskursen erreicht. Daher sollen die Schülerinnen und Schüler dazu befähigt werden zu erkennen,",Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",8329
8330,"für staatliche Herrschaft, Selbsterhaltung durch Souverän, Legitimierung des totalen Staates, Sicherung des Eigentums, Herrschaftstypologien Kontraktualismus, Liberalismus, Kommunitarismus, Anarchismus, Totalitarismus repräsentative vs. direkte Demokratie internationale Staatengemeinschaft oder Weltgesellschaft Nationalstaat vs. Staatenbund Freiheit, Gleichheit, Gerechtigkeit, Verantwortung globale Herausforderungen, z. B. nachhaltiger Umweltschutz, Weltfrieden, Garantie von Menschenrechten weltweit, ökonomische Vernetzungen Gewaltenteilung, Grund- und Bürgerrechte, Rechtsschutz ... Rahmenthema - Wahlmodul : Utopien und Ideologien Verbindliche",Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",8330
8331,"das aktive Fragen nach sich selbst eine mentale Autonomie des fragenden Subjekts, andererseits erkennt sich jedoch auch der Mensch als ein vielfach determiniertes Objekt. Aus diesem Grund bildet der Themenkomplex Freiheit und Determinismus einen weiteren Baustein zum Pflichtmodul des Rahmenthemas. Kohärent ergänzt und sinnvoll erweitert wird das Pflichtmodul durch eine Auseinandersetzung mit der Leib-Seele-Problematik, die durch die Thematisierung konträrer Positionen bisher",Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",8331
8332,"für den Kompetenzerwerb Die Schülerinnen und Schüler... skizzieren unterschiedliche Sinnstiftungen und Orientierungsangebote von Religionen und Weltanschauungen und erläutern diese. religiöse Regeln, Friedenskonzeptionen, religiöse Sozialethiken, Dogmen humanistische Lebensauffassung z. B. Eigenverantwortlichkeit, Freiheit und Verantwortung, Vernunft, Weltlichkeit weltanschauliche Deutungsmuster z. B. Kommunismus, Sozialismus, Liberalismus, Faschismus setzen sich mit Grundzügen der Weltreligionen auseinander. Christentum, Judentum, Islam, Buddhismus, Hinduismus, Konfuzianismus, Shintoismus z. B. hinsichtlich Tod",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",8332
8333,"notwendig-substanziellen Eigenschaften des Menschen. Daraus ergibt sich nahezu zwangsläufig eine Untersuchung verschieden begründeter anthropozentrischer Positionen. Die oben skizzierte Frageperspektive fließt nahtlos in einen multidimensionalen Blick auf das Thema der menschlichen Freiheit über. Denn einerseits impliziert bereits das aktive Fragen nach sich selbst eine mentale Autonomie des fragenden Subjekts, andererseits erkennt sich jedoch auch der Mensch als ein vielfach determiniertes Objekt. Aus",Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",8333
8334,"materielles vs. immaterielles Glück reflektieren den Umgang mit der eigenen Endlichkeit. Krankheit, Altern, Sterben, Tod Trauer Phasen der Trauerbewältigung, Leiden, carpe diem vs. memento mori religiöse Jenseitsvorstellungen ... Grundbegriffe: Endlichkeit, Freiheit, Gender/Sex, Glück, Identität Inhaltsbezogener Kompetenzbereich: Fragen nach der Zukunft Leitthema: Verantwortung für Natur und Umwelt Erwartete Kompetenzen am Ende von Schuljahrgang am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",8334
8335,"Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten eines guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten können. Dieses Ziel kann vorwiegend im Rahmen von Diskursen erreicht werden. Daher sollen die Schülerinnen und Schüler dazu befähigt werden,",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",8335
8336,"Gesellschaftsordnungen kennenzulernen. Mit Blick auf religiöse bzw. religionswissenschaftliche Unterrichtsinhalte ist zu betonen, dass das Fach Werte und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der Freiheit des Glaubens, des Gewissens und des religiösen und weltanschaulichen Bekenntnisses verlangt der Unterricht im Fach Werte und Normen die weltanschauliche und religiöse Neutralität des Faches. Der gesetzliche Auftrag weist dem",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",8336
8337,"Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten eines guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten können. Dieses Ziel kann vorwiegend im Rahmen von Diskursen erreicht werden. Daher sollen die Schülerinnen und Schüler dazu befähigt werden,",Niedersachsen,Gesamtschule,,2017,"Ethik, Philo",8337
8338,Kompetenzbereich: Fragen nach dem Ich Leitthema: Entwicklung und Gestaltung von Identität Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... analysieren Ausdrucksformen individueller Freiheit. Selbstbestimmung vs. Fremdbestimmung Verantwortung für die eigene Lebensgestaltung Berufswahl als Ausdruck bewusster Lebensgestaltung Hinterfragen von Wahrheitsansprüchen bezüglich der Lebensgestaltung setzen sich mit den Begriffen Sex und Gender auseinander. biologisches vs.,Niedersachsen,Gesamtschule,,2017,"Ethik, Philo",8338
8339,"ökonomischer Glückskonzeptionen auf Individuen reflektieren den Umgang mit der eigenen Endlichkeit. Krankheit, Altern, Sterben, Tod Trauer Phasen der Trauerbewältigung, Leiden, carpe diem vs. memento mori religiöse Jenseitsvorstellungen ... Grundbegriffe: Endlichkeit, Freiheit, Gender/Sex, Glück, Identität Inhaltsbezogener Kompetenzbereich: Fragen nach der Zukunft Leitthema: Verantwortung für Natur und Umwelt Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler",Niedersachsen,Gesamtschule,,2017,"Ethik, Philo",8339
8340,"Vergebung zu den zentralen Aufgaben der Kirche gehört, und stellen die Bedeutung des Sakraments der Versöhnung dar. Inhalte zu den Kompetenzen: Entscheidungskriterien in Konfliktsituationen: Handlungsprinzipien Goldene Regel, Kategorischer Imperativ, Grundwerte Freiheit, Gerechtigkeit etc., biblische Weisungen, z. B. Dekalog, neutestamentliche Gebote Gewissen als Wegweiser und innere Beurteilungsinstanz; christlich interpretiertes Gewissen als Ort der Gottesbegegnung und Menschenwürde Gaudium et spes ; Notwendigkeit der",Bayern,Realschule,,2023,Sozialkunde,8340
8341,Religiosität Ritual Schöpfung Toleranz Verantwortungsbewusstsein Vorbild Vorurteil Werte Ethik Geschlechterrolle Grundbedürfnisse Initiationsritus Konflikt Konvention Krise Liebe Menschenrechte Menschenwürde Orientierung Prävention Selbstbestimmung Selbstwertgefühl Sexualität soziale Rolle Sucht Weltanschauung Weltbild Erkennen Ethik Freiheit Gender/Sex Gewalt Glauben/Meinen/Wissen Glück Identität Konflikt Medien Nachhaltigkeit Natur Objektivität Ökologie Ökonomie Religionskritik Sinnstiftung Toleranz Wahrheitsansprüche Wahrnehmen Weltanschauung Weltreligionen Wirklichkeit Umwelt Verantwortung,Niedersachsen,Gesamtschule,,2017,"Ethik, Philo",8341
8342,"verändern Herrschaftsstrukturen vom Recht des Stärkeren hin zu einem staatlichen Gewaltmonopol. Es treten Probleme der Legitimation, Ausübung, Kontrolle und des Missbrauchs von Herrschaft auf. Das Streben des Menschen nach individueller Freiheit und politischer Teilhabe zielt auf die Überwindung autoritärer Staatsformen und die Ausbildung demokratischer Systeme. Die historische Perspektive ermöglicht es, ein demokratisches System weiterzuentwickeln. Sie befähigt, aktiv dynamische Veränderungsprozesse in Gang",Niedersachsen,Oberschule,,2015,Geschichte,8342
8343,"Gesellschaftsordnungen kennenzulernen. Mit Blick auf religiöse bzw. religionswissenschaftliche Unterrichtsinhalte ist zu betonen, dass das Fach Werte und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der Freiheit des Glaubens, des Gewissens und des religiösen und weltanschaulichen Bekenntnisses verlangt der Unterricht im Fach Werte und Normen die weltanschauliche und religiöse Neutralität des Faches. Der gesetzliche Auftrag weist dem",Niedersachsen,Gym,Sek1,2017,"Ethik, Philo",8343
8344,"Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten eines guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten können. Dieses Ziel kann vorwiegend im Rahmen von Diskursen erreicht werden. Daher sollen die Schülerinnen und Schüler dazu befähigt werden,",Niedersachsen,Gym,Sek1,2017,"Ethik, Philo",8344
8345,"Religionen in der Körperkunst z. B. Piercings, Tattoos ... Rahmenthema - Wahlmodul : Ethische Aspekte von Religionen und Weltanschauungen Verbindliche Unterrichtsaspekte: ethische Vorschriften in Religionen und Weltanschauungen religiöse/weltanschauliche Deutungen von Freiheit und Determination religiöse/weltanschauliche Aspekte von Teilethiken Mögliche Konkretisierungen und Ergänzungen: die drei Wege der Befreiung im Hinduismus, Kastenethik, die Lehre der vier Lebensziele die karmische Wiedergeburt im Buddhismus, die vier",Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",8345
8346,"z. B. bei R. Levine der Mensch im beschleunigten Zeitalter z. B. bei P. Virilio oder H. Rosa Zeitreisen als Topos in der Kunst ... Verbindliche Grundbegriffe Anthropologie, Determinismus, Dualismus, Freiheit, Indeterminismus, Kompatibilismus, Leib-SeeleDualismus, Monismus, Selbstreflexivität, soziale Rolle, Vernunft, Willensfreiheit/Handlungsfreiheit Rahmenthema - Wahlmodul : Menschenbilder in Wissenschaften Verbindliche Unterrichtsaspekte: Menschenbilder in der Psychologie Menschenbilder in der Soziologie Menschenbilder in der Evolutionsbiologie",Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",8346
8347,"Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... reflektieren unterschiedliche Sinnstiftungen und Orientierungsangebote von Religionen und Weltanschauungen. religiöse Sozialethiken, Friedenskonzeptionen, religiöse Regeln, Dogmen humanistische Lebensauffassung z. B. Eigenverantwortlichkeit, Freiheit und Verantwortung, Vernunft, Weltlichkeit weltanschauliche Deutungsmuster z. B. Kommunismus, Sozialismus, Kommunitarismus, Liberalismus, Faschismus vergleichen Grundzüge der Weltreligionen. Christentum, Judentum, Islam, Buddhismus, Hinduismus, Konfuzianismus, Shintoismus z. B. hinsichtlich Tod und Sterben,",Niedersachsen,Gesamtschule,,2017,"Ethik, Philo",8347
8348,"Sie können den Einfluss des jeweiligen Selbstverständnisses des Menschen auf seinen Umgang mit Natur und Umwelt untersuchen und problematisieren. Sie können verschiedene Zukunfts- und Fortschrittsvorstellungen darlegen und im Spannungsfeld von Freiheit, Gerechtigkeit und Verantwortung diskutieren. Die Schülerinnen und Schüler können den Menschen als Kulturwesen beschreiben und sich mit möglichen Auswirkungen auf sein Selbstverständnis zum Beispiel Leiblichkeit, Moralität auseinandersetzen relevante Aspekte des",BaWü,Gym,,2016,"Ethik, Philo",8348
