topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,4,0.3377,410,71.3537
2,2,0.2524,305,58.0606
3,5,0.1476,155,37.2662
4,1,0.1463,151,48.8614
5,3,0.116,113,41.8718
