term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
bezüglich,40,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0018,0.0,0.0,0.0
wissenschaftlich,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0008
konsens,39,0.0,0.0,0.0,0.0,0.0016,0.0,0.0098,0.0,0.0,0.0,0.0,0.0
temperatur,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0
russisch,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0,0.0
geographie,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0
prozess,37,0.0005,0.0,0.0,0.0007,0.0,0.0096,0.0,0.0,0.0,0.0009,0.0,0.0
kerncurriculum,36,0.0,0.0,0.0,0.0,0.0,0.0095,0.002,0.0,0.0,0.0,0.0,0.0
spanisch,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0
adaptiv,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0
globalisierung,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0089
praktisch,35,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006
latein,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0
sozialkund,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0
griechisch,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0
anwendung,32,0.0,0.0,0.0009,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0
zielsetzung,32,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0
idee,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0
fitness,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0
genannt,30,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.0021,0.0,0.0
person,30,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0
langfristig,29,0.0,0.0,0.0,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0
fotosynthese,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0
kontinuierlich,28,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nachweis,28,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0073,0.0
fachkonzept,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104
analysekompetenz,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0004,0.0,0.0
enzyme,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0
erweiterung,21,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0
