topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,6,27,7,0,11,51
2,1,27,3,0,1,32
3,0,22,0,1,1,24
4,1,17,5,1,1,25
5,0,9,1,0,2,12
6,0,6,0,0,1,7
7,0,0,2,1,0,3
8,0,10,1,1,0,12
9,0,34,0,1,0,35
10,0,5,0,1,0,6
11,2,43,1,5,3,54
12,0,9,1,3,0,13
13,0,8,0,0,0,8
14,0,42,0,0,0,42
15,0,30,0,0,0,30
