rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,leben,521,54.236285371719084,0.022623667945816613
2,moralisch,84,36.88410976420991,0.01538552734693099
3,anspruch,14,36.65653228488835,0.015290597591162695
4,vorstellung,136,34.56204857778069,0.014416922272457425
5,glücksvorstellung,144,33.805332844057524,0.014101272235368882
6,mensch,240,29.74915254032038,0.012409311296466512
7,individuell,105,29.076040975106054,0.012128535199107926
8,selbstverwirklichung,74,28.212867921350707,0.011768478450860926
9,persönlich,48,26.339329157513482,0.010986966247616067
10,finden,19,25.045523305304844,0.010447278955499536
11,ethik,199,23.856679605835858,0.009951374693031605
12,ziel,95,22.005846807302806,0.009179333865193639
13,darstellung,24,21.268376489898138,0.008871711699211766
14,werbung,58,21.21510807161413,0.00884949175920303
15,moral,168,21.094809276992766,0.008799311331743024
16,wichtig,29,20.940058970565808,0.008734760090390082
17,antike,45,20.742486607419536,0.008652346416436255
18,selbstverständlich,24,20.074232018399723,0.008373596317279654
19,etc,61,19.89173817516679,0.008297472370310184
20,freiheit,81,19.584712602195715,0.008169402304925626
