rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,motiv,10,5.7292765649135555,0.1137760347447179
2,folge,9,4.027562610930998,0.07998219292887739
3,begriff,6,1.8127193500615433,0.03599826564807078
4,interesse,7,1.804826100003704,0.03584151589395186
5,insbesondere,12,1.25560406235745,0.024934675400251974
6,anwenden,7,1.2482202722339863,0.02478804286259797
7,perspektivenübernahme,16,1.2472031301635724,0.024767843734447573
8,sachverhalt,5,1.2461487228694135,0.024746904567071716
9,wert,31,1.2390809631182882,0.02460654798454331
10,verschieden,7,1.2367378813997167,0.02456001740707835
11,bedeutung,10,0.6802959488567721,0.013509799123301143
12,verantwortungsbereitschaft,8,0.6801174786953166,0.013506254936341307
13,lernbereich,6,0.6790488062394839,0.013485032481274264
14,ree,5,0.6763947955768068,0.013432327256461266
15,kontext,7,0.6747700518507321,0.013400061943985131
16,respekt,35,0.15205924477615246,0.003019700257246723
17,fairness,7,0.14604202337235672,0.002900206009805859
18,verantwortung,24,0.1263121044925815,0.0025083952967879164
19,entwickeln,35,0.12542277750282535,0.002490734411100259
20,perspektivwechsel,34,0.12114727553936236,0.0024058284627777216
