topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,9,4,0,4,0,17
2,5,5,7,1,10,28
3,0,3,0,1,4,8
4,0,55,0,0,4,59
5,15,5,1,2,2,25
6,5,3,4,0,4,16
7,5,10,0,20,1,36
8,7,15,1,25,1,49
9,4,4,4,1,4,17
10,0,10,0,0,2,12
