rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,kennen,355,269.2958648889914,0.02890724285655182
2,historisch,225,214.58096184819772,0.023033936964072202
3,geschichte,265,176.445357195542,0.01894031604779785
4,mensch,286,121.49375739206786,0.013041602224138213
5,verschieden,203,102.96477206100967,0.011052630432569195
6,menschlich,87,81.02606252819902,0.008697645870568104
7,gegenwart,80,77.91236942153438,0.008363410204334502
8,thema,195,75.13225126179496,0.00806498174221673
9,zukunft,69,68.8011551876069,0.007385377798650206
10,erkennen,175,68.69734646019224,0.007374234574838574
11,beurteilen,110,68.55503169718664,0.007358957966644195
12,wahrnehmung,104,65.73046145139499,0.007055757848461366
13,beschreiben,189,65.43343051781622,0.007023873417794711
14,verhalten,156,64.35204067922041,0.006907792917636336
15,denken,125,63.78488348525126,0.006846912106300206
16,möglichkeit,155,62.56648739913273,0.006716124834199243
17,umgang,212,62.165810021157334,0.006673114599797628
18,aspekt,119,61.90658910830743,0.006645288840629962
19,leben,339,61.70037247243828,0.006623152762244251
20,europa,62,60.30528236319613,0.006473398481348552
