rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,jahrgangsstufe,164,133.9433485199971,0.032452597644083245
2,niveaustuf,102,103.11663236707847,0.024983716008279776
3,niveaustufen,86,73.67559146283908,0.01785056408065244
4,biologie,140,70.5121885513426,0.01708411585453847
5,entwickeln,491,60.68324561684639,0.014702700623066644
6,religionsunterricht,57,52.62205476173795,0.01274958696536276
7,gemäß,45,44.58387707687186,0.010802049076539094
8,englisch,44,43.07193830568395,0.010435727485015454
9,analysieren,133,41.738994064521094,0.010112773761531395
10,deutsch,66,41.0818257419928,0.009953551079770055
11,kunst,39,37.585822918467,0.00910651855260038
12,überprüfen,74,37.167530508226314,0.009005172159239995
13,französisch,37,36.64891755420481,0.008879519502980198
14,latein,36,35.27828414092434,0.008547434220879857
15,beschreiben,189,34.94160789340293,0.008465862280818191
16,teil,33,33.03449404774116,0.008003795302662261
17,wert,117,32.49521886100688,0.007873136476763843
18,lebenslang,133,31.72543176176148,0.007686627842483377
19,ethikunterricht,78,31.704832426677683,0.007681636912059458
20,spanisch,32,31.67538097320246,0.007674501237311696
