term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
beitrag,66,0.0045,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0037,0.0,0.0098,0.0036,0.0,0.0021,0.0001
persönlich,66,0.0,0.0,0.0002,0.0036,0.0001,0.0,0.0,0.0,0.0015,0.015,0.0104,0.0,0.0,0.0005,0.0001
miteinander,65,0.0044,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0024,0.0,0.0052,0.0,0.0013,0.0082,0.0001
unterrichtsfach,64,0.0,0.0,0.0002,0.0,0.0001,0.004,0.0,0.0024,0.0028,0.0,0.0045,0.0065,0.0,0.0,0.0187
relevant,64,0.002,0.0,0.0002,0.0,0.0001,0.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
bereich,63,0.0,0.0,0.0002,0.0,0.0001,0.0007,0.0,0.0,0.0,0.0056,0.0137,0.0,0.0015,0.0038,0.0001
philosophisch,62,0.0055,0.0108,0.0002,0.0,0.0001,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0001
europäisch,61,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
formulieren,61,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0107,0.0123,0.0,0.0,0.0036,0.0001
funktion,61,0.0115,0.0,0.0002,0.0,0.0001,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0001
jugendliche,60,0.0002,0.0224,0.0002,0.0,0.0001,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0001
urteil,60,0.0028,0.0,0.0002,0.0112,0.0001,0.008,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0001
bestimmt,60,0.0017,0.0,0.0002,0.0001,0.0001,0.0042,0.0,0.0,0.0,0.0,0.0039,0.0109,0.0045,0.0,0.0001
gesetz,59,0.003,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0053,0.0138,0.0,0.0,0.0,0.0001
beziehen,58,0.001,0.0,0.0002,0.0,0.0001,0.0117,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
zusammenhang,58,0.0062,0.0,0.0002,0.0056,0.0001,0.0,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,0.0,0.0001
grundgesetz,57,0.0,0.0048,0.0002,0.0,0.0001,0.0025,0.0,0.0122,0.0027,0.0,0.0,0.0,0.0063,0.0,0.0001
reflexion,57,0.003,0.0201,0.0002,0.0,0.0001,0.0,0.0,0.0037,0.001,0.0,0.0,0.0,0.0,0.0,0.0001
sicherheit,55,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0063,0.0036,0.0,0.0,0.0,0.0214,0.0,0.0,0.0001
kulturell,55,0.0,0.0,0.0002,0.0083,0.0253,0.0,0.0013,0.0,0.0,0.0,0.0,0.0052,0.0144,0.0,0.0001
nachhaltig,54,0.0037,0.0011,0.0002,0.0,0.0001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0111,0.0001
überprüfen,54,0.0,0.0,0.0002,0.0,0.0001,0.0116,0.0,0.0055,0.0015,0.0,0.0,0.0,0.0,0.0,0.0001
fragestellung,54,0.0078,0.0,0.0002,0.0,0.0001,0.0016,0.0,0.0,0.0,0.002,0.0,0.0,0.0055,0.0,0.0001
rolle,54,0.0,0.0,0.0002,0.0,0.0001,0.0013,0.0,0.0096,0.0096,0.0,0.0,0.0063,0.0,0.0,0.0001
diskussion,53,0.0007,0.0,0.0002,0.0,0.0001,0.0007,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0001
medium,53,0.0021,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0048,0.0036
zentral,52,0.0,0.0,0.0068,0.0,0.0001,0.0,0.0,0.0015,0.0054,0.0106,0.0,0.0,0.0,0.0055,0.0001
ziel,52,0.0012,0.0,0.0002,0.0,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0128,0.0032,0.0,0.0027,0.0001
erschließen,52,0.0084,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0001
familie,52,0.0009,0.0,0.0002,0.0,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0069,0.0178,0.0,0.0,0.0001
gelten,52,0.0,0.0,0.0002,0.0,0.0001,0.0078,0.0,0.0,0.0077,0.0,0.0,0.0,0.0053,0.0,0.0001
institution,51,0.0061,0.0,0.0002,0.0,0.0001,0.0,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
nehmen,51,0.0,0.0,0.0286,0.0,0.0001,0.0,0.0,0.0,0.0051,0.0,0.0074,0.0,0.0028,0.0034,0.0001
pflicht,51,0.0079,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0001
technisch,50,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0202,0.0,0.0,0.0,0.0001
kenntnis,50,0.0,0.0055,0.0002,0.0,0.0001,0.0017,0.0,0.0,0.0,0.0,0.0023,0.0,0.0044,0.0072,0.0001
wissen,50,0.0,0.0001,0.0002,0.0154,0.0001,0.0038,0.0,0.0,0.0,0.0037,0.0028,0.0,0.0,0.0,0.0001
iii,49,0.0023,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0,0.0001
ökonomisch,49,0.0013,0.0,0.0002,0.0,0.0001,0.0,0.021,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0001
geltend,48,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0209,0.0,0.0,0.0,0.0001
argumentieren,47,0.002,0.0,0.0002,0.0,0.0001,0.004,0.0,0.0,0.0011,0.0,0.0,0.0,0.0002,0.0,0.0294
liegen,47,0.0007,0.0,0.0002,0.0,0.0001,0.0,0.0107,0.0,0.0,0.0024,0.0,0.0096,0.0,0.0,0.0001
weltanschauung,47,0.0,0.0035,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0022,0.0,0.0,0.0028,0.0204,0.0,0.0001
philosophie,47,0.0,0.0,0.0002,0.0,0.0001,0.0031,0.0,0.0104,0.0048,0.0,0.0,0.0,0.0,0.0,0.0001
setzen,46,0.0,0.0,0.0002,0.0,0.0001,0.0115,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0001
leisten,46,0.0,0.0027,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0026,0.0,0.0119,0.0033,0.0,0.0,0.0001
wesentlich,46,0.0,0.0,0.0002,0.0,0.0358,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0058,0.0024,0.0001
erörtern,46,0.0084,0.0,0.0002,0.0,0.0001,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0001
verlangen,45,0.0,0.0158,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0078,0.0,0.0001
weltanschaulich,45,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0025,0.0,0.0,0.0023,0.0028,0.0183,0.0,0.0001
wirtschaftlich,45,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0157,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0001
hinblick,44,0.0,0.0,0.0406,0.0,0.0001,0.0008,0.0,0.0,0.0,0.014,0.0,0.0012,0.0,0.0,0.0001
ethikunterricht,44,0.0009,0.0,0.0002,0.0036,0.0001,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0001
system,42,0.0,0.0,0.0002,0.0,0.0424,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.0,0.0,0.0001
vorgegeben,42,0.0012,0.0,0.0002,0.0,0.0001,0.0026,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0026,0.0001
glück,41,0.0016,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0335
treffen,41,0.0,0.0,0.0002,0.0,0.0001,0.0017,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0001
kerncurriculum,41,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.004,0.0019,0.0332
berücksichtigung,41,0.0,0.006,0.048,0.0034,0.0001,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0001
problemstellung,41,0.0,0.0,0.0002,0.0,0.0001,0.0099,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
stellen,39,0.0,0.0,0.0002,0.0045,0.0001,0.0,0.0,0.0,0.0099,0.0065,0.0,0.0,0.0,0.0,0.0001
verwendung,39,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0188,0.0,0.0,0.0,0.0,0.0001
deutschland,39,0.0009,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0087,0.0,0.0,0.0062,0.0,0.0013,0.0,0.0001
medial,39,0.0001,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0001,0.0,0.0429
ritual,39,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0019,0.0,0.0,0.0151,0.0,0.0022,0.0001
sachverhalte,38,0.0,0.0,0.0002,0.0032,0.0001,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0001
art,38,0.0009,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0128,0.0,0.0031,0.0,0.0,0.0,0.0,0.0001
kind,38,0.0,0.0107,0.0002,0.0,0.0001,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0001
kommunikation,38,0.0,0.0,0.0002,0.0267,0.0001,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0001
handlungsoption,37,0.0,0.0,0.0002,0.0,0.0001,0.0008,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0001
struktur,37,0.0024,0.0,0.0002,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0123,0.0,0.0,0.0021,0.0,0.0001
verhalten,37,0.003,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0001
fall,37,0.0032,0.0,0.0256,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0001
geschichte,36,0.0017,0.0,0.0002,0.0,0.0001,0.0,0.0116,0.0017,0.002,0.0,0.0,0.0,0.0,0.0,0.0001
häufig,36,0.0,0.0071,0.0002,0.0,0.0001,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
begründet,36,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0028,0.0,0.0114,0.0,0.0,0.0011,0.0001
gewinnen,34,0.0,0.0,0.0002,0.0076,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0001
gültig,34,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0114,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0001
verständnis,34,0.0,0.0127,0.0002,0.0,0.0001,0.0022,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0001
biologisch,33,0.0,0.0,0.0002,0.0,0.0001,0.0009,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0,0.0001
gewalt,32,0.0,0.0031,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0001
international,32,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0016,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
verstehen,32,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0032,0.0047,0.0,0.0,0.0,0.0117,0.0,0.0001
material,32,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0138,0.0,0.0,0.0,0.0001
gegenwärtig,32,0.0003,0.0,0.0454,0.0096,0.0001,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
grenze,30,0.0,0.0,0.0618,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0001
grundsatz,30,0.0,0.0,0.0002,0.0,0.0339,0.0019,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0001
einsicht,30,0.0,0.0,0.0002,0.0,0.0303,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0001
fakt,30,0.0,0.0,0.0002,0.0,0.0487,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0001
sachurteil,29,0.0,0.0,0.0002,0.0138,0.0001,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0001
identifizieren,29,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.001,0.0121,0.0,0.0,0.0014,0.0,0.0001
identität,29,0.0,0.0,0.0002,0.0043,0.0001,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0019,0.0005,0.0011
beteiligen,29,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0058,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0182
verlässlichkeit,29,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0023,0.0,0.0016,0.0109,0.0,0.0,0.0001
aufbauend,28,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
wahrnehmen,28,0.0008,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0001,0.0,0.0331
erwerben,28,0.0,0.0129,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0007,0.0,0.0,0.0035,0.0,0.0,0.0001
gesellschaftswissenschaftlich,26,0.0,0.0068,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0001
betrachtung,26,0.0009,0.0134,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
bewertungskriterie,26,0.0,0.0001,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0001
voraussetzung,26,0.0,0.0,0.0002,0.0,0.0384,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0001
klasse,25,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0007,0.0001
demokratie,25,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
zunehmend,25,0.0,0.0,0.0002,0.0034,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0028,0.0001
politik,25,0.0,0.0,0.0002,0.0,0.0001,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
staat,24,0.0008,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0091,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001
individuum,24,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0105,0.0,0.0,0.0,0.0006,0.0,0.0,0.0001
beziehungsweise,24,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0001
vielstimmig,24,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
dar,24,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.0001
lebenspraxis,24,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
deutung,24,0.0005,0.0,0.0284,0.0058,0.0001,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0026,0.0,0.0001
entsprechend,24,0.0,0.0,0.0002,0.0,0.0326,0.0,0.0,0.0,0.0011,0.0024,0.0,0.0,0.0,0.0,0.0001
ästhetisch,24,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0,0.0001
interpretieren,23,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0027,0.0,0.0,0.0027,0.0,0.0,0.0167
kompetenzentwicklung,23,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0127,0.0,0.0001
konsens,23,0.0,0.0,0.0002,0.0,0.0001,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
deutsch,23,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
din,23,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0001
fachlich,23,0.0,0.0,0.0002,0.0,0.0001,0.001,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0001
rechnung,23,0.0,0.0,0.0002,0.0001,0.0001,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
genannt,23,0.0,0.0,0.0002,0.0,0.0001,0.0011,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0188
bedingung,22,0.0,0.0,0.0002,0.0,0.0326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0001
konfliktbewältigung,22,0.0,0.0,0.0002,0.0,0.0001,0.0004,0.0,0.0,0.0109,0.0,0.0,0.0,0.0,0.0,0.0001
werte,22,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0001
einschränkung,22,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0007,0.0,0.0001
spielen,21,0.0,0.0,0.0002,0.0,0.0001,0.0009,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.0001
inhaltsfeld,21,0.0,0.0099,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0001
verantwortlich,21,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0001
wobei,21,0.0,0.0,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0001
empirisch,21,0.0,0.0124,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
beitragen,20,0.0,0.0121,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
kategorie,20,0.0,0.0,0.0065,0.0144,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
