rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ethisch,588,306.73650373128214,0.022239601204986647
2,situation,326,256.5028899849558,0.018597466919651178
3,folge,379,187.97129840392077,0.013628657377372354
4,relevanz,206,150.158361794166,0.01088707096571038
5,lernbereich,142,137.15354263122072,0.00994417050095107
6,perspektive,304,124.70663457025684,0.00904172078223916
7,relevant,202,122.06099516282184,0.008849901534651018
8,motiv,333,118.95801689170428,0.00862492342328202
9,moralisch,435,116.0540712356062,0.00841437595818751
10,fremd,161,113.16798347943464,0.008205123260973226
11,wissen,309,113.01506814165351,0.008194036298420646
12,inhaltsfelder,122,112.013967237484,0.008121452551120107
13,entscheidung,511,107.38384619386574,0.007785750591006825
14,ebene,92,106.70275611325341,0.007736368885232543
15,entwickeln,490,102.81454566397707,0.007454458357006916
16,dimension,224,101.13180899444164,0.007332453339644325
17,prüfen,105,98.91014010051907,0.007171373619398029
18,form,241,97.98910417673052,0.00710459489762428
19,ethik,445,97.58251156947796,0.0070751153367366905
20,leben,546,97.55673969849316,0.007073246774873214
