rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,politisch,56,49.409466880490285,0.08185221490772104
2,sinn,38,37.09302078830117,0.061448667650762234
3,kulturell,70,26.31671066512798,0.043596524978433346
4,formulieren,15,19.75617812843315,0.032728281441187695
5,vertreten,19,18.647891126378656,0.030892282156050336
6,einflussnahme,12,16.606773608527746,0.027510946548298297
7,handlungsalternative,10,16.6066989086977,0.027510822799815902
8,berücksichtigung,10,16.6049059803813,0.02750785261691101
9,gestaltung,11,16.58902145059866,0.027481538146677573
10,möglichkeit,24,16.557313015686958,0.027429009637615576
11,auseinandersetzen,12,14.974137803121991,0.02480630581349047
12,sozial,39,14.969576819485942,0.02479875004257573
13,berücksichtigen,11,14.969529412496284,0.02479867150768453
14,geschlechtsspezifisch,9,14.96724737385743,0.024794891059748372
15,gruppenarbeit,9,14.966804770526476,0.024794157838662383
16,differenz,11,14.966761888161441,0.024794086799309396
17,verschieden,27,13.988582970462728,0.0231736258624744
18,konflikt,24,13.607910981777367,0.0225430008548703
19,auseinandersetzung,25,13.185446662223185,0.021843142255735182
20,ökonomisch,22,11.659686204257243,0.01931555228587773
