rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sozialkompetenz,14,4.646974270492475,0.05960217032604975
2,umgang,26,3.626510954988776,0.04651369063974171
3,führen,11,2.8495181984265847,0.03654796844653086
4,interview,5,2.7950279382711103,0.03584907545125005
5,erschließen,14,2.638362538489133,0.03383968239278268
6,entwickeln,37,2.164148548613991,0.027757405764954803
7,grenze,6,2.162462712884213,0.027735783207467023
8,möglichkeit,24,2.16180360704276,0.027727329504834187
9,zuhören,9,2.0522009430570023,0.026321563889012165
10,methode,12,2.035268683014319,0.02610439043628246
11,anwenden,10,2.035061435221101,0.026101732272593128
12,geschichte,14,1.9699599187754402,0.02526673912526348
13,gegenwart,5,1.8986991094101489,0.024352746783121215
14,vorstellung,7,1.5321927120726255,0.019651929552776854
15,aktiv,5,1.4735558663693697,0.018899852381362398
16,gezielt,10,1.4732820997880236,0.018896341046575248
17,ethisch,6,1.4732769110247812,0.018896274495410433
18,debatte,5,1.471696473973054,0.018876003783144007
19,rolle,16,1.470786803282318,0.018864336331530566
20,vornehmen,11,1.4698396778976206,0.01885218848538102
